firma_adi;adres;telefon;website;domain
MGG MAKİNA SAN. VE TİC. A. Ş.;KAYAPA MAH. MAVİ CAD. NO :19 / 1 YUMURTALIK BURSA;+90 (224) 411-0454;http://www.mggmakina.com.tr;mggmakina.com.tr
MGG OTOMOTİV PAZARLAMA ANONİM ŞİRKETİ;KAYAPA MAH. BEYAZ(530) CAD. NO:5/1A YUMURTALIK BURSA;+90 (224) 411-0454;http://www.mggmakina.com.tr;mggmakina.com.tr
MGS DANIŞMANLIK ULUSLARARASI TAŞIMACILIK DIŞ TİC. LTD.ŞTİ;MEŞRUTİYET MAH. KARANFİL SOKAK NO:4/3 KIZILAY ÇANKAYA ANKARA;+90 (312) 418-1400;http://www.mgskg.com.tr;mgskg.com.tr
MH MONESHOME TEKSTİL DIŞ TİCARET OTOMOTİV GIDA TURİZM İNŞAAT A.Ş.;MİLLET MAH. 11 EYLÜL BLV. YÜKSEKOBA EFE EVLERİ B BLOK NO:192/19 YILDIRIM BURSA;+90 (224) 252-4118;http://www.moneshome.com.tr;moneshome.com.tr
M-H. YAVUZ PRES KALIP METAL PLASTİK MAKİNA YEDEK PARÇA İMALAT SANAYİİ TİCARETİ İTH. İHR. LTD. ŞTİ.;Üçevler Mah. Küçük Sanayi Sitesi 20. Blok No:31-32 YUMURTALIK BURSA;+90 (224) 441-3544;http://www.mhyavuzpres.com.tr;mhyavuzpres.com.tr
MHG ENERJİ DIŞ TİCARET LTD.ŞTİ;YENİMAHALLE MAH.27.SOK.NO:20/1 HAMAMÖZÜ SAMSUN;+90 (362) 238-8000;http://www.mhgenerji.com.tr;mhgenerji.com.tr
MICHELFELDER LAZER TEKNİK SANAYİ VE TİCARET A.Ş.;Nilüfer Organize Sanayi Bölgesi Şeftali cad. No: 11 YUMURTALIK BURSA;+90 (224) 411-0895;http://www.michelfelder.com.tr;michelfelder.com.tr
MIKRO FILTRE FILT.KALIP MAKINA SAN.VE TIC.LTD.ŞTI.;ÇALI SANAYI BÖLGESI BEYAZ CAD. NO:9 YUMURTALIK BURSA;+90 (224) 482-3289;http://www.mikrofiltre.com;mikrofiltre.com
MIKROFIL FILTRE OTOM.VE INŞ. SAN.DIŞ TIC.LTD.ŞTI.;FATIH MH.FIRAT CD.POYRAZ SK. NO.14-A ESENLER İSTANBUL;+90 (216) 496-0714;http://www.mikrofil.com.tr;mikrofil.com.tr
MIKRON OTOM.SAN.VE TIC.LTD.ŞTI;ALAŞARKÖY MAH.7.ASMA SOK.NO:12 OSMANGAZİ BURSA;+90 (224) 267-0635;http://www.mikronotomotiv.com.tr;mikronotomotiv.com.tr
MIKRONMAK OTO YAN SAN.VE MAK. IMALATI SAN.VE TIC.LTD.STI.;DEMIRTAŞ ORG.SAN.BÖL.3.BÖLGE YASEMIN SOK.NO:14 OSMANGAZİ BURSA;+90 (224) 261-2123;http://www.mikronteknik.com.tr;mikronteknik.com.tr
MIR TEKSTIL INŞ.MLZ.OTO.GIDA VE BÜFE IŞL.SAN.VE TIC.LTD.ŞTI;YENI YALOVA YOLU BUTTIM IŞ MRKZ A BLOK K:2 N:348 OSMANGAZİ BURSA;+90 (224) 211-0883;http://www.mirtekstil.com.tr;mirtekstil.com.tr
MIRALBUENO OTOMOTİV YAN SANAYİ LTD.ŞTİ.;ÇALI MAH. 34.SOK NO:1 YUMURTALIK BURSA;+90 (224) 411-2111;http://www.miralbueno.com.tr;miralbueno.com.tr
MISS ELİTTE TEKSTİL İNŞAAT GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;DUAÇINARI MAH. YEŞİLDAĞ SK. NO: 3 DUACINAR YILDIRIM BURSA;+90 (224) 364-0272;http://www.misselitte.com;misselitte.com
Mİ OTOMOTİV MAKİNA SAN. VE TİC.LTD.ŞTİ.;FATİH MH. BOYLUCA SK. NO:28/1 FATİH SELÇUKLU KONYA;+90 (332) 352-6211;http://www.marketistanbul.net;marketistanbul.net
MİBASA GIDA İÇECEK SAN. VE TİC.A.Ş.;İSTANBUL YOLU ÜZERİ MARZEY TOPTANCILAR SİTESİ MH. A BLOK CAD. NO:1-2-3-4 ORHANGAZİ BURSA;+90 (224) 569-8117;http://www.sirazgida.com;sirazgida.com
MİCANSAN MAKİNA GIDA DERİ TEKSTİL MOBİLYA SAN. İTH. İHR. LTD. ŞTİ.;KURTKÖY MAH.YEŞİLIRMAK CAD. NO:18/6 YENİŞEHİR PENDİK İSTANBUL;+90 (262) 728-1100;http://www.micansan.com;micansan.com
MİCANSAN TANKER TREYLER İTHALAT İHRACAT SAN.TİC.LTD.ŞTİ.;KÖSELER MAH. 34. CAD.NO:7 DİLOVASI KOCAELI;+90 (262) 728-1100;http://www.micansan.com;micansan.com
MİCRON TEKNİK TEKSTİL GIDA SAN. TİC. LTD.ŞTİ.;DEMİRTAŞ DUMLUPINAROSB MAH. ERGUVAN SK. NO:2 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 249-5051;http://www.micronteknik.com;micronteknik.com
MİHALİÇ FARMTOWORLD TARIM ENERJİ DEPOCULUK NAKLİYE SANAYİ VE TİCARET LİMİTED ŞİRKETİ;CANBALI MAH.ÇAKILLIKUYU MEVKİİ(KÜME EVLER)NO:38/1 KARACABEY BURSA;+90 (224) 671-8118;http://www.farmtoworld.com;farmtoworld.com
MİKRON DİZEL GÜÇ SİSTEMLERİ DIŞ TİCARET LİMİTED ŞİRKETİ;MAHMUTBEY MAH.2567.SOKAK NO : 2/Z1 SERİLEN PLAZA MAHMUTBEY BAĞCILAR İSTANBUL;+90 (212) 000-0000;http://www.mikrondizel.com.tr;mikrondizel.com.tr
MİKROSAN MAKİNA SANAYİ - CEM ERKİŞİ;YENİDOĞAN MAH. ABDİ İPEKCİ CAD. POLAT SOK. ÜNLÜSOY SANAYİ SİTESİ NO:33/46-47-51 BAYRAMPAŞA İSTANBUL;+90 (212) 544-0088;http://https://mikrosan-makina.com;https
MİLEKS MAKİNA İMALAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;KOCAYOL CAD.NO:51/4 BOSTANCI KADIKÖY İSTANBUL;+90 (216) 384-7882;http://www.milesoto.com;milesoto.com
MİLL KUMAŞ TEKSTİL SANAYİ VE TİCARET A.Ş.;KÜÇÜKBALIKLI MAH. 1.KATİP SK. B BLOK APT. NO:5 D 16090 OSMANGAZİ BURSA;+90 (224) 361-0077;http://www.milltekstil.com;milltekstil.com
MİLLERSON DANIŞMANLIK VE TEMSİLCİLİK HİZMETLERİ LTD.ŞTİ.;FETHİYE MAH.SANAYİ CAD.NO:263/3 YUMURTALIK BURSA;;http://www.millerson.org;millerson.org
MİLORA TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;DEMİRTAŞ CUMHURİYET MAH. CEVREYOLU CAD. NO 153-B DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 353-0448;http://www.milorahome.com;milorahome.com
MİNDERSAN TEKSTİL MOBİLYA TASARIM SANAYİ LİMİTED ŞİRKETİ;BATI SİTESİ MAH. TAHSİN KAHRAMAN CAD. GERSAN SİT. YENİMAHALLE ANKARA;+90 (312) 351-0022;http://www.brgminder.com.tr;brgminder.com.tr
MİNE DUYUK;ULUÖNDER MAH. 3199 SK. NO: 21 ULUÖNDER TEPEBAŞI ESKIŞEHIR;;http://www.verbenaprive.com;verbenaprive.com
MİNERPOLİN TEKSTİL TİCARET LTD.ŞTİ.;KALAFAT YOLU 501.SOKAK NO.3/C BİGA ÇANAKKALE;+90 (286) 317-2021;http://www.minerpolin.com;minerpolin.com
MİNİDÜNYA TEKSTİL KONFEKSİYON SANAYİ VE TİCARET LTD.ŞTİ.;YUNUSEMRE MAH.KIYICI SK. NO:39 YILDIRIM BURSA;+90 (224) 360-8018;http://www.miniworld.com.tr;miniworld.com.tr
MİNİPA TEKSTİL SAN. VE TİC. LTD. ŞTİ.;YUNUSEMRE MH. 7. NUR SK. NO:22/A YILDIRIM BURSA;+90 (224) 364-4420;http://www.popolinkids.com.tr;popolinkids.com.tr
MİNİPODYUM GRUP KONFEKSİYON TEKSTİL İTHALAT İHRACAT SAN. VE TİC.LTD.ŞTİ.;DUAÇINARI MAH.DAHİ SK. NO:10 A/1 YILDIRIM BURSA;+90 (224) 363-7454;http://www.minipodyum.com;minipodyum.com
MİNTEKS TEKSTİL SAN. VE TİC.LTD ŞTİ.;BAŞKÖY IZMIR YOLU NO:672/1 YUMURTALIK BURSA;+90 (224) 449-0100;http://www.minteks.com.tr;minteks.com.tr
MİNTEKS TEKSTİL SANAYİ VE TİCARET ANONİM ŞİRKETİ;BAŞKÖY MAH. İZMİR YOLU CAD. NO:672/1 16290 YUMURTALIK BURSA;+90 (224) 449-0100;http://www.minteks.com.tr;minteks.com.tr
MİPAR METAL SANAYİ VE TİCARET ANONİM ŞİRKETİ;ÇALI MAH.KIRMIZI 410 CAD.MİPAR METAL SAN VE DIŞ TİC LTD ŞTİ BLOK NO:17 YUMURTALIK BURSA;+90 (224) 482-4614;http://www.miparmetal.com.tr;miparmetal.com.tr
MİR KALIP APARAT MAKİNA METAL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ÜÇEVLER MAH.75. SK. NO:8 YUMURTALIK BURSA;+90 (224) 443-0190;http://www.mirmakine.com.tr;mirmakine.com.tr
MİR PRES KALIP MAKİNE METAL SAN. VE TİC.LTD.ŞTİ.;ALAŞARKÖY MH. 7.ASMA SK. NO:5 OSMANGAZİ BURSA;+90 (224) 216-0182;http://www.mirpres.com;mirpres.com
MİR TURZ.TAŞIMACILIK HAVACILIK VE DIŞ TİC.AŞ;FENERKÖY MAH.GOKUN CAD. NO:76 SİLİVRİ İSTANBUL;+90 (212) 662-1062;http://www.flydogturkey.com.tr;flydogturkey.com.tr
MİRA ARAZİ GAYRİMENKUL DANS. İNŞAAT SAN. TİC. LTD. ŞTİ .;ÇAMLICA MH. DEMEÇ SK A BLOK APT NO 2 A/2 YUMURTALIK BURSA;+90 (224) 000-0000;http://www.miraarazi.com;miraarazi.com
MİRAGLOBAL ARAÇ PARÇALARI İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;HADIMKÖY MAH.CAHİT SITKI TARANCI CAD.KİPTAŞ SİT. NO:86 G / 43 ARNAVUTKÖY İSTANBUL;+90 (212) 803-3338;http://www.miraglobal.com.tr;miraglobal.com.tr
MİRALBUENO MAKİNA İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;ÇALI MAH 34. (410) SK. NO:1 ÇALI YUMURTALIK BURSA;+90 (224) 411-2111;http://www.miralbueno.com.tr;miralbueno.com.tr
MİRANLI KONFEKSİYON SAN. TİC. LTD. ŞTİ.;ORGANİZE SAN.BÖL.KAHVERENGİ CD.3.SK.NO:5 YUMURTALIK BURSA;+90 (224) 219-7950;http://www.kuponhome.com;kuponhome.com
MİRSAN OTO LASTİK SAN. VE TİC. A.Ş.;İNÖNÜ CD. NO: 95 KADIKÖY İSTANBUL;+90 (216) 416-7219;http://www.mirsan.com.tr;mirsan.com.tr
MİRZA SAĞIM TEKNOLOJİLERİ İTHALAT İHRACAT VE TİCARET LTD.ŞTİ.;BADIRGA MAH. MUHSİN ÖZYENİCE BURSA DERİ OSB CAD. NO: 14 YUMURTALIK BURSA;+90 (224) 411-0270;http://www.melasty.com;melasty.com
MİSAN MAKİNA İMALAT SANAYİ VE TİC.LTD. ŞTİ.;İKİTELLİ OSB MAH. METAL-İŞ SAN SİTESİ 19.BLOK NO:31-33 BAŞAKŞEHİR İSTANBUL;+90 (212) 549-6952;http://www.misan.com.tr;misan.com.tr
MİSİ TEKSTİL KONFEKSİYON GÜVENLİK MALZEMELERİ TİCARET LTD.ŞTİ.;SAKARYA MAH. ULUBATLI HASAN BULVARI SÜTÇÜOĞLU SİTESİ A BLOK NO.99/13 OSMANGAZİ BURSA;+90 (224) 370-0004;http://www.misitekstilbcom.tr;misitekstilbcom.tr
MİSS PALLONE GİYİM KONFEKSİYON TEKTİL SAN TİC.LTD.ŞTİ;YUNUSEMRE MAH.7.AKASYA SOK.NO:46/Z1 YILDIRIM BURSA;+90 (224) 362-7888;http://www.misspallone.com.tr;misspallone.com.tr
MİSSOURİ LOJİSTİK A.Ş.;FERHATPAŞA MH. 13.SK. NO:60/1 ATAŞEHİR İSTANBUL;+90 (216) 000-0000;http://www.missourilog.com;missourilog.com
MİT DİZEL MOTOR SİSTEMLERİ SAN VE TİC.LTD.ŞTİ;DUDULLU OSB MAH.DES-102 SOK.DES SİT. A-04 BLOK NO.40/0 ÜMRANİYE İSTANBUL;+90 (216) 314-9131;http://www.mitdizel.com.tr;mitdizel.com.tr
MİTA KALIP VE DÖKÜM SANAYİ ANONİM ŞİRKETİ;YAKIN KOREJ CAD.DURAN OFSET YANI Tayin edilmedi İSTANBUL;;http://www.mita-kalip.com;mita-kalip.com
MİTATON GLOBAL LOJİSTİK SANAYİ VE TİCARET A.Ş.;ŞAZİBEY MAH. 64012 SOK. NO:2/A ONİKİŞUBAT K.MARAŞ;+90 (344) 235-0650;http://www.autorind.com;autorind.com
MİTEX TEKNİK TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;ÖZDEN MAH.AHMET YESEVİ 5.SOK.NO:14 MERKEZ YALOVA;+90 (226) 000-0000;http://www.mitexip.com;mitexip.com
MİTO OTOMOTİV İÇ VE DIŞ TİC.A.Ş;MASLAK DEREBOYU CAD.ZÜMRÜT SOK.NO:2 K:1 ŞİŞLİ İSTANBUL;+90 (212) 286-6262;http://www.mitotr.com;mitotr.com
MİYA KONFEKSİYON DOKUMA TEKSTİL SANAYİ VE TİCARET A.Ş.;DEMİRTAŞ DUMLUPINAROSB MAH. ÇİĞDEM 1 SOKAK NO:23 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-1860;http://www.miyatextile.com;miyatextile.com
MİZGİN GIDA OTOMOTİV İNŞ.TEK.DAY.TÜK.MAD.SAN. VE TİC.LTD.ŞTİ.;23 NİSAN MAH.255 SK. OFİS TUĞTAŞ NO:1 / 17 YUMURTALIK BURSA;+90 (224) 497-4055;http://www.mizgingida.com;mizgingida.com
MK AUTOMEISTER İNŞAAT SANAYİ TİCARET LİMİTED ŞİRKETİ;KURTKÖY MAH.BÜYÜKDERE SK. NO: 16/B PENDİK İSTANBUL;+90 (216) 000-0000;http://www.mkautımeister.com;xn--mkautmeister-54b.com
MKA MENSUCAT SA.TIC.LTD.ŞTI.;SAKARYA MAH.GEDIKLI SK.NO.20 OSMANGAZİ BURSA;+90 (224) 271-5000;http://www.mka.com.tr;mka.com.tr
MKC MODA TEKSTİL SAN VE TİC.LTD.ŞTİ;YENİDOĞAN OSB MAH.CENGİZ TOPEL CAD.NO:2 GÜRSU BURSA;+90 (224) 000-0000;http://www.mkcmoda.com;mkcmoda.com
MKC OTOMOTİV TURİZM SAN.TİC.A.Ş.;AYDINEVLER MAH.SANAYI CD.NO:34 KÜÇÜKYALI MALTEPE İSTANBUL;+90 (216) 366-8566;http://www.mkcotomotiv.com;mkcotomotiv.com
MKF HAYVANCILIK OTOMOTİV GIDA SAN. VE TİC.A.Ş.;KONYA ORG.SAN.BÖL.BÜYÜK KAYACIK MAH.İHSAN DEDE CAD.9.SK.NO:5 SELÇUKLU KONYA;+90 (332) 239-2424;http://www.mkfotomotiv.com.tr;mkfotomotiv.com.tr
MKS PİSTON GÖMLEK SAN. VE TİC. LTD. ŞTİ.;FEVZİ ÇAKMAK MAH.10727 SK.NO:19/1 KARATAY KONYA;+90 (332) 251-4747;http://www.enginius.com.tr;enginius.com.tr
MKT KALIP-CEMAL TUNAOĞLU VE CELAL TUNAOĞLU ORTAKLIĞI;ORGANİZE SANAYİ BÖLGESİ 75.YIL CAD.DEMİRCİLER YUMURTALIK BURSA;+90 (224) 241-3732;http://www.mktkalip.com;mktkalip.com
MLORD DIŞ TİCARET ANONİM ŞİRKETİ;İKİTELLİ OSB MAH. DOLAPDERE 17.ADA SK. DOLAPDERE SANAYİ F1 BLOK NO:1 DAİRE:1 BAŞAKŞEHİR İSTANBUL;+90 (212) 671-7117;http://www.mlord.com.tr;mlord.com.tr
MMS KUMAŞ İPLİK TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;ANADOLU MAH. 2.BALKAN SOKAK 28A/1 YILDIRIM BURSA;+90 (224) 360-5945;http://www.mmstextile.com;mmstextile.com
MOBİ MOBİLYA İÇ MİMARLIK SAN. VE TİC. A.Ş.;OVAAKÇA EĞİTİM MAH. OVAAKÇA SANAYİ CAD. NO:4/1 OVAAKÇA OSMANGAZİ BURSA;+90 (224) 267-0648;http://www.mobi.com.tr;mobi.com.tr
MOBİL SAHNE SİST. SAN. VE TİC. LTD. ŞTİ.;BAHÇELİEVLER MAH TALATPAŞA CAD NO:25/5 BAHÇELİEVLER/İSTANBUL BAHÇELİEVLER İSTANBUL;+90 (212) 557-2711;http://www.mobilsahne.com;mobilsahne.com
MOBİS OTOMOTİV VE MODÜL SANAYİ VE TİCARET A.Ş.;Asım Kibar Organizesanayi Bölgesi 2.Cadde No.4 İZMİT KOCAELI;+90 (262) 310-1024;http://www.mobis.co.kr;mobis.co.kr
MODA BRODE SANAYİ VE TİCARET LİMİTED ŞİRKETİ;DUAÇINARI MAH. 1. ORDU SK.NO:12 YILDIRIM BURSA;+90 (224) 632-4017;http://www.modabrode.com.tr;modabrode.com.tr
MODA ÇEYIZ TEKS.SAN.VE TIC.LTD .ŞTI.;YUNUSEMRE MAH.YILDIRIM SK.N.8 YILDIRIM BURSA;+90 (224) 364-6273;http://www.modaceyiz.com.tr;modaceyiz.com.tr
MODAMIZBİR TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;PANAYIR MAH. İSTANBUL CAD. NO:421/1 KOVUKÇINAR OSMANGAZİ BURSA;+90 (850) 305-5555;http://www.modamizbir.com;modamizbir.com
MODANLI TEKSTİL SAN. VE TİC. LTD. ŞTİ.;KURTULUŞSOB MAH. TURGUT ÖZAL CAD. NO:5 GÜRSU BURSA;+90 (224) 211-5353;http://www.modanli.com.tr;modanli.com.tr
MODAPINAR TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;DEMİRTAŞ DUMLUPINAR ORG.SAN.BÖL.ORTANCA SK.NO:3 OSMANGAZİ BURSA;+90 (224) 244-8960;http://www.modapinar.com.tr;modapinar.com.tr
MODASLAN GIYIM TEKS.SAN. VE TIC.LTD.ŞTI.;ANADOLU MAH.ATICILAR CAD.N:44 YILDIRIM BURSA;+90 (224) 364-9700;http://www.modaslan.com;modaslan.com
MODE MASSA TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;DUMLUPINAR MAH. ZAFER CAD. NO:36/2 ALİPAŞA KÜTAHYA KÜTAHYA;+90 (274) 000-0000;http://www.modemassa.com;modemassa.com
MODEMIN ÜNIFORMA TEKS.SAN.VE TIC.LTD.ŞTI.;YAVUZSELIM MAH.YENER SOK.NO.3 YILDIRIM BURSA;+90 (224) 367-0232;http://www.modemin.com;modemin.com
MODEMİN ENDÜSTRİYEL ÜRÜNLER SAN. VE TİC.A.Ş.;YAVUZSELİM MH.11. YILMAZ SK.MODEMİN ÜNİFORMA TEKST NO:7/1 YILDIRIM BURSA;+90 (224) 367-0232;http://www.modemin.com;modemin.com
MODERN DIS TICARET LTD.STI.;353 SOK.NO.13 2.SANAYİ SİTESİ ÇAY İZMİR;+90 (232) 435-6977;http://www.modernticaret.com.tr;modernticaret.com.tr
MODIFERO OTOM.MAK.TEKS.GIDA PLAS.REK.IMŞ.SAN.TIC.LTD.ŞTI.;Başaran Mah.Cengız Topel Sok. No.36/A OSMANGAZİ BURSA;+90 (224) 252-6060;http://http://www.intero.com.tr/;http
MODSAN MAKİNA MODEL SAN. VE TİC. LTD. ŞTİ.;FEVZİÇAKMAK MAH. 10605.SOK. KÜRKÇÜ DÖKÜM NO:8 KARATAY KONYA;+90 (332) 000-0000;http://www.modsan.com.tr;modsan.com.tr
MODSİS MODÜLER YAPI SİSTEMLERİ SAN. VE TİC. A.Ş.;ORTA MAH. KEBAN SOK. NO:10C/Z10 TUZLA İSTANBUL;+90 (216) 000-0000;http://www.modsis.com.tr;modsis.com.tr
MODÜLERTEKS TEKNİK TEKSTİL VE HAM MADDE DIŞ TİC. LTD. ŞTİ.;KONAK MAH. BARI (120) SOK. NO:3/10N YUMURTALIK BURSA;+90 (224) 324-3689;http://modulerteks.com.tr;modulerteks.com.tr
MOF DOKUMA TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;DEMİRTAŞ CUMHURİYET MAH. KÜÇÜK SANAYİ 1. CAD. NO:1 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 000-0000;http://mofhomecollection.com;mofhomecollection.com
MOGOL MAKINA SANAYI LTD.STI.;GÜZELLER ORGANİZE SANAYİ BÖLGESİ GALVANO İŞYERİ SAN.SİTESİ KAZIM KARABEKİR SOKAK BLOK:4 /11 GEBZE KOCAELI;+90 (262) 724-8520;http://www.mogol.com;mogol.com
MOĞOL EKİPMAN VE MAKİNA SAN. A.Ş;GÜZELLER O.S.B. GALVANO İŞ YERİ SAN.SİT. KAZIM KARABEKİR SOK BLOK 4 NO:4/11 GEBZE KOCAELI;+90 (262) 724-8520;http://www.mogol.com.tr;mogol.com.tr
MOHAİR ANGORA TEKSTİL LTD. ŞTİ.;EHLİBEYT MAH. TEKSTİLCİLER CAD. NO: 21B ÇANKAYA ANKARA;+90 (312) 000-0000;http://www.mohairangora.com;mohairangora.com
MOHAMED ALİ TAKIKA-BEYAN HERBS TARIMSAL VE HAYVANSAL ÜRÜNLER ÜRETİM PAZARLAMA;BUHARA MAH.BAYRAMOĞLU SOK.NO:21 A İÇ KAPI NO:1 SELÇUKLU KONYA;+90 (332) 000-0000;http://www.beyanherbs.com.tr;beyanherbs.com.tr
MOİ NOİ TEKSTİL İÇ VE DIŞ TİC. LTD. ŞTİ.;VATAN MH. MUSİN YAZICIOĞLU BUL. NO:33 YILDIRIM BURSA;+90 (224) 000-0000;http://www.moinoi.com.tr;moinoi.com.tr
MOİRA İTHALAT İHRACAT TEKSTİL TİCARET LİMİTED ŞİRKETİ;AYRANCI MAH.REŞAT NURİ CAD. 15/B ÇANKAYA ANKARA;+90 (850) 226-0267;http://www.moira.com.tr;moira.com.tr
MONAMOMS OYUNCAK YAZILIM SAN. VE TİC. LTD. ŞTİ.;GÜZELTEPE MAH. ŞÖLEN CAD. NO:8/31 ÇANKAYA ANKARA;+90 (312) 000-0000;http://www.monamoms.com;monamoms.com
MONARCH TEKSTİL DIŞ TİCARET LTD. ŞTİ.;KURTULUŞ OSB MAH. TURGUT ÖZAL CAD. NO:13 GÜRSU BURSA;+90 (224) 371-3338;http://www.monarkmensucat.com;monarkmensucat.com
MONARK MENSUCAT SAN.VE TİC. A.Ş.;BARAKFAKİH MAHALLESİ 20. CAD. NO:11/1 KESTEL / BURSA KESTEL BURSA;+90 (224) 384-1616;http://www.monarkmensucat.com;monarkmensucat.com
MONTU OTOMOTİV VE DIŞ TİCARET ANONİM ŞİRKETİ;İVEDİKKÖY MAH. 1499 SK. NO: 8 İÇ KAPI NO: 21 İVEDİKORGANİZESANAYİ YENİMAHALLE ANKARA;;http://www.montuparts.com;montuparts.com
MOONS OTOMOTİV TİCARET LTD.ŞTİ.;İKİTELLİ OSB MAH.DOLAPDERE 14.ADA SOK.DOLAPDERE SAN.A9 BLOK BAŞAKŞEHİR İSTANBUL;+90 (212) 671-0808;http://www.moonsotomotiv.com;moonsotomotiv.com
MOOV DIŞ TİCARET A.Ş.;ŞEERİFALİ MAH. KIBLE SOK. OPTİMUM PLAZA NO:28/8 YUKARIDUDULLU ÜMRANİYE İSTANBUL;+90 (216) 580-8319;http://www.moov-trade.com;moov-trade.com
MOPEL OTOMOTİV SAN. VE TİC. LTD. ŞTİ;İKİTELLİ ORG. SAN. BÖL. MAH. DOLAPDERE SAN. SİT. 1 ADA NO:7/7 İKİTELLİ BAŞAKŞEHİR İSTANBUL;+90 (212) 549-1991;http://www.espengine.com;espengine.com
MOR GROUP OTOMOTİV TİC. A.Ş.;KOZYATAĞI MAHALLESİ HİLMİPAŞA SOKAK HUZUR APT. NO:32/17 KADIKÖY İSTANBUL;+90 (216) 520-0367;http://http://www.mor-group.com;http
MOR İPEK TEKS. TİC. AŞ;ŞAFAK SK.NO:89 HALASKARGAZİ ŞİŞLİ İSTANBUL;+90 (212) 247-0270;http://www.moripek.com.tr;moripek.com.tr
MORAL DIŞ TİCARET A.Ş.;DEMİRTAŞ DUMLUPINAROSB MAH. ORKİDE SOK. NO:14 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-0532;http://www.moral.com.tr;moral.com.tr
MORAL HOME FASHION DIŞ TIC. KOLL.ŞTI.;BURSA SERBEST BÖL.HISAR MEVKII LIMAN YOLU OFIS NO:20/A GEMLİK BURSA;+90 (224) 261-0532;http://www.moral.com.tr;moral.com.tr
MORAL TEKSTIL SAN.VE TIC.A.S.;DEMIRTAS ORGANIZE SAN.BOLGESI ORKIDE SOK.NO:14 OSMANGAZİ BURSA;+90 (224) 261-0532;http://www.moral.com.tr;moral.com.tr
MORE KUMAŞÇILIK TEKS.SAN. VE DIŞ TİC.LTD.ŞTİ.;DEMİRTAŞ CUMHURİYET MAH.7.CD.NO:59/9 OSMANGAZİ BURSA;+90 (224) 267-0037;http://www.moretextile.net;moretextile.net
MOREL EKSPORT OTOMOTİV MAMULLERİ SAN. VE TİC. A.Ş.;ÜNİVERSİTE MAH. FİRUZKÖY BULVARI NO:26 FİRUZKÖY AVCILAR İSTANBUL;+90 (212) 423-8080;http://www.morel.com.tr;morel.com.tr
MORMENEKŞE TEKSTIL SAN.VE TIC. LTD.ŞTI.;KÜÇÜKBALIKLI MAH.KIDEMLI SOK. NO.46 OSMANGAZİ BURSA;+90 (224) 216-1760;http://www.mormenekse.com.tr;mormenekse.com.tr
MORNET DİJİTAL REKLAM İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ALAADDİNBEY MAH. 623. SK HİDROSAM HİDROPOR A BLOK ERTUĞRUL YUMURTALIK BURSA;+90 (850) 650-0667;http://https://mornet.net/;https
MORY TRADİNG MAKİNE İNOVASYON İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;BEŞEVLER MAH. AKTAŞ SOK. GÜLEÇLER İŞ MERKEZİ NO:3/11 YUMURTALIK BURSA;+90 (224) 453-5350;http://www.folmakmakine.com;folmakmakine.com
MORZA OTOMOTİV YEDEK PARÇA TİCARET VE A.Ş.;ERTUĞRUL MAH.103.SK.NO:11/1 YUMURTALIK BURSA;+90 (224) 411-1700;http://www.airkraft-online.com;airkraft-online.com
MOS OTOMOTİV DIŞ TİC. SAN. VE TİC. LTD. ŞTİ.;FEVZİÇAKMAK MAH. CEVHER DUDAYEV CAD. NO:81 KARATAY KONYA;+90 (332) 000-0000;http://www.huntmentkaravan.com;huntmentkaravan.com
MOS PART OTOMOTİV GAYRİMENKUL PAZARLAMA DANIŞMANLIK LİMİTED ŞİRKETİ;TAHTAKALE MAH. FIRAT 1 CAD. NO:6/9 İÇ KAPI NO: 81 AVCILAR İSTANBUL;+90 (212) 285-1217;http://www.mospart.com;mospart.com
MOSTDIESEL MOTORLU ARAÇLAR SANAYİ LİMİTED ŞİRKETİ;FEVZİÇAKMAK MAH. ASLIM CAD. B BLOK NO:77/K KARATAY KONYA;+90 (332) 000-0000;http://www.mostdiesel.com;mostdiesel.com
MOTIF YAPI INŞAAT SANAYİ VE TICARET LTD.ŞTİ.;SOĞUKKUYU MAH. YENİ MUDANYA YOLU NO.40 OSMANGAZİ BURSA;+90 (224) 247-4750;http://www.motifyapi.com;motifyapi.com
