firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
PHARMASADE İLAÇ SAN.VE TİC.LTD.ŞTİ;EYÜPSULTAN MAH. BAYRAM SOK  SERHAT APT BLOK NO:17/2;İSTANBUL;SANCAKTEPE;(216) 0000000;;;İİB-HUBUBAT
FEST COFFEE MISSION GIDA TİCARET LİMİTED ŞİRKETİ;MÜEYYETZADE MAH. TATAR BEYİ SOK. TATAR BEYİ NO:18 ;İSTANBUL;BEYOĞLU;(212) 0000000;;;İİB-HUBUBAT
WASTESPRESSO ATIK YÖNETİMİ VE TEKNOLOJİLERİ ANONİM ŞİRKETİ;BARBAROS MAH.KARDELEN SOKAK PALLADIUM TOWERNO:2 KAT:25;İSTANBUL;ATAŞEHİR;(216) 6636300;;;İİB-HUBUBAT
NEW VİSİON İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;GÖKEVLER MAH. 2312 SK. BURÇ İSTANBUL SİT18 BLOK N:18J/130;İSTANBUL;ESENYURT;(212) 7337537;;;İİB-HUBUBAT
SNOWFİT PREMİUM FOODS GIDA VE TİCARET LİMİTED ŞİRKETİ;ŞAHİNTEPE MAH. LALEZAR SK. İGTOT (İSTANBUL GIDA TOPTANCILAR ÇARŞISI) 3B BLOK NO: 4 F İÇ KAPI NO: Z04;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;https://www.snowfit.com.tr/;snowfit.com.tr;İİB-HUBUBAT
TOG PETROL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ORUÇREİS MAH. TEKSTİLKENT CAD. KOZA PLAZAB BLOK K:1 D:3 NO:12;İSTANBUL;ESENLER;(212) 7081209;www.togpetrol.com;togpetrol.com;İİB-HUBUBAT
BEYOĞLU GAZOZU İÇEÇEK.A.Ş;ASMALIMESCİT MAH. GÖNÜL SOK. GÖNÜL APT. NO:3/3;İSTANBUL;BEYOĞLU;(212) 2457245;www.sohitto.com;sohitto.com;İİB-HUBUBAT
SOOFEED ANİMAL NUTRİTİON YEM KATKI MAD. VE HAYV. SAN. VE TİC. LTD. ŞTİ.;ANADOLU MAH. 1. MERCAN SOK. NO:16B İÇ KAPI:2 ;BURSA;YILDIRIM;(224) 0000000;;;İİB-HUBUBAT
SWEETSMATES ŞEKERLEME GIDA İHRACAT İTHALAT LİMİTED ŞİRKETİ;NISBETIYE MAH. GAZI GÜÇNAR SK. UYGUR IS MERKEZI NO4 IÇ KAPI NO: 2;İSTANBUL;BEŞİKTAŞ;(212) 0000000;http://sweetsmates.com;sweetsmates.com;İİB-HUBUBAT
ROHA GIDA KATKI MAD. TİC. LTD.ŞTİ;ŞERİFALİ MAH. KIBLE SK. NO: 19 -21 İÇ KAPI NO: 6;İSTANBUL;ÜMRANİYE;(850) 2245336;;;İİB-HUBUBAT
NİHAT AGRO DIŞ TİC İTH İHR KURU YEMİŞ TAR ÜRN LTD ŞTİ;EVREN MH BAĞLAR CD NO 24A;KIRKLARELI;VİZE;(288) 0000000;;;İİB-HUBUBAT
ERDOĞANLAR GIDA SAN. VE TIC. LTD. ŞTI.;BOZKURT MAH. DÖRTYOL MEVKIINO:27;EDIRNE;İPSALA;(284) 6163255;;;İİB-HUBUBAT
AKGÜNER İNŞAAT HAFRİYAT TAŞIMACILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;CUMHURİYET MAH. TÜL SOK. NO:22/1;SAKARYA;ADAPAZARI;(264) 0000000;;;İİB-HUBUBAT
ARBİL HELVACILIK GIDA SAN.VE TİC. LTD.ŞTİ.;BOLU CAD.NO 282;BOLU;MUDURNU;(374) 4216190;;;İİB-HUBUBAT
BSA FOODS İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;MECİDİYE MAH. ŞEHİT NURİ PAMİR SK. ÖZLEM AP. NO47 İÇ KAPI NO: 9;İSTANBUL;BEŞİKTAŞ;(212) 0000000;;;İİB-HUBUBAT
İSTBAY KİMYEVİ MADDELER PAZARLAMA VE DAĞITIM TİCARET LİMİTED ŞİRKETİ;BAHÇEŞEHİR 2.KISIM MAH.MERCEDES BUL. A BLOK NO:30EİÇ KAPI NO: 11;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;http://www.istbay.com;istbay.com;İİB-HUBUBAT
N TATLIM ÜRETİM PAZ.GIDA TURİZM DAĞITIM İÇ VE DIŞ TİC.LTD.ŞTİ.;YEŞİLCE MAH.BARBAROS CAD.NI:77 KAT1-2;İSTANBUL;KAĞITHANE;(212) 2691515;www.ntatlim.com.tr;ntatlim.com.tr;İİB-HUBUBAT
ESAROM TURKEY GIDA VE AROMA SANAYİ VE TİCARET ANONİM ŞİRKETİ;"YENİŞEHİR MAH, ANKARA CAD, NO:405 -158 ";İSTANBUL;PENDİK;(216) 3145434;;;İİB-HUBUBAT
CORNOS GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ;HAMİDİYE MAH. SÖYLER CAD. 6 6;İSTANBUL;KAĞITHANE;(212) 2221212;;;İİB-HUBUBAT
ALTUR İLAÇ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;AKŞEMSETTİN MAH. SARIGÜZEL CAD. DOSTLAR NO:12 İÇ K KAPI NO:3 ;İSTANBUL;FATİH;(216) 2161616;;;İİB-HUBUBAT
İMORSO GIDA VE PAKETLEME TİC.LTD.ŞTİ;BARBAROS HAYRETTİN PAŞA MAH.1995 SK.NO:1-3İÇ KAPI NO:204;İSTANBUL;ESENYURT;(212) 0000000;;;İİB-HUBUBAT
NAYFİL İPLİK TİC. AŞ;MALTEPE MAHALLESİ ÇİFTEHAVUZLAR YOLU SEMA SİTESİ NO:7/19-20;İSTANBUL;ZEYTİNBURNU;(212) 4823038;www.anadoluiplik.com.tr;anadoluiplik.com.tr;İİB-HUBUBAT
PEARL CORPORATION GIDA TİCARET LİMİTED ŞİRKETİ;BEYLİKDÜZÜOSB MAH. BİRLİK SANAYİ SİTESİ 3. CAD. NO: 5 İÇ KAPI NO: 123;İSTANBUL;BEYLİKDÜZÜ;(212) 0000000;;;İİB-HUBUBAT
SALİH TAŞ;"AHMET VEFİK PAŞA MAHALLESİ GÖNÜL SOKAK, NO:4/A";BURSA;KESTEL;(224) 0000000;;;İİB-HUBUBAT
ATİYE LAÇİN GIDA TURİZM SAN. VE TİC.LTD.ŞTİ.;BURSA YOLU 7.KM ORG.SAN.BÖL.MEVKİİ 4.CD.NO:9;ÇANAKKALE;MERKEZ;(286) 5661219;www.atiyelacin.com;atiyelacin.com;İİB-HUBUBAT
PAK TOHUMCULUK SAN VE TİC LTD.ŞTİ;500 EVLER MAH. 6027  CAD. NO:34  A/2;YALOVA;ÇİFTLİKKÖY;(226) 3591950;;;İİB-HUBUBAT
BAHAR GIDA İÇ VE DIŞ TİC. LTD. ŞTİ.;BAGDAT CAD. ŞEFİ BEY APT. 217/1 DAİRE :4ÇİFTEHAVUZLAR;İSTANBUL;KADIKÖY;(216) 3867208;;;İİB-HUBUBAT
SACURA AMBALAJ VE GIDA SANAYİ İÇ VE DIŞ TİCARET A.Ş.;AKÇABURGAZ MAH. 1595 SOKAK NO:5/1;İSTANBUL;ESENYURT;(212) 0000000;;;İİB-HUBUBAT
AYNUR BAŞER;BARIS MAH RÜZGARLI SK NO:1/30;İSTANBUL;BEYLİKDÜZÜ;(212) 4526363;;;İİB-HUBUBAT
ÖZ KANAAT BAHARAT GIDA SAN. VE TİC. A.Ş.;KARAMAN MAH. ODUNLUK CAD. NO:15/A;BURSA;NİLÜFER;(224) 2460094;www.ozkanaat.com;ozkanaat.com;İİB-HUBUBAT
KUNG FOOD DIŞ TİCARET LİMİTED ŞİRKETİ;ATAKÖY 7-8-9-10. KISIM MAH. ÇOBANÇEŞME E5 YAN YOL CAD. NO:22/1;İSTANBUL;BAKIRKÖY;(212) 0000000;;;İİB-HUBUBAT
BENFEL DIŞ TİC.LTD.ŞTİ;SULTANİYE MAH. 350 SOK ŞELALE PŞAZA SİT.  NO:1/84  ;İSTANBUL;ESENYURT;;www.benfel.com;benfel.com;İİB-HUBUBAT
ALTUNSAN GIDA TARIM HAYVANCILIK AMBALAJ KIRTASİYE HEDİYELİK EŞYA PAZARLAMA VE SANAYİ TİCARET LTD.ŞTİ;ALTUNSAN GIDA TAR.H.A.K.H.E.P. SAN.TIC.LTD.ŞTI. OSMANGAZİ BURSA;BURSA;OSMANGAZİ;(224) 2349230;;;İİB-HUBUBAT
FATİH DİLEK GIDA SAN VE TİC A.Ş;AKŞEMSETTİN MAH. FEVZİPAŞA CAD. NO:21/1 ;İSTANBUL;FATİH;(212) 6717034;;;İİB-HUBUBAT
SEVENHILL GIDA SANAYİ VE TİC.LTD.ŞTİ;KÜÇÜKBAKKALKÖY MHA. HAZAR SOK NO:2/1;İSTANBUL;ATAŞEHİR;(216) 5920708;;;İİB-HUBUBAT
GOLDENDAY GIDA SANAYİ TİCARET LİMİTED ŞİRKETİ; CUMHURİYET MAH. CEVVAL SK. C BLOK NO: 1/3 / 159;İSTANBUL;BÜYÜKÇEKMECE;(212) 4586666;;;İİB-HUBUBAT
MİXMASTER GIDA İTH İHR SAN VE TİC LTD ŞTİ;İKİTELLİ OSB MAH DERSAN S8 BLOK SK. NO 8 İÇ KAPI  NO 250;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;;;İİB-HUBUBAT
PARNİK DIŞ TİCARET LTD.ŞTİ.;MASLAK MAH. SAAT SK. SPINE TOWER NO: 5 IÇ KAPI NO:146;İSTANBUL;SARIYER;(212) 0000000;;;İİB-HUBUBAT
ATEŞOĞLU SÜT SAN.VE TIC.LTD. ŞTI;HADIKÖY YOLU 2.KM.;İSTANBUL;BÜYÜKÇEKMECE;(212) 8866824;www.atesoglu.com.tr;atesoglu.com.tr;İİB-HUBUBAT
AKIN TARIM ÜRÜNLERİ VE GIDA SAN.TİC.LTD.;İSTİKLAL MH. KARAAĞAÇ BULVARI NO:35/A;SAKARYA;ADAPAZARI;(264) 0000000;;;İİB-HUBUBAT
DAY TARIM  İNŞAAT DIŞ TİC.A.Ş.;AYAZMA DERE CAD.10/1 DİKİLİTAŞ PLAZA KAT:7;İSTANBUL;BEŞİKTAŞ;(212) 3271740;;;İİB-HUBUBAT
ŞEREFLER TURİZM GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;B.HAYRETTİN PAŞA MAH.1005.SOK. NO.19/3;İSTANBUL;GAZİOSMANPAŞA;(212) 0000000;;;İİB-HUBUBAT
KONT REY ITHALAT IHRACAT SANAYI LIMITED SIRKETI;CUMHURIYET MAH. CEVVAL SK. NO: 1 /3 IÇ KAPI NO: 18;İSTANBUL;BÜYÜKÇEKMECE;(216) 5991777;;;İİB-HUBUBAT
RLY SEYAHAT ÜRÜNLERİ TİCARET VE SANAYİ LİMİTED ŞİRKETİ;MASLAK TAŞYONCASI SOKAK T4 NO:1 KAPI B189;İSTANBUL;SARIYER;(212) 0000000;;;İİB-HUBUBAT
KAVI GIDA SANAYI VE TICARET A.Ş;PİRİREİS MAH. OKTAY SOK KAVİ GIDA BLOK NO:17;KOCAELI;DARICA;(262) 6541809;www.hardlinenutrition.com;hardlinenutrition.com;İİB-HUBUBAT
NABULSİ TATLILARI GIDA TURİZM İNŞAAT İTHALAT VE İHRACAT SANAYİ TİC.LTD.ŞTİ.;YUNUS EMRE MAH. MANDIRA CAD. NO:134/AB/BLOK;İSTANBUL;ESENYURT;(212) 5403535;;;İİB-HUBUBAT
COSMOS DIŞ TİCARET LİMİTED ŞİRKETİ;KOCA MUSTAFAPAŞA MAH. ORG.ABDURRAHMAN NAFİZ GÜRMAN CAD.EKİM APT.123/3;İSTANBUL;FATİH;(212) 0000000;;;İİB-HUBUBAT
LİFE TİME MEDİKAL İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;ESENTEPE MAH. HARMAN 1 SK. DURAN IŞ MERKEZI NO: 4 İÇ KAPI NO: 8;İSTANBUL;ŞİŞLİ;(212) 0000000;;;İİB-HUBUBAT
AYNUR EMRE - MUHABBET LOKUMCULUK;KARAYOLLARI MH FATİH CD NO 82 B;İSTANBUL;GAZİOSMANPAŞA;;;;İİB-HUBUBAT
NUHİL GIDA A.Ş;FETİH MAH. RAHRALI SOK TAHRALİ İŞ MERK. NO:7/A BLOK D:2 ;İSTANBUL;ATAŞEHİR;;;;İİB-HUBUBAT
SUĞRA DIŞ TİC. LTD. ŞTİ. ;VATAN CAD. NO:20/2;İSTANBUL;KAĞITHANE;(212) 2960377;www.selamtekstil.com;selamtekstil.com;İİB-HUBUBAT
SHS GLOBAL GIDA DAĞITIM PAZARLAMA VE DIŞ TİC. LTD. ŞTİ.;YENİ YALI MAH. MALİK AKBAŞ CAD. NO.11 A;KOCAELI;KÖRFEZ;(262) 0000000;;;İİB-HUBUBAT
EGE INTERNATIONAL GLOBAL GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;CAFERAĞA MAH. ŞİFA SK. NO: 22 İÇ KAPI NO: 9;İSTANBUL;KADIKÖY;(216) 0000000;;;İİB-HUBUBAT
ALBE HAZIR GIDA MAMULLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;CEBECİ MAH. ESKİ EDİRNE ASFALTI CAD. NO:814 A;İSTANBUL;SULTANGAZİ;(212) 4768080;;;İİB-HUBUBAT
GİZEM ÖZ ; SİYAVUŞPAŞA MAH. 1.ASMALI SK. NO: 5A;İSTANBUL;BAHÇELİEVLER;(212) 0000000;http://wwwpassionechocolate.com;wwwpassionechocolate.com;İİB-HUBUBAT
İBRAHİM ÖZTÜRK GIDA PAZARLAMA SAN.VE TİC.LTD.ŞTİ.;YILMAZ ALPASLAN CAD.TÜRKGÜCÜ OSB. MAH.NO:5/8I;TEKIRDAĞ;ÇORLU;(282) 6511875;;;İİB-HUBUBAT
EMPIRE GROUP DIŞ TİCARET A.Ş.;MERKEZ MAHALLESİ HASAT SOKAK KAMARA NO.52 İÇ KAPI NO:1;İSTANBUL;ŞİŞLİ;(212) 0000000;;;İİB-HUBUBAT
KARDEL GIDA PAZARLAMA LTD.ŞTİ;MİMARSİNAN MAH.ÖZGE SOK 5/4 ;İSTANBUL;ÇEKMEKÖY;(216) 6404166;www.fibrelle.com.tr;fibrelle.com.tr;İİB-HUBUBAT
ZHB GIDA SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;ADNAN KAHVECİ KALKAN SOKAK NO:13/15 KAPI NO:Z16;İSTANBUL;BEYLİKDÜZÜ;(212) 2749448;;;İİB-HUBUBAT
OĞUZ TAHAR-DURU YEM;HÜRRİYET MAH. 260 SOK.NO:16/A;İSTANBUL;GAZİOSMANPAŞA;(212) 6177450;;;İİB-HUBUBAT
ERKAN BASUT-BASUT GIDA İTH.İHR;MERKEZ MAH. RASİM PAŞA SOK NO:3/8;İSTANBUL;GÜNGÖREN;(212) 0000000;;;İİB-HUBUBAT
ABEY GIDA TURİZM VE DIŞ TİC.A.Ş.;ACIBADEM MAH.ACIBADEM CAD NO:127 B/2;İSTANBUL;ÜSKÜDAR;(216) 3257778;http://www.chicolatte.com;chicolatte.com;İİB-HUBUBAT
FATMA İÇLİ;MİLLET MH DERYA CD.NO:69 AD;BURSA;YILDIRIM;(224) 3602986;http://pacacihusnu.com;pacacihusnu.com;İİB-HUBUBAT
ISTANBUL GÜNEŞ ECZA DEPOSU TIC A.Ş.;BEŞYOL MAH.INÖNÜ CAD.CAMI SOK. NO:11;İSTANBUL;KÜÇÜKÇEKMECE;(212) 4256095;www.gunesgrup.com;gunesgrup.com;İİB-HUBUBAT
GÖKSULAR UN VE GIDA SAN.TIC.A. Ş.;PIRI MEHMET PAŞA MAH.HACI PERVANE SOK.NO:2/2;İSTANBUL;SİLİVRİ;(212) 7272509;www.goksular.com.tr;goksular.com.tr;İİB-HUBUBAT
CORPORECA KURUMSAL AMBALAJ YATIRIMLARI TİC.A.Ş;İÇ ERENKÖY MAH. NO:10/3;İSTANBUL;ATAŞEHİR;(216) 3093737;;;İİB-HUBUBAT
MEF NUTRI SCIENCE GIDA AŞ.;SANAYİ MAH. TEKNOPARK BLV. NO: 1 /4C İÇ KAPI NO: 313;İSTANBUL;PENDİK;(216) 0000000;https://www.mefkolajen.com/;mefkolajen.com;İİB-HUBUBAT
AFERİN GIDA SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ;YUNUS EMRE MAH. PANAYIR SK. NO: 11;İSTANBUL;SANCAKTEPE;(216) 3155179;www.heavencookies.com;heavencookies.com;İİB-HUBUBAT
EUROMAT  BASIM YAYIN AMB. SAN VE TİC A.Ş;İKİTELLİ OSB GİYİM SANATKARLARI 5A-6BL DEPO 315;İSTANBUL;BAŞAKŞEHİR;(212) 5496585;;;İİB-HUBUBAT
AYZ GRUP İÇ VE DIŞ TİC. LTD. ŞTİ.;GÖLEVİ MAH. DEVLET SAHİL YOLU CAD. NO:815A;ORDU;ÜNYE;(212) 6526557;;;İİB-HUBUBAT
PRANPRİYA İNTERNATİONAL GIDA KOZMETİK GİYİM SAN VE TİC LTD ŞTİ;1069 SK N TOWERS B1 BLOK NO 24H/144;İSTANBUL;ESENYURT;;;;İİB-HUBUBAT
LÜTFİ İNAL DIŞ TİC.LTD.ŞTİ.;HÜRRİYET MAH.BOZACI SOK.SELECTİVE NO:2A/19;İSTANBUL;KARTAL;(216) 4051789;;;İİB-HUBUBAT
PAN LOJİSTİK HİZM.A.Ş;TEVFİKBEY MAH. TAHSİN TEOĞLU CAD. NO:29 ;İSTANBUL;KÜÇÜKÇEKMECE;;www.panlogistics.com.tr;panlogistics.com.tr;İİB-HUBUBAT
SUNUM MARKA GIDA SAN VE TİC.LTD.ŞTİ;MAHMUTBEY MAH. İSTOÇ TOP.ÇAR. 45.YOL.SK.15 ;İSTANBUL;BAĞCILAR;(212) 6596688;www.sunumgida.com;sunumgida.com;İİB-HUBUBAT
KMA İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;YEŞİLKÖY MAH. ATATÜRK CAD. EGS BUSİNESS PARK NO: 12 İÇ KAPI NO: 8;İSTANBUL;BAKIRKÖY;(212) 0000000;;;İİB-HUBUBAT
CASTLE GROUP GIDA TARIM KİMYA SAN VE TİCARET LTD.ŞTİ.;YEBNİBOSNA MERKEZ MAH 1 ASENA SK.İSTANBUL KONGRE MERKEZİ SİTESİ D BLOK NO:15D İÇ KAPI NO:92;İSTANBUL;BAHÇELİEVLER;(212) 0000000;;;İİB-HUBUBAT
SGROUP DIŞ TİCARET ANONİM ŞİRKETİ;ALTAYÇEŞME MAH. ENGİN SK.MALTEPE RESIDENCE NO.3/24;İSTANBUL;MALTEPE;(216) 3709515;http://www.sgroup.com;sgroup.com;İİB-HUBUBAT
RXİVA HEALTHCARE GIDA İLAÇ LİMİTED ŞİRKETİ;YAKUPLU MAH. 18. SK. NO: 7 İÇ KAPI NO: 2;İSTANBUL;BEYLİKDÜZÜ;(212) 2868686;;;İİB-HUBUBAT
DERİN LEZZETLER GIDA SAN VE TİC.A.Ş;RUMELİHİSARI MAH. HİSAR GÜLÜ SOK 16A;İSTANBUL;SARIYER;(212) 2575054;;;İİB-HUBUBAT
SELÇUKLAR TARIM ÜRÜNLERİ VE MADENCİLİK SANAYİ TİCARET LİMİTED ŞİRKETİ;GAZİ SÜLEYMAN PAŞA MAH. 3004 SK. NO: 2İÇ KAPI NO: A ;SAKARYA;AKYAZI;(264) 4181329;;;İİB-HUBUBAT
TABİX GIDA TAKVİYELERİ SANAYİ VE TİCARET LİMİTEWD ŞİRKETİ;KAYABAŞI MAH KAYAŞEHİR BLV T6 NO:46 BF;İSTANBUL;BAŞAKŞEHİR;(212) 5821018;;;İİB-HUBUBAT
AGROLOG GIDA İÇ VE DIŞ TİC LTD ŞTİ;MECLİS MH SEMİH SANCAR CD NO 11A;İSTANBUL;SANCAKTEPE;(850) 2246699;www.diripesso.com;diripesso.com;İİB-HUBUBAT
HİRAPLAS PLASTİK VE SANAYİ TİCARET ANONİM ŞİRKETİ;ORUÇREİS MAH. GİYİMKENT 19. SOK. NO: 130;İSTANBUL;ESENLER;(212) 0000000;;;İİB-HUBUBAT
ONE WAY İÇ VE DIŞ TİC.LTD.ŞTİ;ADNAN KAHVECİ MAH. BÜYÜKDERE CAD. ŞİRİN SANAYİ SİT;İSTANBUL;BEYLİKDÜZÜ;(212) 6036560;;;İİB-HUBUBAT
KAHVE DÜKKANI GIDA TURİZM TEKSTİL İHR.İTH.TİC.VE SAN.LTD.ŞTİ;İHSANİYE MAH. 1.YAPRAK SOK NO:3/A ARSLANKET 2 SİT ;BURSA;NİLÜFER;(224) 2463512;www.kahvedukkani.com.tr;kahvedukkani.com.tr;İİB-HUBUBAT
CAN AQRO TARIM GIDA SAN VE TİC LTD ŞTİ;AKSARAY MH KÜÇÜK LANGA CD NO 79/159B;İSTANBUL;FATİH;(212) 5850200;;;İİB-HUBUBAT
KAMİL GIDA VE İHTİYAÇ MAD.İMAL PAZ. TİC. LTD. ŞTİ.;YÜZYIL MAH. 23/2 SOK. NO:8/A;İSTANBUL; ;212-2435602;;;İİB-HUBUBAT
TYC İNŞAAT SAN.VE TİC.A.Ş.;GOSB İHSANDEDE CAD.800 SOK.NO:122;KOCAELI;GEBZE;(262) 6465713;;;İİB-HUBUBAT
SASKO İNŞ.İÇ VE DIŞ TİC.SAN.LTD.ŞTİ;TALATPAŞA MAH. 1025 SOK NO:27/5;İSTANBUL;ESENYURT;;;;İİB-HUBUBAT
NASHTAN DIŞ TİCARET VE SANAYİ LİMİTED ŞİRKETİ;AHİNTEPE MAH.ŞHT.POLİS FETHİ SEKİN CD.İGTOT ST.3A BL.1D/Z08;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;;;İİB-HUBUBAT
MC TRADE DANIŞMANLIK DIŞ TİCARET LİMİTED ŞİRKETİ;MURATREİS MAHALLESİ SELAMET SOKAK NO:9;İSTANBUL;ÜSKÜDAR;(216) 7061409;;;İİB-HUBUBAT
EUROPAR GIDA VE KİMYEVİ MADDELER SAN.TİC.LTD.ŞTİ;GÜLBAHAR MAH.UYSAL SK. KAMURAN APT. NO:4 İÇ KAPI  NO:8;İSTANBUL;ŞİŞLİ;(212) 0000000;;;İİB-HUBUBAT
MADY OĞLU GIDA VE GENEL TİCARET LİMİTED ŞİRKETİ;SAHINTEPE MAH. LALEZAR SK. NO: 4 A IÇ KAPI NO: Z08;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;;;İİB-HUBUBAT
GURMELAB GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİ MAH. KANUNİ SULTAN SÜLEYMAN /1 SK. ÖZERLER SÜT ÜRÜNLERİ NO:5 A;SAKARYA;HENDEK;(212) 0000000;;;İİB-HUBUBAT
SİNCAN TRADE İNŞAAT SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ;YEŞİLKÖY MAH.YEŞİLKÖY HALKALI CAD.15BAKIRKÖY/İSTANBUL;İSTANBUL;BAKIRKÖY;(212) 5744000;;;İİB-HUBUBAT
ORION TRADE GIDA MAK. SAN .TİC. LTD .ŞTİ.;KOCATEPE MH. YAG İSKELESİ CAD. NO:31/39;İSTANBUL;BAYRAMPAŞA;(212) 4294118;;;İİB-HUBUBAT
MÜRÇAK TARIM PEYZAJ İNŞ.VE GIDA SAN.TİC.LTD.ŞTİ;İLYAS MAH. SEBZE PAZARI NO:14/A;TEKIRDAĞ;HAYRABOLU;(282) 3155301;www.murcaktarim.com;murcaktarim.com;İİB-HUBUBAT
SES GIDA TURIZM MAKINA VE DIS TICARET ANONIM SIRKETI;SERIFALI MAH. KUTUP SK. NO: 16 IÇ KAPI NO: 1;İSTANBUL;ÜMRANİYE;(212) 5984646;http://www.sesvending.com.tr;sesvending.com.tr;İİB-HUBUBAT
AYSU GIDA SANAYİ VE TİC. LTD. ŞTİ.;BARBAROS MAH. EVREN CAD. BARBAROS S. NO:30 ;İSTANBUL;ATAŞEHİR;;;;İİB-HUBUBAT
İNTEMAR DIŞ TİCARET A.Ş.;SANAYİ CAD.NO.82;İSTANBUL;BAHÇELİEVLER;(212) 5515100;www.intemar.com.tr;intemar.com.tr;İİB-HUBUBAT
SELİM ÇOR-ARTIBESİN GIDA SAN.VE TİC;HACI KADIN MAH. ATATÜRK BULV. İ.M.Ç 5 BLOK 66 ;İSTANBUL;FATİH;(212) 5140512;;;İİB-HUBUBAT
BARİFİT SAĞLIK HİZM ÜRETİM VE PAZ. A.Ş;ATATÜRK MAH. SEDEF CAD. ATA BLOKLARI ATA 2-2 NO:5 D:119;İSTANBUL;ATAŞEHİR;(216) 6290021;;;İİB-HUBUBAT
VENPİ GIDA TİCARET LİMİTED ŞİRKETİ;KOZYATAĞI MAH. SARIKAYA SK. KÖŞK APT NO: 2 /1A ;İSTANBUL;KADIKÖY;(216) 3732905;;;İİB-HUBUBAT
MBC KAHVE DIŞ TİCARET LİMİTED ŞİRKETİ;SAHRAYICEDİT MAH. İMAM RAMİZ SOK. DEMIRLI A2 NO:6B;İSTANBUL;KADIKÖY;(216) 0000000;;;İİB-HUBUBAT
LEZZO GIDA PAZ.SAN.VE TIC.A.Ş;MERKEZ MAH. SELİMİYE CAD. NO:1 MERKEZI NO:3 KAT:1;İSTANBUL;ÇEKMEKÖY;(216) 6429271;www.lezzo.com.tr;lezzo.com.tr;İİB-HUBUBAT
SARLİN GIDA TEKSTİL İNŞAAT MOB. TEM. ELEK. ELEKTRONİK ZÜC. İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;M.ALİPAŞA MAH. ŞEHİT KENAN BAŞOL SK. NO:2 İÇ KAPI NO:1;KOCAELI;İZMİT;(262) 3242957;;;İİB-HUBUBAT
ACK ELEKTRONIK SAN.VE TIC.LTD. STI.;AL RIZA GÜRCAN CAD. METROPOLMER. NO:31/29;İSTANBUL;GÜNGÖREN;(212) 2225150;;;İİB-HUBUBAT
ERDAĞI İÇ VE DIŞ TİCARET LOJİSTİK LİMİTED ŞİRKETİ;ŞENLİKKÖY MH. HARMAN SK. NO:19/2 FLORYA;İSTANBUL;BAKIRKÖY;(212) 0000000;;;İİB-HUBUBAT
YELKEN GIDA İNŞ. TUR. SAN. TİC. LTD. ŞTİ.;KOCATEPE MAH. MEGA CENTER C3NO:27;İSTANBUL;BAYRAMPAŞA;(212) 4373250;www.yelkengida.com;yelkengida.com;İİB-HUBUBAT
AAK TURKEY GIDA SAN VE TİC LTD ŞTİ;BOĞAZİÇİ CAD SEHERYELİ SK. KARSAN PLAZA NO:1/2;İSTANBUL;SANCAKTEPE;(212) 3565311;;;İİB-HUBUBAT
BEYAZPINAR ŞEKER VE ŞEKER MAMÜ LLERI GIDA.SANAYI.TIC.LTD.ŞTI;ATAŞEHIR BARBAROS MAH. ÇİM SKNO:15;İSTANBUL;ATAŞEHİR;(216) 3174977;www.beyazpinar.com.tr;beyazpinar.com.tr;İİB-HUBUBAT
BRAFA GIDA SANAYİ TİCARET ANONİM ŞİRKETİ;FERHATPAŞA MAHALLESİ 25.SOKAK NO:41-43 K:2;İSTANBUL;ATAŞEHİR;;;;İİB-HUBUBAT
DAMASKİNO HOME TATLI GIDA TURİZM İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ;ÇIRPAN MAH. DARMSTAD CAD. NO:7A;BURSA;OSMANGAZİ;(224) 9550025;;;İİB-HUBUBAT
NUTRİLAB SAĞLIK VE BESLENME ÜRÜNLERİ SANAYİ TİCARET ANONİM ŞİRKETİ; İOSB GİYİM SANATKARLARI 1A BL GİYİM SAN.TİC1A BL/311;İSTANBUL;BAŞAKŞEHİR;(212) 6710054;;;İİB-HUBUBAT
