firma_adi;adres;telefon;website;domain;birlik
SPEKTROLAB MEDİKAL DİAGNOSTİK İTHALAT İHRACAT TİC. LTD. ŞTİ;GÜZELTEPE MAH. SEDAT SİMAVİ SOK. NO 58/6 ÇANKAYA ANKARA;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İKMİB - İstanbul Kimyevi Maddeler ve Mamulleri İhracatçıları Birliği
TURECO ELEKTRİK BAKIM VE OTOMASYAON TİC.LTD.STI;YAYLA MAHALLESİ AHU SOK. NO:7 / 23 B BLOK TUZLA İSTANBUL;(216) 5042964;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
VEYSEL ÖZHASRET;ÇAY MAH. NURİ ÖZKASAP SOK. NO.68 MERKEZ DÜZCE;(380) 5234939;www.safiravize.com.tr;safiravize.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
SÜRTAŞ MADENİ VE PLASTİK EŞYA SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ;OSMAN GAZİ MAH. BARIŞ MANÇO CAD. NO:2 ESENYURT İSTANBUL;(212) 6891604;www.surtas.com.tr;surtas.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
MEDİSAN MÜHENDİSLİK MEDİKAL SANYİ VE TİCARET LİMİTED ŞİRKET;A.O.S.B. MAH. 10001 SOKAK NO:21 ÇİĞLİ İZMİR;(232) 2039379;mdsn.com.tr;mdsn.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
YAKOPS BİLİŞİM SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ALAÇAATLI MAH. ALAÇAATLI CAD. MERCAN AVM NO:15/4 ÇAYYOLU ÇANKAYA ANKARA;(312) 2381454;www.ariaayindinlatma.com;ariaayindinlatma.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
OLBİA PRİNTER MAKİNA REKLAM MATBAA ORGANİZASYON DANIŞMANLIK İTHALAT İHRACAT SANAYİ VE TİC. LTD. ŞTİ.;SANAYİ MAHALLESİ KOZALI SOKAK ÇARŞI YAPI AVM D1 BLOK İZMİT KOCAELİ;(262) 3353360;www.olbiaprinter.com.tr;olbiaprinter.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
TLC ENERJİ SİSTEMLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MAH. DEĞİRMENBAHÇE CAD. A1-A1A-A1B NO: 17A1B İÇ KAPI NO: 77 BAHÇELİEVLER İSTANBUL;(212) 8124323;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
EXA INFRASTRUCTURE TURKEY İLETİŞİM HİZMETLERİ LİMİTED ŞİRKETİ;ÇINAR MAH. RIFKI TONGSİR CAD. 113/F D:9 MALTEPE İSTANBUL;(212) 2231984;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ART BAKIRCILIK SAN. VE TİC. A.Ş.;ÇOBANÇEŞME MAHALLESİ MİTHAT PAŞA CADDESİ SÖĞÜTLÜ SOKAK NO:2/1 ÇOBANÇEŞME BAHÇELİEVLER İSTANBUL;02126391025;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
OSİSTEK MÜHENDİSLİK DIŞ TİCARET A.Ş;KAYAPA MAH. KAYAPA SANAYİ BLV. NO: 46 İÇ KAPI NO: 5 NİLÜFER BURSA;(224) 0000000;http://www.osistek.com/;osistek.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ATS KABLO ELEKTROTEKNİK İNŞAAT MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;SERHAT MAHALLESİ SÜLEYMAN ŞAH CADDEDİ NO: 53 YENİMAHALLE ANKARA;(312) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
DBA MİMARLIK İNŞAAT PEYZAJ REKLAM TESİSAT SANAYİİ VE TİCARET LİMİTED ŞİRKETİ;BALMUMCU MAH. BESTEKAR ŞEVKİ BEY SOK. NO: 37/3 BEŞİKTAŞ İSTANBUL;(212) 2130750;www.dbamimarlik.com;dbamimarlik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
MANTİS KABLO TİCARET ANONİM ŞİRKETİ;HALİL RIFATPAŞA MAHALLESİ YÜZER HAVUZ SOKAK PERPA TİCARET MERKEZİ A BLOK NO:1 KAPI:9006 34360 ŞİŞLİ, ŞİŞLİ İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
OTONORM ENDÜSTRİYEL SİSTEM MÜHENDİSLİĞİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İKİTELLİ ORGANİZE SANAYİ BÖLGESİ TRİKO CENTER SANAYİ SİTESM8 BLOK NO:139 34306 BAŞAKŞEHİR BAŞAKŞEHİR İSTANBUL;(212) 5493616;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
VECDİ İNCE;DAVUTPAŞA MAHALLESİ GÜMÜŞSUYU CAD EMİNTAŞ SANAYİ SİTESİ 32 DAİRE 74 ZEYTİNBURNU İSTANBUL;(212) 0000000;https://www.incepakosalterleri.com;incepakosalterleri.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
CONTA ELASTİK ÜRÜNLER SANAYİ VE TİCARET ANONİM ŞİRKETİ;GEBZE ORGANİZE SANAYİ BOLGESİ (GOSB)TEMBELOVA ALANI 3300 SOKAK NO:3401 GEBZE KOCAELİ;(262) 6429988;www.conta.com.tr;conta.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
BORCEM ELEKTRİK MÜHENDİSLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;OSMANGAZİ MAH. DÜNDARLI CAD. MAHAL SANCAKTEPENO: 12 D İÇ KAPI NO: D63 SANCAKTEPE İSTANBUL;;https://borcemelektrik.com/;borcemelektrik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
AKE ELEKTRONIK ELEKTRIK PLAS. MAK.VE TEC.SAN.VE TIC.LTD.STI.;BADEMLER MAHALLESİ SEFERİHİSAR CADDESİ NO:34/B URLA İZMİR;(232) 2543828;www.akeelektronik.com;akeelektronik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ERGÜN ARSLANCA;TALATPAŞA MAHALLESİ MORKARANFİL SOKAK.NO 1 KAĞITHANE İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
AYS ISITMA VE SOĞUTMA YEDEK PARÇA SANAYİ TİCARET LİMİTED ŞİRKETİ;ESENTEPE MH. 2952 SK. KÜÇÜK SAN. SİT. N.14 SULTANGAZİ İSTANBUL;(212) 5776896;www.aysplastik.com;aysplastik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
NOVA AVİZE SANAYİ VE DIŞ TİC. LTD.ŞTİ.;KARTALTEPE MAH. YUNUS SOK. NO.5 BAYRAMPAŞA İSTANBUL;02125635302;www.novacrystal.net;novacrystal.net;TET - Elektrik ve Elektronik İhracatçıları Birliği
BCC ELEKTRİK DIŞ TİCARET SANAYİ LİMİTED ŞİRKETİ;SARAY MAH. KÜÇÜKSU CAD. ANTASYA RESİDENCE NO:64 A D:252 ÜMRANİYE İSTANBUL;(216) 7591700;http://www.bccelectric.com;bccelectric.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ETYA RESEARCH TEKNOLOJİ ANONİM ŞİRKETİ;GÜLBAHÇE MAH.GÜLBAHÇE CAD. İYTE SİTESİ TEKNOPARK İZMİR A9 BİNASI NO: 1/44 İÇ KAPI:21 URLA İZMİR;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ARMADA MUHENDISLIK ELEKTRIK TAAH.SAN.VE TIC.LTD.STI.;SAVAS SOK.YILDIZ IS MERKEZI19/6 KADIKÖY İSTANBUL;02165735770;www.armadaelektrik.com;armadaelektrik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ORGE ENERJİ ELEKTRİK TAAHHÜT ANONİM ŞİRKETİ;KOZYATAĞI MAH. DEĞİRMEN SOK. NİDA KULE NO:18 KAT:A PK:34742 KADIKÖY İSTANBUL;(216) 4573263;www.orge.com.tr;orge.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
KRON TEKNOLOJİ ANONİM ŞİRKETİ;İ.T.Ü. AYAZAĞA YERLEŞKESİ KORU YOLUARI 3 BİNASI TEKNOKENT NO:B401 MASLAK SARIYER İSTANBUL;(212) 2865122;www.kron.com.tr;kron.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
EMEKSAN ENDÜSTRİYEL MUTFAK EKİPMANLARI SANAYİ VE TİCARET LTD.ŞTİ;HARAÇÇI MH NİLSU SK NO:14/3 ARNAVUTKÖY İSTANBUL;(212) 6500051;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
SEDIR SAUNA IMALAT VE OR.URUN. SAN.VE TIC.A.S.;GÜL SAN.SITESI S ADA 3.BLKNO.1 AKSU ISPARTA;02462241880;www.sedirsauna.com;sedirsauna.com;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
RENK GRUP MAKİNE A.Ş.;O.REİS MAH. TEKSTİLKENT CAD. TEKSTİLKENT TİC. MERKA-7 BLOK NO:44 ESENLER İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İKMİB - İstanbul Kimyevi Maddeler ve Mamulleri İhracatçıları Birliği
OTOMOTION SİSTEM MÜHENDİSLİĞİ SANAYI TİCARET ANONİM ŞİRKETİ;ZİYA GÖKALP MAH. SEYİT ONBAŞI CAD. NO 36 İÇ KAPI NO 19 BAŞAKŞEHİR İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
GULER ELEKTRONIK KOZMETIK KIMYA SANAYI VE TIC.A.S.;İSTOÇ TİCARET MERKEZİ 1. ADA NO:86-88-90-92 BAĞCILAR İSTANBUL;02126316937;www.gulerelektronik.com;gulerelektronik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
NÜMAKSAN MAKİNA SANAYİ TİCARET LİMİTED ŞİRKETİ;MECLİS MAH.PERPİM SAN.SİT. B BLOK NO:95 SANCAKTEPE İSTANBUL;(216) 4995340;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
TECHFUTURE BİLİŞİM ANONİM ŞİRKETİ;YALI MAHALLESİ 6523 SOKAK NO:32 KARŞIYAKA İZMİR;;https://techfuture.com.tr;techfuture.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
SER ELEKTRONİK SİSTEMLER DIŞ TİCARET VE PAZARLAMA LTD.ŞTİ.;BÜYÜKESAT MAHALLESİ ÇAYHANE SOKAK KOZLAR APT NO:20 DAİRE:3 GAZİOSMANPAŞA(GOP) 06700 ÇANKAYA, ANKARA, GAZİOSMANPAŞA(GOP) ÇANKAYA ANKARA;(312) 4464573;www.ser.net.tr;ser.net.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
BATIN ELEKTRONİK YANGIN VE GÜVENLİK SİSTEMLERİ SAN.TİC.LTD.ŞTİ.;GÜMÜŞPINAR MAH.FESLEĞEN SK.BULUTAPT. NO:14/1 KARTAL İSTANBUL;(216) 3775421;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ETAP KUAFOR VE OTEL MALZ.SAN. VE DIS TIC.LTD.STI.;SAN.MAH.MURATPASA CAD.ADEMYAVUZ SK.NO.19 K.1 GÜNGÖREN İSTANBUL;02126413406;www.etapfon.com;etapfon.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
QMED SAĞLIK TURİZM DİAGNOSTİK DIŞ TİCARET SANAYİ LİMİTED ŞİRKETİ;IKITELLI OSB MAH. GIYIM SANATKARLARI 1A BLOK SK. GIYIM SANATKARLARI TICARET MER 1A BLOK NO: 1 A BLOKIÇ KAPI NO: 308 BAŞAKŞEHİR İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
HT ISIFORM REZİSTANS İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;EMEKYEMEZ MAH. ANBAR SOK. ÖZER HAN NO : 11 İÇ KAPINO :20 BEYOĞLU İSTANBUL BEYOĞLU İSTANBUL;(212) 8731514;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
EMB PETROLLERI SANAYI VE TICARET ANONIM SIRKETI;TAHTAKALE MAH. MAHMUR ÇIÇEGI SK. NO: 4 IÇ KAPI NO:94 AVCILAR İSTANBUL;(212) 9249629;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
TURK İLAÇ VE SERUM SAN. A.Ş.;BÜĞDÜZ MAHALLESİ ENVER PAŞA CADDESİ NO:8 AKYURT ANKARA;(312) 8376767;www.turkilac.com.tr;turkilac.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
TRUE HIGH TECH ENERJİ SİSTEMLERİ SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;CEVİZLİ MAH.AKASYA SOK.NO:63/41 MALTEPE İSTANBUL;(216) 9950888;www.truepower.com.tr;truepower.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
İNTER EVREN MEDİKAL TEKNOLOJİ SANAYİ VE DIŞ TİCARET A.Ş;MACUN MAH. 187.CAD. NO: 24 YENİMAHALLE ANKARA;(312) 2454338;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
KAMLANÇU NÜKLEER SANAYİ VE TİCARET ANONİM ŞİRKETİ;İÇERENKÖY MAHALLESİ KAYIŞDAĞI CAD. ACIBADEM ÜNİ. SAĞLIK M.Y.O B BLOK NO : 32-36B ATAŞEHİR İSTANBUL;(216) 5752240;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
AKKAD ELEKTRİK VE GENEL TİCARET LTD ŞTİ;HALİL RIFAT PAŞA MAH.YÜZER HAVUZ SOK.PERPA TİC MERK.B BLOK NO:1/1/1461 ŞİŞLİ ŞİŞLİ İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
SAVAŞ AYDINLATMA AVİZE SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ESENTEPE MAH. 2961. SK. AVİZECİLER SİTESİ MBLOKKAT:0/1/AS NO: 37 A SULTANGAZİ İSTANBUL;(212) 4765263;http://www.savasavize.com;savasavize.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ROBOTZADE ROBOT TEKNOLOJİLERİ ELEKTRONİK SAN. VE DIŞ. TİC. LTD. ŞTİ.;PERPA TİCARET MERKEZİ B BLOK KAT:8 NO:871PK:34384 ŞİŞLİ İSTANBUL;(212) 2204449;www.robotzade.com;robotzade.com;TET - Elektrik ve Elektronik İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
ASAY VAD OTOMASYON TEKNOLOJİLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;ZAFER MAH.AKÇAY CAD.NO:142/204 GAZİEMİR GAZİEMİR İZMİR;(232) 4412400;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
MY OZON TEK OZON SİS.SAĞ.MED.MAK.İML.PRJ.TAAH.SAN.TİC.İTH.İHR.LTD.ŞTİ.;MUSTAFA KEMAL MAH. 379 SOK. NO:5A/7 SİNCAN ANKARA;(312) 2550155;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
BABİL OTOMASYON VE KONT.SİS.MAK.SAN.TİC.LTD.ŞTİ.;GAZİLER MAH.ŞEHİT ERDEM DEMİR CAD.NO:37/A GEBZE GEBZE KOCAELİ;(262) 6460414;www.babilotomasyon.com;babilotomasyon.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
TEKNO TEKNİK CİHAZLAR SAN.VE TİC.LTD.ŞTİ.;İÇERENKÖY MAH. MERKEZ CAMİİ SK. IÇEREN KOY IŞ ATAŞEHİR İSTANBUL;02165755005;www.tekno-teknik.com;tekno-teknik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
İSTANBUL İŞİTME CİHAZLARI A.Ş.;HALASKARGAZİ CAD. NO:191 3-5 PK:34360 ŞİŞLİ İSTANBUL;(212) 3477478;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
AHU AYDEMİR YÜKSEL;CUMHURİYET MAH. KAZIM ORBAY CAD. NO:20/6 GÖNÜL APT ŞİŞLİ İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
HASKAP KABLO PROFIL SAN.VE TIC LTD.STI.;15 TEMMUZ MAH. 1433. SK. NO: 22 A BAĞCILAR İSTANBUL;02126565052;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ARTAN ELEKTR.BUTON VE ASAN.MALZ.SAN.TIC.LTD.STI.;ORTA MAH.PELİT ÇIKMAZI NO:4 YAKACIK KARTAL İSTANBUL;(216) 3775152;www.artanasansor.com.tr;artanasansor.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ASUS AYDINLATMA ELEKTRİK İNŞAAT SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;İNÖNÜ MAHALLESİ KAYIŞDAĞI CADDESİ GÖK PLAZA NO:202 ATAŞEHİR İSTANBUL;;www.asuslighting.com;asuslighting.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
MİCROPART ELEKTRONİK SANAYİ TİCARET LİMİTED ŞİRKETİ;OSMANAĞA MAH. MİMAR ÇIKMAZI SK. AYBEK İŞ HANI NO:2İÇ KAPI NO: 8 KADIKÖY İSTANBUL;(216) 3381013;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
URAL ELEKTRONİK VE MAKİNE SAN. TİC. LTD. ŞTİ.;ORHANGAZİ MAH.ISISO SAN.SİT. U2 BLOK NO:1 ESENYURT ESENYURT İSTANBUL;;www.skupit.com.tr;skupit.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
MUSTAFA YILMAZ;ŞAHKULU MAH.KÜÇÜK HENDEK CAD.NO:22/A BEYOĞLU İSTANBUL;(216) 4255780;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
NESA KOZMETİK ITRİYAT İTHALAT İHRACAT PAZARLAMA SAN. VE TİC. A.Ş.;KAVACIK MAH.PERÇEMLİ KIZ SOK.N:87 BEYKOZ İSTANBUL;(216) 6680333;www.nesacosmetic.com.tr;nesacosmetic.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
EUROPE LOJİSTİK VE TİCARET LİMİTED ŞİRKETİ;BARBAROS MAH. DEREBOYU CAD. AKZAMBAK SK. NO:2 A BLOK K:14/136 ATAŞEHİR İSTANBUL;(216) 4696990;www.europelojistik.com;europelojistik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
IMEX TURK DIŞ TİCARET LİMİTED ŞİRKETİ;ORUÇREİS MAHALLESİ TEKSTİLKENT CADDESİ TEKSTİLKENTA21 BLOK:10/1 202 ESENLER İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
İKATLON ELEKTRİK VE OTOMASYON SANAYİ TİCARET LİMİTED ŞİRKETİ;HALİL RIFAT PAŞA MAH YÜZER HAVUZ PERPA TİC MERKZ.A BLOK NO:1 İÇ KAPI NO:1017 ŞİŞLİ İSTANBUL;(212) 2225693;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
OPTİPARK OPTİK MEDİKAL VE BİTKİSEL ÜRÜNLER SANAYİ TİCARET LİMİTED ŞİRKETİ;ULU MAHALLESİ ULUBATLI HASAN BULVARI NO :46 G ORHANGAZİ BURSA;(224) 2242243;www.optiparkmedikal.com;optiparkmedikal.com;TET - Elektrik ve Elektronik İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
MASSİVE MARİNE YAZILIM ANONİM ŞİRKETİ;RESITPASA MAH. KATAR CAD.ITÜ TASARIM VE PROTOTIP MERKEZI BINASI NO: 2 /41 I SARIYER İSTANBUL;(212) 4853939;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
TTS CER VE ULAŞIM SİSTEMLERİ SAN VE TİC. A.Ş.;ÇAMLIK MAH. İKBAL CAD. DİNÇ SOK. NO:31 K:-1 ÜMRANİYE İSTANBUL;(216) 3145015;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
TRANSFARMA DIŞ TİCARET A.Ş.;RASİMPAŞA BULVARI HALİTAĞA SOK. DIŞ KAPI NO:42İÇ KAPI NO:6 KADIKÖY İSTANBUL;(216) 5776772;www.transfarma.com.tr;transfarma.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
SANTE DENTAL TIBBİ ÜRÜNLER SANAYİ VE TİCARET LTD.ŞTİ;MOLLA GÜRANİ MAH TURGUT ÖZAL MİLLET CAD FİLDİŞİ İŞMRK NO:90/F FATİH İSTANBUL;(212) 5320086;https://santedental.com.tr/;santedental.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
LİPOM ELEKTRİK AYDINLATMA İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;KOCATEPE MAH. OLCAY SOK. NO.4 BAYRAMPAŞA İSTANBUL;02124372490;www.lipom.com;lipom.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
LEGOR GROUP TR MADEN ALAŞIML. SAN.VE TIC.LTD.ŞTI.;IKITELLI ORG.SAN.BÖLG.GALVANATEK.KOOP.SAN.SIT.G BL.33 KÜÇÜKÇEKMECE İSTANBUL;02126715177;www.legor.com;legor.com;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, JTR - Mücevher İhracatçıları Birliği
KORDON TIP SAGLIK ARAC VE GER. MUH.PROJE ITH.SAN.VE TIC.LTD.STİ.;10006/1 SOK NO:43 AOSB ÇİĞLİ İZMİR;02323486060;www.kordontip.com;kordontip.com;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
MGM AYDINLATMA ELEKTİRİK SAN.TİC.LTD.ŞTİ.;ULUBEY MAH KOÇAK CAD NO 79/5 SİTELER ANKARA ALTINDAĞ ANKARA;(312) 3505717;http://www.mgmaydınlatma.com;mgmaydınlatma.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
OTR MAKİNA SAN. VE TİC. LTD. ŞTİ.;BASIN EKSPRES YOLU MERKEZ MAH. NO:5/B AYAZ PLAZA K:1 KÜÇÜKÇEKMECE İSTANBUL;(212) 4729099;www.otr.com.tr;otr.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ENPRO TEKNOLOJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;EMEK MH ORDU CD NO1 SİNPAŞ AQUACİTY 2010 A BLOK D3 SANCAKTEPE İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
GEO TEKNIK GEODEZI VE ELEKTRO. ALETLER SAN.VE TIC.LTD.STI.;NAZMI AKBACI TICARET MERK.171 ŞİŞLİ İSTANBUL;02122766502;www.geoteknikltd.com;geoteknikltd.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
SAATCIOGLU DIS TIC.A.S.;İKİTELLİ OSB ZİYA GÖKALP MAH. SÜLEYMAN DEMİREL CADDE İŞ MODERN TİCARET MERKEZİ H BLOK 1. KAT NO : 36 BAŞAKŞEHİR İSTANBUL;(212) 6719899;www.saatcioglu.com.tr;saatcioglu.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ZALA GROUP GİRİŞİMCİLİK VE İŞ GELİŞTİRME SANAYİ TİCARET LİMİTED ŞİRKETİ;AYAZAĞA MAH. MİMAR SİNAN SOK. SEBA OFFICE APT NO:21 D/16 SARIYER İSTANBUL;(212) 8235404;http://www.zalaglobal.com;zalaglobal.com;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
ORDE ELEKTRİK MÜHENDİSLİK SAN. VE TİC.A.Ş.;OSMANAĞA MAH. HALİTAĞA CAD. NO:16/89 KADIKÖY İSTANBUL;(216) 3472404;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
CRK TEKNOLOJİ ANONİM ŞİRKETİ;İÇERENKÖY MAH.PROF.DR.ALİ NİHAT TARLAN CAD..SÜLEYMEN BAŞKAN NO.84/10 ATAŞEHİR İSTANBUL;(216) 8070387;www.basestech.com;basestech.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ABS AYDINLATMA SAN. VE TİC.LTD.ŞTİ.;GÜVEN MAH.OKUL SK.NO:9B GÜNGÖREN- İSTANBUL GÜNGÖREN İSTANBUL;(212) 5049687;http://vividohome.com.tr;vividohome.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
METOD ENDÜSTRİYEL METAL MÜHENDİSLİK SANAYİ VETİCARET LİMİTED ŞİRKETİ;ORTA MAH. İSHAKPAŞA CAD. MODSAN SANAYISITESI BLOK NO: 3 İÇ KAPI NO: 26 TUZLA İSTANBUL;(216) 0000000;www.metodmuhendislik.com;metodmuhendislik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
CASTROL MADENİ YAĞLAR TİCARET ANONİM ŞİRKETİ;İÇERENKÖY MAH. DEĞİRMEN YOLU CAD. MENGERLER BLOK N NO:28/1 İÇ KAPI NO:12 34758 ATAŞEHİR İSTANBUL;(216) 5712852;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
HOTEC ENDÜSTRİYEL MUTFAK PROJE TAAHHÜT VE DIŞ TİCARET LTD. ŞTİ.;MERKEZ MAH. REŞİTPAŞA CAD. OKUTAN İŞ MERKEZİ NO:54 AVCILAR İSTANBUL;(212) 6297220;;;TET - Elektrik ve Elektronik İhracatçıları Birliği, İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
SANİTAS TEKNOLOJİ TIBBİ CİHAZLAR VE TİCARET LİMİTED ŞİRKETİ;PETROL İŞ MAHALLESİ DUMLUPINAR SOKAK NO:15/A KARTAL İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
DİLAMED TIBBİ ÜRÜNLER SANAYİ VE TİCARET ANONİM ŞİRKETİ;YAZIBAŞI MAH. FATMA TONKUŞ CAD. NO:24/1 TORBALI İZMİR;(232) 2811125;www.dilamedtibbi.com;dilamedtibbi.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ANGEN BİLİŞİM SAN. DIŞ TİC. LTD. ŞTİ.;GÜLBAHAR MAH.BALABAN SOK.MERİÇ KONAK N:5 D:10 ŞİŞLİ İSTANBUL;(212) 2132878;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
