firma_adi;adres;telefon;website;domain;birlik
KOÇAK MÜCEVHERAT İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLA FENARI MAH.ŞEREF EFENDISOK. NO:41 K:4 FATİH İSTANBUL;(212) 5148111;www.kocak.com.tr;kocak.com.tr;JTR - Mücevher İhracatçıları Birliği
KORHAN KUYUMC.DERI TEKS.URUNL. SAN.VE DIS TIC.LTD.STI.;ALEMDAR MAH. MOLLA FENARİ ÇIKMAZI GÜLBAY HAN NO : 5/2 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5179665;www.korhanrings.com;korhanrings.com;JTR - Mücevher İhracatçıları Birliği
KOZAN KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLAFENARİ MAH. ADEM YAVUZ SOK.İPEK HAN BLOK NO:8 İÇ KAPI NO:101 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5207800;www.kozan.com.tr;kozan.com.tr;JTR - Mücevher İhracatçıları Birliği
KOZAN ZINCIR KUYUMCULUK SANAYI VE TICARET LIMITED SIRKETI;YENIBOSNA MERKEZ MAH. LADIN SK. KUYUMCUKENT NO: 4 IÇ KAPI NO: 1238 BAHÇELİEVLER İSTANBUL;(212) 5160975;http://www.kozangroup.com.tr;kozangroup.com.tr;JTR - Mücevher İhracatçıları Birliği
KRAL SAĞCANLAR KUYUMCULUK BAKIRCILIK İNŞAAT TURİZM TEKSTİL PETROLCÜLÜK SANAYİ VE TİC.LTD.ŞTİ;VEZİRHAN CAD. NURUOSMANİYE NO.56 MAHMUTPAŞA FATİH İSTANBUL;(212) 5197320;www.detaygold.com;detaygold.com;JTR - Mücevher İhracatçıları Birliği
KUASAR KUYUMCULUK YAPI VE SANAYİ TİCARET LİMİTED ŞİRKETİ;KUYUMCULAR SOK.NO:4 VİZYONPARK MERKEZ PLAZA C1 BLOK K:2 İÇ KAPI NO:225 YENİBOSNA MERKEZ 34180 BAHÇEL BAHÇELİEVLER İSTANBUL;(212) 5220608;www.kurshuni.com.tr;kurshuni.com.tr;JTR - Mücevher İhracatçıları Birliği
KUNT ELEKTRONIK SAN.VE TIC.A.S;IKITELLI ORGANIZE SAN.BOL.ATATÜRK BULVARI N:216 KÜÇÜKÇEKMECE İSTANBUL;02125497474;www.kunt.com.tr;kunt.com.tr;JTR - Mücevher İhracatçıları Birliği
KURTULAN KUYUMCULUK TİCARET VE SANAYİ LİMİTED ŞİRKETİ;ALEMDAR MAH. HİMAYEY-İ EFTAL SOK.NO:5 CAĞALOĞLU EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5200909;www.kurtulan.com;kurtulan.com;JTR - Mücevher İhracatçıları Birliği
KÜBRA NUR BİJUTERİ SAN.VE TİC.LTD.ŞTİ.;İSTOÇ TİCARET MERKEZİ 13 ADA NO.134 BAĞCILAR İSTANBUL;(212) 6591578;www.kuppeli.com;kuppeli.com;JTR - Mücevher İhracatçıları Birliği
KÜF TAKI TASARIM LİMİTED ŞİRKETİ;CUMHURİYET BULVARI NO:54/227 KONAK İZMİR;(232) 4845254;http://www.kuftaki.com;kuftaki.com;JTR - Mücevher İhracatçıları Birliği
LA ROSA MÜCEVHERAT İTH. İHR. PAZ. SAN. VE TİC. LTD. ŞTİ.;EMİN SİNAN MAH. EVKAF SOK. GÜNEŞ HAN NO.17 D:1 ÇEMBERLİTAŞ FATİH İSTANBUL;(212) 5170050;www.bijuteriilarosa.ro;bijuteriilarosa.ro;JTR - Mücevher İhracatçıları Birliği
LARA KUYUMCULUK KIYMETLİ MADENLER PAZARLAMA SANAYİ TİCARET LİMİTED ŞİRKETİ;29 EKİM CAD. KUYUMCUKENT ATÖLYEBLOK 5. KAT 6. SOK. NO.21 YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 5137223;www.laragold.net;laragold.net;JTR - Mücevher İhracatçıları Birliği
LAVİN KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLAFENARİ MAH. NURUOSMANİYE ERDEM HAN NO:36 KAT:2 34120 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5192813;www.lavindiamond.com;lavindiamond.com;JTR - Mücevher İhracatçıları Birliği
LEE N G JEWELRY DIŞ TİCARET LİMİTED ŞİRKETİ;HOBYAR MAHALLESİ CAĞALOĞLU YOKUŞU SOKAK KARVARİŞHANI NO:8 KAT:3 FATİH İSTANBUL;(212) 5146531;www.leengjewelry.com;leengjewelry.com;JTR - Mücevher İhracatçıları Birliği
LEGOR GROUP TR MADEN ALAŞIML. SAN.VE TIC.LTD.ŞTI.;IKITELLI ORG.SAN.BÖLG.GALVANATEK.KOOP.SAN.SIT.G BL.33 KÜÇÜKÇEKMECE İSTANBUL;02126715177;www.legor.com;legor.com;JTR - Mücevher İhracatçıları Birliği
LEGRAND ELEKTRİK SANAYİ ANONİM ŞİRKETİ;İHSAN DEDE CAD. GOSB 100.CAD.NO.112 GEBZE KOCAELİ;(262) 7511258;www.legrand.com.tr;legrand.com.tr;JTR - Mücevher İhracatçıları Birliği
LİDA TURİZM TİCARET VE SANAYİ LİMİTED ŞİRKETİ;MOLLAFENARİ MAH. NURUOSMANİYE CAD.GOLD PARK PLAZA NO:47 KAT:5 D:12 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;;www.lidadiamond.com;lidadiamond.com;JTR - Mücevher İhracatçıları Birliği
LİVA KUYUMCULUK VE HEDİYELİK EŞYA SANAYİ TİCARET LİMİTED ŞİRKETİ;KUYUMCUKENT ATÖLYE BLOK K-3NO-9 YENİBOSNA YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 6031004;www.livagold.com.tr;livagold.com.tr;JTR - Mücevher İhracatçıları Birliği
LİZAY KUYUMCULUK TİC. A.Ş;MOLLAFENARİ MAH. ALİ BABA TÜRBE SOK. NO:17 FATİH İSTANBUL;(212) 5113222;www.lizaypirlanta.com;lizaypirlanta.com;JTR - Mücevher İhracatçıları Birliği
LOCCA DIAMOND MÜCEVHERAT TİCARET LİMİTED ŞİRKETİ;MOLLAFENARİ MAHALLESİ ŞEREFEFENDİ SOKAKŞEREFHAN N0:42/3B14 FATİH İSTANBUL;;http://www.loccagold.com;loccagold.com;JTR - Mücevher İhracatçıları Birliği
LONDİA KUYUMCULUK SANAYİ TİCARET LİMİTED ŞİRKETİ;MOLLA FENARİ MH. KILIÇÇILAR SK. ÇUHACI HANI NO:17 FATİH İSTANBUL;(212) 5424699;http://www.londiajewellery.com;londiajewellery.com;JTR - Mücevher İhracatçıları Birliği
MAGMAWELD ULUSLARARASI TİCARET A. Ş.;MASLAK MH BİLİM SK SUN PLAZA 5A-29 SARIYER İSTANBUL;(212) 4111400;www.magmaweld.com;magmaweld.com;JTR - Mücevher İhracatçıları Birliği
MARKİZ DIŞ TİCARET LİMİTED ŞİRKETİ;ALEMDAR MAH.NURUOSMANİYE CAD. DOKTOR CELAL BEY KARDEŞLER İŞHANI NO:1 KAT:2 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5204306;www.markizjewellery.com;markizjewellery.com;JTR - Mücevher İhracatçıları Birliği
MARSELDİAM KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ANKARA CAD. HOBYAR MAH. UYGUR İŞHANI NO:13 KAT :3 FATİH İSTANBUL;(212) 5144223;www.khailo.com;khailo.com;JTR - Mücevher İhracatçıları Birliği
MAYA DIZAYN KUYUMCULUK ANONİM ŞİRKETİ;YENİBOSNA MERKEZ MAH. LADİN SK. KUYUMCUKENT SİTESİ ATÖLYE BLOĞU NO:4 KAT: 5/5005 BAHÇELİEVLER İSTANBUL;;www.mayadizayn.com;mayadizayn.com;JTR - Mücevher İhracatçıları Birliği
MB DEHA KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLAFENARI MAH. BILEYCILER SOK.NO.52 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5204728;www.mbdehasilver.com;mbdehasilver.com;JTR - Mücevher İhracatçıları Birliği
MCM AMBALAJ HEDİYELİK EŞYA KOZMETİK VE METAL İTHALAT İHRACAT SANAYİ VE LİMİTED ŞİRKETİ;YENİDOĞAN MAH POLAT SOK NO.19 BAYRAMPAŞA İSTANBUL;;www.mcbambalaj.com;mcbambalaj.com;JTR - Mücevher İhracatçıları Birliği
MED-ART SAĞLIK HİZMETLERİ VE KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLA FENARİ MAH. ŞEREFEFENDİ SOK.NO.37 KAT:3 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5200041;www.zenpirlanta.com;zenpirlanta.com;JTR - Mücevher İhracatçıları Birliği
MEGA METAL SANAYİ VE TİCARET ANONİM ŞİRKETİ;MECLİSİ MEBUSAN CAD. FINDIKLI HAN N:63 K:2 BEYOĞLU İSTANBUL;(212) 2435454;www.megametal.com;megametal.com;JTR - Mücevher İhracatçıları Birliği
MEHMET FATİH EREN;YENİBOSNA MERKEZ MAH LADİN SK KUYUMCUKENT MAĞAZA BLOĞU NO:4 M İÇ KAPI NO:Z194 BAHÇELİEVLER İSTANBUL;;www.birikimaltin.com;birikimaltin.com;JTR - Mücevher İhracatçıları Birliği
MELİKE KUYUMCULUK SANAYİ TİCARET LİMİTED ŞİRKETİ;GAZI SINAN PASA SOK. NO:7 MOLLA FENARİ MAH FATİH İSTANBUL;(212) 5269350;www.melike.com.tr;melike.com.tr;JTR - Mücevher İhracatçıları Birliği
MELİS KIYMETLİ MADENLER TURİZM YAPI SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KUYUMCUKENT ATÖLYE BLOKLARIK:5 6.SOK NO:5 İSTANBUL;(212) 6030906;www.melisgold.com;melisgold.com;JTR - Mücevher İhracatçıları Birliği
MELİSA KUYUMCULUK MÜCEVHERAT SAN. VE TİC. LTD. ŞTİ.;MOLLA FENARİ MAH. ÇUHACIHAN SOKAKÇUHACIHAN NO:25/5 FATİH İSTANBUL;(212) 5188982;www.melisagold.com;melisagold.com;JTR - Mücevher İhracatçıları Birliği
MERT KUYUMCULUK SANAYİ TİCARET LİMİTED ŞİRKETİ;SEFAKÖY TEVFİKBEY MAH. DR. ALİ DEMİR CAD.NO:39 KÜÇÜKÇEKMECE İSTANBUL;(212) 6030343;www.bmarings.com;bmarings.com;JTR - Mücevher İhracatçıları Birliği
MESİH KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TARAKCILAR HANI SOK. NO.4 K.2/4 MAHMUTPAŞA FATİH İSTANBUL;(212) 5283094;www.mesih.com;mesih.com;JTR - Mücevher İhracatçıları Birliği
MIMOZA KUYUMCULUK SAN.TIC. LTD.STI.;SEREFEFENDI SOK. ÜÇLER HAN NO.47/2 FATİH İSTANBUL;(212) 5138419;www.mimozadiamond.com;mimozadiamond.com;JTR - Mücevher İhracatçıları Birliği
MİAS ACCESSORİES DOĞAL TAŞ İTHALAT İHRACAT TİCARET LTD.ŞTİ.;KAZLIÇEŞME MAH. KENNEDY CAD. BÜYÜKYALI İSTANBULSİTESİ NO:52A İÇ KAPI NO:55 ZEYTİNBURNU İSTANBUL;(212) 4165000;http://miasaccessories.com;miasaccessories.com;JTR - Mücevher İhracatçıları Birliği
MİDAS HEDİYELİK EŞYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;YALCIN KORES CAD. NO.18 BAHÇELİEVLER İSTANBUL;(212) 5039080;www.midas.com.tr;midas.com.tr;JTR - Mücevher İhracatçıları Birliği
MİLAN HEDİYELİK EŞYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;MOLLA FENARİ MAH. ŞEREF EFENDİ SOKAK NO:41 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5199042;www.milanjewellery.com;milanjewellery.com;JTR - Mücevher İhracatçıları Birliği
MİORO HEDİYELİK EŞYA SAN. VE TİC. A.Ş.;YENİBOSNA MERKEZ MAH. KAVAK SK. NO:20 YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 5512222;www.mioro.com.tr;mioro.com.tr;JTR - Mücevher İhracatçıları Birliği
MİR HEDİYELİK EŞYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLA FENERİ MAH. VEZİRHAN CAD. NO:47 FATİH İSTANBUL;(212) 5224450;www.mirdiamond.com;mirdiamond.com;JTR - Mücevher İhracatçıları Birliği
MODA KUYUMCULUK SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;VİZYON PARK C2 BLOK K.4 NO.411 34180 BAHÇELİEVLER İSTANBUL;(212) 6030748;www.modaalyans.com;modaalyans.com;JTR - Mücevher İhracatçıları Birliği
MODEL KUYUMCULUK SANAYİ VE TİCARET ANONİM ŞİRKETİ;NURUOSMANİYE CD.NO:60/1 MOLLAFENARİ MAH 34980 FATİH, İSTANBUL, TÜRKİYE EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5112838;www.e-modelpirlanta.com;e-modelpirlanta.com;JTR - Mücevher İhracatçıları Birliği
MODERNİST BİJUTERİ SANAYİ TİCARET LİMİTED ŞİRKETİ;MERCAN MAH ÇAKMAKCILAR YOKUŞU SK BÜYÜK VALİDEİŞHANI N:31/64 FATİH İSTANBUL;(212) 5121339;www.modernistbijuteri.com;modernistbijuteri.com;JTR - Mücevher İhracatçıları Birliği
MODES ETİKET VE PROMOSYON HEDİYELİK EŞYA SAN.TİC. LTD.ŞTİ.;MASSİT MATBAACILAR SİTESİ 100. YIL MAH. 4. CAD. NO:93/1 BAĞCILAR İSTANBUL;(212) 5493500;www.modesetiket.com;modesetiket.com;JTR - Mücevher İhracatçıları Birliği
MONTÜR İŞ HEDİYELİK EŞYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLA FENARİ MAH. ŞEREFEFENDİ SK. NO:47 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5206060;www.monturis.com.tr;monturis.com.tr;JTR - Mücevher İhracatçıları Birliği
MORIS ABRAVAYA;GİYİMKENT 9.SOKAK NO 64A ESENLER İSTANBUL;(212) 4380702;www.ma-cs.eu;ma-cs.eu;JTR - Mücevher İhracatçıları Birliği
MORVAN MÜCEVHERAT SANAYİ LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MAH KUYUMCUKENT SOKAK NO:32 İÇ KAPI NO :248 BAHÇELİEVLER İSTANBUL;;http://www.neweragold.com;neweragold.com;JTR - Mücevher İhracatçıları Birliği
MOSART KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ALEMDAR MAHALLESİ ÇATALÇEŞMESOKAK MUHTAR AYKIN HAN NO:19/1 İÇ KAPI:101 FATİH İSTANBUL;(212) 0000000;www.mosartpirlanta.com;mosartpirlanta.com;JTR - Mücevher İhracatçıları Birliği
MOTİF KUYUMCULUK SANAYİ VE TİCARET ANONİM ŞİRKETİ;VEZIRHAN CAD. NO.101/1 FATİH İSTANBUL;02125134826;www.robertobravo.com;robertobravo.com;JTR - Mücevher İhracatçıları Birliği
MUHAMMET SALİH YILDIRIM;OSMANAĞA MAH SÖĞÜTLÜÇEŞME CAD NO:64A KADIKÖY İSTANBUL;(216) 0000000;www.tassandigi.com;tassandigi.com;JTR - Mücevher İhracatçıları Birliği
MURAD KUYUMCULUK VE HEDİYELİK EŞYA İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MAH. KUYUMCUKENT MAĞAZA BLOĞU ZÜMRÜT SOK. NO:55 BAHÇELİEVLER İSTANBUL;(212) 6030130;www.muradgold.com;muradgold.com;JTR - Mücevher İhracatçıları Birliği
MURAT KIZILTEPE;MİMAR HAYRETTTİN MAH. YENİÇERİLER CAD. DİVAN-I ALİ SOK.ZAFERİŞ HANI NO.11/3 BEYAZIT FATİH İSTANBUL;(212) 5220595;www.zerrger.com;zerrger.com;JTR - Mücevher İhracatçıları Birliği
MURAT ÖZAKYÜZ;EMEKEVLER MAH. FIRAT SK. KATSİAD KARTEPESANAYİCİ VE İŞ ADAMLARI DERNEĞİ NO:1/1-A - PK:4125 KARTEPE KOCAELİ;(262) 3715361;www.hsmyapi.com;hsmyapi.com;JTR - Mücevher İhracatçıları Birliği
MURAT SİLVER KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLA FENARİ MAH. BİLEYCİLER SK. NO:6 FATİH İSTANBUL;(212) 5190410;www.muratsilver.com.tr;muratsilver.com.tr;JTR - Mücevher İhracatçıları Birliği
NADIR AY KUYUMCULUK VE HEDIYE ESYA SANAYİ VE TICARET LİMİTED ŞİRKETİ;YENİBOSNA MERKEZ MAHALLESİ KUYUMCULAR SOKAK KUYUMCUKENT VİZYONPARK SİTESİ NO:4 C2 BLOK KAT:4 / 410 3 BAHÇELİEVLER İSTANBUL;(212) 9990111;www.nadiray.com;nadiray.com;JTR - Mücevher İhracatçıları Birliği
NADİR DÖVİZ VE KIYMETLİ MADEN TİCARETİ YETKİLİ MÜESSESE ANONİM ŞİRKETİ;KAPALI ÇARŞI KAVAFLAR SOK. NO:60-62 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5131395;www.nadirdoviz.com.tr;nadirdoviz.com.tr;JTR - Mücevher İhracatçıları Birliği
NADİR METAL RAFİNERİ SAN. VE TİC. A.Ş.;YENİBOSNA MERKEZ MAH LADİN SOK NO:4 ATÖLYE BLOK ZEMİN KAT 015 KUYUMCUKENT BAHÇELİEVLER İSTANBUL;(212) 6030967;www.nadirmetal.com.tr;nadirmetal.com.tr;JTR - Mücevher İhracatçıları Birliği
NAKKAŞ HALICILIK KUYUMCULUK TURİZM TİCARET LİMİTED ŞİRKETİ;NAKİLBENT SK.NO:13 SULTANAHMET FATİH İSTANBUL;(212) 5165222;www.nakkasrug.com;nakkasrug.com;JTR - Mücevher İhracatçıları Birliği
NENA KUYUMCULUK VE KIYMETLİ MADENLER SAN. VE TİC. LTD. ŞTİ.;SULTANAHMET MAH. KLODFARER CAD. NO:6/1 FATİH İSTANBUL;(212) 5183674;www.nenatrade.com;nenatrade.com;JTR - Mücevher İhracatçıları Birliği
NİCHE İSTANBUL KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KUYUMCULAR SOK. İSTANBUL VİZYON PARK MERKEZ PLAZAC2 BLOK 7. KAT N0:710/711 YENİBOSNA MERKEZ MAH. YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 5510611;www.nicheistanbul.com;nicheistanbul.com;JTR - Mücevher İhracatçıları Birliği
NİKOL KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ALEMDAR MAH.MOLLA FENARİ SOK.YILMAZ APT17/101 GİRİŞ KAT CAĞALOĞLU FATİH İSTANBUL;(212) 5261146;www.nikol.tr;nikol.tr;JTR - Mücevher İhracatçıları Birliği
NOBEL İÇ VE DIŞ TİC. LTD. ŞTİ.;HALASKARGAZI CAD. NO.94 KAT 2 D.4 ŞİŞLİ İSTANBUL;(212) 3202734;www.nobelexport.com;nobelexport.com;JTR - Mücevher İhracatçıları Birliği
ODAK SANAT HOBI VE KRAFT SAN. DIS TIC.LTD.STI.;TALATPAŞA MAH. AYDOĞAN CAD. NO:31/B KAĞITHANE İSTANBUL;(212) 3204594;www.odakhobi.com;odakhobi.com;JTR - Mücevher İhracatçıları Birliği
OFİS DEPOT KUYUMCULUK BİLGİSAYAR SANAYİ İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;MOLLAFENARİ MAH. GAZİ SİNAN PAŞA SOK. KUTLU İŞHANI NO.10 D.401 FATİH İSTANBUL;(212) 5173995;www.ofisdepot.com.tr;ofisdepot.com.tr;JTR - Mücevher İhracatçıları Birliği
OK GÜMÜŞ DERİ KUYUMCULUK GIDA TEKSTİL SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;TOPÇULAR MAH. RAMI KIŞLA CAD.SEFERAĞA SAN. SIT. A BLOK. NO.330 EYÜP İSTANBUL;(212) 6135543;www.oksilver.biz;oksilver.biz;JTR - Mücevher İhracatçıları Birliği
OK KUYUMCULUK TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MAHMUTPASA KILICCILAR SOK. CUHACIHAN ALT KAT NO.21 FATİH İSTANBUL;(212) 5282103;www.bygold.com;bygold.com;JTR - Mücevher İhracatçıları Birliği
OLGUN MÜCEVHERAT SANAYİ TİCARET LİMİTED ŞİRKETİ;MERKEZ MAH. KUYUMCULAR SOK. İST.VİZYONPARK MERKEZ PLAZA C 1 BLOK KAT 3 NO:324 BAHÇELİEVLER İSTANBUL;(212) 5132223;www.olgunjewellery.com;olgunjewellery.com;JTR - Mücevher İhracatçıları Birliği
ON MÜCEVHERAT SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ;KAZLIÇEŞME MAH. KENNEDY CAD. NO:52-IB KAZLIÇEŞME ZEYTİNBURNU İSTANBUL;(212) 5261010;www.storks.com.tr;storks.com.tr;JTR - Mücevher İhracatçıları Birliği
ONSA RAFİNERİ ANONİM ŞİRKETİ;OSMANGAZİ MAH.3117 SOK. NO:3 ESENYURT OSMANGAZİ MAH ESENYURT İSTANBUL;(212) 8867100;www.onsarafineri.com;onsarafineri.com;JTR - Mücevher İhracatçıları Birliği
ONUR KARDEŞLER KUYUMCULUK VE DAYANIKLI TÜKETİM MALLARI SANAYİ TİCARET LİMİTED ŞİRKETİ;MOLLAFENARİ MAH. BİLEYCİLER SOK. NO:5 FATİH İSTANBUL;(212) 5129080;www.silvermurat.com;silvermurat.com;JTR - Mücevher İhracatçıları Birliği
ORKOM MADENCİLİK A.Ş.;AHİ EVRAN ORGANİZE SANAYİ BÖL.MAH. NAHÇİVAN CAD. NO:11 SİNCAN ANKARA;(312) 2676080;www.mnggold.com;mnggold.com;JTR - Mücevher İhracatçıları Birliği
OROFİNE GOLD KIYMETLİ MADENLER ANONİM ŞİRKETİ;1.ORGANİZE SANAYİ BÖLGESİ MH. 9.CAD. NO:6 ARİFİYE/SAKARYA ARİFİYE SAKARYA;(264) 0000000;www.orofinegold.com;orofinegold.com;JTR - Mücevher İhracatçıları Birliği
ORYUM KUYUMCULUK TURİZM HEDİYELİK EŞYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLAFENARİ MAH. VEZİRHAN CAD. NO.27 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5263757;www.frankofontana.com.tr;frankofontana.com.tr;JTR - Mücevher İhracatçıları Birliği
OSET KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MERKEZ MAH. KUYUMCULAR SOK. KUYUMCUKENTVİZYONPARK SİTESİ C-2 ATÖLYE BLOK NO:4/409 YENİBOSNA YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 6031251;www.osetkuyumculuk.com;osetkuyumculuk.com;JTR - Mücevher İhracatçıları Birliği
OSMAN KAYA;TAHTAKALE MAH. TOMRUK SOK. ASRİİŞ HANI NO:21/202 TAHTAKALE FATİH İSTANBUL;(212) 5113421;www.karmabijuteri.com;karmabijuteri.com;JTR - Mücevher İhracatçıları Birliği
OSMANLI KIYMETLİ MADENLER TİCARETİ ANONİM ŞİRKETİ;YENİBOSNA MERKEZ MAH.LADİN SOK.KUYUMCUKENT ATÖLYE BLOĞU NO:4/1173 BAHÇELİEVLER İSTANBUL;;www.osmanlımetal.com;osmanlımetal.com;JTR - Mücevher İhracatçıları Birliği
ÖZ OSMANLI KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BILEYICILER SOK. NO.36/A FATİH İSTANBUL;(212) 5270395;www.ozosmanli.com;ozosmanli.com;JTR - Mücevher İhracatçıları Birliği
ÖZBAŞLAR KUYUMCULUK İMALAT İTHALAT İHRACAT TAAHHÜT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ÇUHACI HAN SOK NO:9KAPALIÇARŞI FATİH İSTANBUL;(212) 5145030;www.orsagold.com;orsagold.com;JTR - Mücevher İhracatçıları Birliği
ÖZBEYSTONE KUYUMCULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLA FENARİ MAH.BİLEYCİLER SK.NO:13 FATİH FATİH İSTANBUL;(212) 6031026;http://www.ozbeystone.com;ozbeystone.com;JTR - Mücevher İhracatçıları Birliği
ÖZBOLAT KUYUMCULUK İTH. İHR. SAN. VE TİC. LTD. STİ.;M.NEZİHİ ÖZMEN MAH. KERESTECILER SİT. KASIM SOK. NO:4 GÜNGÖREN İSTANBUL;(212) 5055989;www.labeljewellery.com;labeljewellery.com;JTR - Mücevher İhracatçıları Birliği
ÖZCAN GÜMÜŞ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MOLLA FENARI MAH. KÜRKÇÜLERPAZARI SOK. NO:6 FATİH İSTANBUL;(212) 5225604;www.ozcangumus.com.tr;ozcangumus.com.tr;JTR - Mücevher İhracatçıları Birliği
ÖZCAN MÜCEVHERAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KÜRKÇÜLER PAZARI SOK. NO. 4CÇEMBERLİTAŞ EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5223600;www.ozcansilver.com;ozcansilver.com;JTR - Mücevher İhracatçıları Birliği
ÖZEN PROMOSYON VE REKLAM SAN. TİC. LTD. ŞTİ.;İKİTELLİ OSB MH ÇORAPCİLAR SAN SİT E BLOK NO:7 BAŞAKŞEHİR İSTANBUL;(212) 6595577;www.ozenpromosyon.com;ozenpromosyon.com;JTR - Mücevher İhracatçıları Birliği
ÖZNAME KUYUMCULUK SANAYİ VE TİCARET ANONİM ŞİRKETİ;BAĞLAR MAH YALÇIN KOREŞ CAD NO:22/2İÇ KAPI NO:52 BAĞCILAR İSTANBUL;(212) 6030586;www.gustogold.com;gustogold.com;JTR - Mücevher İhracatçıları Birliği
ÖZYIL TUZ İŞLETMECİLİĞİ GIDA NAKLİYAT MAKİNA İNŞAAT TİCARET VE SANAYİ LTD.ŞTİ.;ARABACI ALANI MAH. ESKİ KAZIMPAŞA CAD. NO.119/A SERDİVAN SAKARYA;(264) 2777607;www.marmaratuz.com;marmaratuz.com;JTR - Mücevher İhracatçıları Birliği
PARAM DIAMOND KUYUMCULUK TİC.LTD.ŞTİ.;MOLLAFENARİ MAH. ŞEREEFENDİ SOK. ŞENER CENTER NO:28 KAT:4 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;(212) 5140672;www.paramdiamond.com;paramdiamond.com;JTR - Mücevher İhracatçıları Birliği
PİXRAL MEDYA DANIŞMANLIK ORGANİZASYON KUYUMCULUK VE TİCARET LİMİTED ŞİRKETİ;ATAKÖY 7-8-9-10. KISIM ÇOBANÇEŞME E5YANYOL ATAKÖY TOWERS B.N: 20/1/70 BAKIRKÖY İSTANBUL;(212) 0000000;www.pixral.com;pixral.com;JTR - Mücevher İhracatçıları Birliği
PLS DIŞ TICARET LIMITED SIRKETI;ALEMDAR MAH.SALKIM SÖĞÜT SK. NO:4/101 FATİH İSTANBUL;(212) 5224353;www.pls.ist;pls.ist;JTR - Mücevher İhracatçıları Birliği
PREMİER HEDİYELİK EŞYA VE PAZARLAMA SANAYİ DIŞ TİCARET ANONİM ŞİRKETİ;MOLLA FERAHİ MAH. KILIÇLAR SOK. NO.8 FATİH İSTANBUL;(212) 5131112;www.ishakoglugold.com;ishakoglugold.com;JTR - Mücevher İhracatçıları Birliği
