firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
TOPRAK ÇELİK HALAT İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İSTASYON MAH.YARIŞ ÇIKMAZI SK. B BLOK NO: 1 İÇ KAPI NO: 29;İSTANBUL;TUZLA;(216) 5158880;https://toprakcelikhalat.com/;toprakcelikhalat.com;İİB-GEMİ
BLU DENIZCILIK SANAYİ TİCARET LİMİTED ŞİRKETİ;BALATÇIK MAH. ANADOLU CAD. BENZİN İSTASYONU NO: 13;İZMİR;ÇİĞLİ;(232) 3254242;;;İİB-GEMİ
MEHMET AKİF AYDOĞAN;HIRKA-İ ŞERİF MAH. ESKİ ALİPAŞA CAD. KARDEŞLER APTNO:27 D:4;İSTANBUL;FATİH;(212) 0000000;;;İİB-GEMİ
OĞUZ MARİN YAT İMALAT İNŞAAT TURİZM İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KUMBAHÇE MAH.TAVŞAN BURNU MEVKİİ NAFİZ CENGİZTERSANESİ;MUĞLA;BODRUM;(252) 3131279;;;İİB-GEMİ
TOR DENİZCİLİK SAN. VE TİC. A.Ş;AYDINTEPE MAH. GÜZİN SOK. NO:13 TORGEM TERSANESİ İÇİ ;İSTANBUL;TUZLA;(216) 4941606;www.tor-group.net;tor-group.net;İİB-GEMİ
GERMAN MARİNE MANAGEMENT TURİZM TİC.A.Ş;SARIMA MAH. MUSTAFA MÜNİR ELGİN BULV  OFİS NETSEL MARİNA 38/6 A ;MUĞLA;MARMARİS;(252) 0000000;;;İİB-GEMİ
ÇAPA MÜHENDİSLİK GEMİ VE MAKİNA SAN. TİC LTD ŞTİ;ORHANLI ORGANİZE DERİ SANAYİ BÖLGESİ 9. YOL D6;İSTANBUL;TUZLA;(216) 3942758;;;İİB-GEMİ
MURAT ERKUL;ATAKÖY 2-5-6. KISIM MAH.RAUF ORBAY CAD.NO:4/4 /60;İSTANBUL;BAKIRKÖY;(212) 0000000;;;İİB-GEMİ
AES YAT İNŞAAT TURİZM İTHALAT İHRACAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;POSTANE MAH. SADIK SK. NO:11;İSTANBUL;TUZLA;(216) 4944737;;;İİB-GEMİ
KDE YATÇILIK TURİZM VE TİCARET LİMİTED ŞİRKETİ; FENERBAHÇE MAH.DR.FARUK AYANOĞLU CAD.NO.17/20;İSTANBUL;KADIKÖY;(216) 3550100;http://www.kdemarine.com/;kdemarine.com;İİB-GEMİ
GRANDE MARE YATÇILIK GIDA SANAYİ TİCARET ANONİM ŞİRKETİ;RÜSTEM KARLI SOKAK NO:16/A ;İZMİR;URLA;(232) 4217672;;;İİB-GEMİ
YELKOVAN ENDÜSTRİYEL ÜRÜNLER ÜRETİM A.Ş;"BALÇIK MAHALLESİ, ORGANİZE SANAYİ CADDESİ, NO:65/1";KOCAELI;GEBZE;(262) 0000000;http://www.yelkovandesign.com;yelkovandesign.com;İİB-GEMİ
HEMY YAT DENİZCİLİK SAN.VE TİC.LTD.ŞTİ.;ORTA MAHALLE İSHAKPAŞA CAD.  MODSAN SAN.SİTESİ NO 3 İÇ KAPI NO:29;İSTANBUL;TUZLA;(212) 2277346;;;İİB-GEMİ
YİĞİT OLGUN;"AKKÖY MAHALLESİ,9214 SOKAK NO:18/1 ";AYDIN;DİDİM(YENİHİSAR);(256) 0000000;;;İİB-GEMİ
SEABEE DENİZCİLİK TİC .LTD.ŞTİ.;İÇMELER MAHALLESİ BEKTAŞ SOKAK NO:4;İSTANBUL;TUZLA;(216) 0000000;https://sea-bee.net;sea-bee.net;İİB-GEMİ
ERKAN YILDIRIM;FENERBAHÇE MAHALLESİ BAĞDAT CADDESİ A BLOK 182/186 NO 1;İSTANBUL;KADIKÖY;(216) 0000000;;;İİB-GEMİ
ARTVİN DENİZCİLİK VE TİCARET LİMİTED ŞİRKETİ;MASLAK MAH. AOS 55. SK. 42 MASLAK B BLOK SİTESİ NO: 4 İÇ KAPI NO: 542;İSTANBUL;SARIYER;(212) 4166513;;;İİB-GEMİ
AFS PROJE TAAHHÜT MÜHENDİSLİK SAN. VE TİC. LTD. ŞTİ.;CEVİZLİ MAH. SEMT MUSTAFA KEMAL CAD.NO:26/1;İSTANBUL;KARTAL;(216) 3928746;www.afsyacht.com;afsyacht.com;İİB-GEMİ
METALPORT ENDÜSTRİ MALZ. SAN.VE TİC.;EVLİYA ÇELEBİ MAH. MAVİ SOK NO:22/A;İSTANBUL;TUZLA;(216) 4472054;;;İİB-GEMİ
ARDOR İÇ DIŞ TİCARET ANONİM ŞİRKETİ;İSTASYON MAH. YARIŞ ÇIKMAZI SK. NO: 1 İÇ KAPI : 19;İSTANBUL;TUZLA;(216) 7713777;;;İİB-GEMİ
MCA DENİZCİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YAYLA MAH. VATAN CAD.CİHAN SİTESİ B BLOK NO: 91 İÇ KAPI NO: 3;İSTANBUL;TUZLA;(216) 4051006;;;İİB-GEMİ
RAUL DANON;GEBZE OSB MAH. 300. SOK. NO: 303/1;KOCAELI;GEBZE;(262) 0000000;;;İİB-GEMİ
NK MARİN FİBER TEKNE BAKIM ONARIM VE İMALAT SANAYİ TİCARET LİMİTED ŞİRKETİ;TAŞKÖPRÜ BELDESİ TAŞKÖPRÜ MERKEZ MAH. SANAYİÜÇÜNCÜ SK. TAŞKÖPRÜ SANAYİ SİTESİ NO: 11;YALOVA;ÇİFTLİKKÖY;(226) 0000000;;;İİB-GEMİ
MAÇKA DENİZCİLİK ANONİM ŞİRKETİ;AYDINTEPE MAH.SAHİL BULVARI ALİZE İŞ MERKEZİ  NO:191/ 94;İSTANBUL;TUZLA;(212) 4410399;;;İİB-GEMİ
ÇEKSAN GEMİ İNŞA ÇELİK KONSTRÜKSİYON SAN. VE TİC. A.Ş.;TERSANELER BÖLGESI G.50 SOK.NO:9;İSTANBUL; ;(216) 4932453;www.ceksan.com.tr;ceksan.com.tr;İİB-GEMİ
YUSUF ZİYAUDDİN KARAGÖZ;GÖKSU MAHALLESİ SÜSLÜ KIZ ÇIKMAZI SOKAK NO:11/1;İSTANBUL;BEYKOZ;(216) 0000000;;;İİB-GEMİ
ALTINOVA YAT İNŞAACILAR SANAYİ VE TİCARET ANONİM ŞİRKETİ;HERSEK MH.İPEKYOLU1 SOKAK NO:2/1;YALOVA;ALTINOVA;(226) 4612418;;;İİB-GEMİ
MARMARA KOMPOZİT TASARIM VE YATÇILIK A.Ş;MOLLA FENARİ MAH. ESKİ İSTANBUL CAD. 4020 SOK NO.3;KOCAELI;GEBZE;(262) 0000000;;;İİB-GEMİ
İZİ KOHEN;BEBEK MAH. CEVDETPAŞA CAD. NO:62/4;İSTANBUL;BEŞİKTAŞ;(212) 0000000;;;İİB-GEMİ
PROMOTORS OTOMOTİV TURİZM YAT VE TAŞ ELEK SAN.VE DIŞ TİC.LTD.ŞTİ;BEYAN SOK NO:66;İSTANBUL;ÜMRANİYE;(216) 0000000;;;İİB-GEMİ
ALA YAT SANAYİ VE TİCARET AŞ.;GAZİLER MAH.1799/1.SOK. NO:14 ;KOCAELI;GEBZE;(216) 3940450;;;İİB-GEMİ
OASİS MARİN DENİZCİLİK DANIŞMANLIK SAN.VE TİC. LTD. ŞTİ.;AYDINTEPE MAH.SAHİL BLV. DENIZCILER TICARETMERK.126/52;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
ARTENA MARİTİME GEMİ HİZMETLERİ VE METAL YAPI SAN. TİC. LTD. ŞTİ;İSTASYON MAH. HATBOYU CD. MEDRESE SK. NO:6/5;İSTANBUL;TUZLA;(216) 5191519;http://www.artenamaritime.com;artenamaritime.com;İİB-GEMİ
AİON YAT İŞLETMECİLİĞİ TURİZM TİCARET LİMİTED ŞİRKETİ;BALMUMCU MAH. ITRİ SK. MEDIKO2 SİTESİ NO: 2D;İSTANBUL;BEŞİKTAŞ;(212) 0000000;;;İİB-GEMİ
TUNAHAN ÖZ TUNA YATCILIK;BALÇIK MAH. 3243/1. SK. NO: 8A;KOCAELI;GEBZE;(262) 0000000;;;İİB-GEMİ
ETKİN MARİN DENİZCİLİK SAN.VE TİC. A.Ş.;ÇAVUŞÇİFTLİĞİ KÖYÜ TERSANELER BÖLG. MEVKİİSANAYİ SOK. NO:12 İÇ KAPI:3 ;YALOVA;ALTINOVA;;;;İİB-GEMİ
CANMER GEMİ İNŞA SANAYİ VE TİCARET ANONİM ŞİRKETİ;KOŞUYOLU MAH.İSMAİLPAŞA SK. NO:37 İÇ KAPI NO:1;İSTANBUL;KADIKÖY;(216) 5453555;;;İİB-GEMİ
GEMİSAN TEKNİK TİC VE SAN AŞ;HALKAPINAR MH 1348 SK NO 5/205;İZMİR;KONAK;(232) 4697497;;;İİB-GEMİ
MAHMUT POLAT;DUMLUPINAR 1 SK. 45/2;İSTANBUL;BAHÇELİEVLER;(212) 0000000;;;İİB-GEMİ
MERCAN PETROL VE DENIZ TAŞIMACILIĞI TIC.VE LTD.ŞTI.;EVLİYA ÇELEBİ MAH.TERSHANE CAD.NUH SANAYİ SİT.C BLOK NO:28/A3;İSTANBUL;TUZLA;(216) 3363252;;;İİB-GEMİ
TEZ MARİN TURİZM VE TİC A.Ş.;PIYALEPASA BULV. KATSEL IS MERKEZI D BLOK NO 124;İSTANBUL;BEYOĞLU;02122536240;;;İİB-GEMİ
PASTEM GEMİ İNŞAA SAN VE TİC.LTD.ŞTİ;MESCİT MAH DEMOKRASİ CAD. NO:3 BİRMES SAN SİT B:4D:15-16;İSTANBUL;TUZLA;(216) 3948028;www.pastem.com.tr;pastem.com.tr;İİB-GEMİ
ALEN YACHT DENİZCİLİK SAN TURİZM VE TİC.LTD.ŞTİ.;ORTA MAH. ÖZÜM SOK SETMAK MAKİNA SİTESİ NO:7/1;İSTANBUL;TUZLA;(216) 5932375;;;İİB-GEMİ
NAUEN GEMİ İNŞA SANAYİ VE TİCARET LTD ŞTİ.;HERSEK MAH. HALİL İNALCIK 4 SK. NO:4 / 1;YALOVA;ALTINOVA;(226) 0000000;;;İİB-GEMİ
ART GEMİ İNŞA VE TERSANECİLİK HİZMETLERİ ANONİM ŞİRKETİ;KAPTANPAŞA MAH. PİYALEPAŞA BULVARI NO 69 ABLOK KAT 15 MEMORİAL CENTER PK:34384 ;İSTANBUL;ŞİŞLİ;(212) 4460278;www.artshipyard.com;artshipyard.com;İİB-GEMİ
BALDEN GEMI VE YAT SANAYI TICARET LIMITED SIRKETI;EVLİYA ÇELEBİ MAH. GENÇ OSMAN CAD. NO.:44 A/1;İSTANBUL;TUZLA;(216) 4467403;;;İİB-GEMİ
DC MARİN SERVİS YATÇILIK ELEKTRONİK TİC. LTD. ŞTİ.;KONACIK MAH. KANBERLER SOK. NO:10/4;MUĞLA;BODRUM;(252) 3131371;;;İİB-GEMİ
HANTECHNIC DENİZCİLİK LİMİTED ŞİRKETİ;EVLİYA ÇELEBİ MAH.PEKER SK.NO:12 İÇ KAPI NO2 ;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
GYRO TEKNİK DENİZCİLİK TİC.LTD.ŞTİ;AYDINLI MAH.UYGUN SOK. NO:2/A;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
YUNUS MARİNE PASLANMAZ GEMİ İNŞA SANAYİ TİCARET LİMİTED ŞİRKETİ;İSTASYON MAH.YARIŞ ÇIKMAZI SK.B BLOK NO:1/140;İSTANBUL;TUZLA;(216) 0000000;;;İİB-GEMİ
ALEV MEKANİK YATÇILIK TURİZM VE TİCARET VE LİMİTED ŞİRKETİ;HİSARÖNÜ MAHALLESİ UZUNÖZ KÜME EVLERİ NO.78B;MUĞLA;MARMARİS;(252) 0000000;;;İİB-GEMİ
MERCAN HOBİ VE EĞİTİM MALZEMELERİ OYUNCAK İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;HALKALI MERKEZ MAH.AYTAÇ MEVKİİ BASIN EKSPRES YOLUNO:5/A;İSTANBUL;KÜÇÜKÇEKMECE;(212) 4953951;www.ahsyat.com;ahsyat.com;İİB-GEMİ
ÖZGÜR ANIL - NAUTİLUS YACHTİNG;TÜRKKUYUSU MAHALLESİ DEMİRÖZ SOKAK NO:40;MUĞLA;BODRUM;(252) 0000000;;;İİB-GEMİ
AKADEMİ DENİZCİLİK DANIŞM.EĞİTİM VE YAYINCILIK TİC.A.Ş.;MÜEYYETZADE MAH.KEMERALTI CAD.NO:22;İSTANBUL;BEYOĞLU;(212) 2518559;;;İİB-GEMİ
EGE YAT HİZMETLERİ TURİZM SAN. VE TİC.A.Ş.;YOKUŞBAŞI MAH.AKDENİZ CAD.NO:4;MUĞLA;BODRUM;(252) 3161517;;;İİB-GEMİ
MESS YATÇILIK SAN. VE TİC. LTD. ŞTİ.;EVLİYA ÇELEBİ MAH. GANİ SK. NO:22;İSTANBUL;TUZLA;(212) 6537996;;;İİB-GEMİ
ŞUZ MAKİNA GEMİ  İNŞ TARIM VE HAYVANCILIK SAN.TİC.LTD.ŞTİ;EVLİYA ÇELEBİ  MAH. GÖKÇEK SOK NO:1/21;İSTANBUL;TUZLA;(216) 4474797;;;İİB-GEMİ
ASMİRA LOJİSTİK SANAYİ VE TİCARET ANONİM ŞİRKET;HUZUR MAH. AZERBAYCAN CAD. SKYLAND B NO: 4 B 46;İSTANBUL;SARIYER;(212) 0000000;;;İİB-GEMİ
MARMARA PİLOTAJ VE RÖMORKAJ HİZM. LTD.ŞTİ ;GÜZEL YALI MAH. BAĞDAT CAD. YENİ TÜRKÜ SOK NO:12/A;İSTANBUL;PENDİK;(216) 6987071;;;İİB-GEMİ
SWF YACHTING TURİZM TİCARET LİMİTED ŞİRKETİ;GÖÇEK MAH. SÜLEYMAN AĞA SOK. NO : 4H;MUĞLA;FETHİYE;(252) 0000000;;;İİB-GEMİ
ANADOLU DENİZ İNŞAAT KIZAKLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ;EVLİYA ÇELEBİ MAH. TERSANELER CAD. NO:22;İSTANBUL;TUZLA;(216) 4466114; https://adik.com.tr/tr/ ;adik.com.tr;İİB-GEMİ
ABDULMECİD BAĞÇİVAN;KAYABAŞI MAH.ŞEHİT SEMİH BALACAN CAD. 9.BÖLGEZÜMRÜT B1-51 3C 34;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;;;İİB-GEMİ
ES GROUP DENİZCİLİK SAN. TİC. A.Ş.;YENİŞEHİR MH DEMOKRASİ BULVARI NO 58;KOCAELI;İZMİT;(262) 5046756;;;İİB-GEMİ
ADAGAN TURİZM İNŞAAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;ESENETEPE MAH.BÜYÜKDERE CAD.193 APT. NO:193/5;İSTANBUL;ŞİŞLİ;(212) 0000000;;;İİB-GEMİ
GİSAN GEMİ İNŞ.SAN.VE TİC.A.Ş.;EVLİYA ÇELEBİ MAH.BİLLUR SOK.NO:11;İSTANBUL;TUZLA;(216) 4931257;www.gisangemi.com.tr;gisangemi.com.tr;İİB-GEMİ
YUKAY DENİZCİLİK TURİZM VE MİMARLIK LTD.ŞTİ.;CADDEBOSTAN İSKELE YANI CAMCI APT.NO:7/A;İSTANBUL;KADIKÖY;(212) 6623400;;;İİB-GEMİ
ARM DENİZCİLİK VE PETROL ÜRÜNLERİ TİCARET LTD. ŞTİ.;ÇENGELKÖY MAH. KULELİ CAD. NO: 24;İSTANBUL;ÜSKÜDAR;(216) 3363252;;;İİB-GEMİ
ARTAN GEMİ İNŞA MÜH.VE MAK. SAN TİC.LTD.ŞTİ;DEVLETYOLU ALTI MEVKİ DEVLET YOLU ALTI KÜME EVLERI58/4-109;YALOVA;ALTINOVA;(226) 4615455;www.artanmarine.com;artanmarine.com;İİB-GEMİ
EKİNOKS YATÇILIK İÇ MİMARİ SAN VE TİC.LTD.ŞTİ.;YANYOL CAD.NO:136/1;İSTANBUL;PENDİK;(216) 3926042;www.ekinoksyachting.com;ekinoksyachting.com;İİB-GEMİ
MİKROTECH MÜHENDİSLİK SAN VE TİC.LTD.ŞTİ;GÜZELYALI MAH. MÜTESEBBİZ SOK NO:3 ;İSTANBUL;PENDİK;(216) 3925766;;;İİB-GEMİ
