Kaynak;FirmaAdi;WebSitesi;Domain;Email
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Amasya Merzifon Kara Mustafa Paşa Devlet Hastanesi (AMASYA, MERZİFON)";"";"";"amasyadhs3@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Amasya Sabuncuoğlu Şerefeddin Devlet Hastanesi (AMASYA, MERKEZ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Amasya Suluova Devlet Hastanesi (AMASYA, SULUOVA)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Amasya Taşova Devlet Hastanesi (AMASYA, TAŞOVA)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara 75.Yıl Ağız Ve Diş Sağlığı Merkezi (ANKARA, ALTINDAĞ)";"";"";"personel@ankaradis.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Atatürk Eğitim Ve Araştırma Hastanesi (ANKARA, ÇANKAYA)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Atatürk Göğüs Hastalıkları Ve Göğüs Cerrahisi Eğitim Ve Araştırma Hastanesi (ANKARA, KEÇİÖREN)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Balgat Ağız Ve Diş Sağlığı Merkezi (ANKARA, ÇANKAYA)";"";"";"balgatadsm@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Beypazarı Devlet Hastanesi (ANKARA, BEYPAZARI)";"";"";"info@beypazaridh.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Dışkapı Çocuk Sağlığı Ve Hastalıkları Hematoloji Onkoloji Eğitim Ve Araştırma Hastanesi (ANKARA, ALTINDAĞ)";"";"";"info@diskapieah.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Dışkapı Yıldırım Beyazıt Eğitim Ve Araştırma Hastanesi (ANKARA, ALTINDAĞ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Dr. Abdurrahman Yurtaslan Onkoloji Eğitim Ve Araştırma Hastanesi (ANKARA, YENİMAHALLE)";"";"";"yasinozgul@bmbsoft.com.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Dr.Hulusi Alataş Elmadağ Devlet Hastanesi (ANKARA, ELMADAĞ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Dr.Nafiz Körez Devlet Hastanesi Ayaş Semt Polikliniği (ANKARA, AYAŞ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Dr.Nafiz Körez Sincan Devlet Hastanesi 12. Cadde Semt Polikliniği (ANKARA, SİNCAN)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Dr.Nazif Körez Devlet Hastanesi Organize Sanayi Semt Polikliniği (ANKARA, SİNCAN)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Dr.Sami Ulus Kadın Doğum Çocuk Sağlığı Ve Hastalıkları Eğitim Ve Araştırma Hastanesi (ANKARA, ALTINDAĞ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Dr.Zekai Tahir Burak Kadın Sağlığı Eğitim Ve Araştırma Hastanesi (ANKARA, ALTINDAĞ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Eğitim Ve Araştırma Hastanesi (ANKARA, ALTINDAĞ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Etlik Zübeyde Hanım Kadın Hastalıkları Eğitim Ve Araştırma Hastanesi (ANKARA, KEÇİÖREN)";"";"";"etlikdogumevi@ttmail.com"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Fizik Tedavi Ve Rehabilitasyon Eğitim Ve Araştırma Hastanesi (ANKARA, ALTINDAĞ)";"";"";"aftrh.bilgi@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Gazi Mustafa Kemal Devlet Hastanesi (ANKARA, YENİMAHALLE)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Gölbaşı Ağız Ve Diş Sağlığı Merkezi (ANKARA, GÖLBAŞI)";"";"";"golbasi.adsm@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Gölbaşı Hasvak Devlet Hastanesi (ANKARA, GÖLBAŞI)";"";"";"info@golbasihastanesi.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Halil Şıvgın Çubuk Devlet Hastanesi (ANKARA, ÇUBUK)";"";"";"cubukhst@cubukhastanesi.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Haymana Devlet Hastanesi (ANKARA, HAYMANA)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Kazan Hamdi Eriş Devlet Hastanesi (ANKARA, KAZAN)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Keçiören Eğitim Ve Araştırma Hastanesi (ANKARA, KEÇİÖREN)";"";"";"iletisim@akeah.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Keçiören Osmanlı Ağız Ve Diş Sağlığı Merkezi (ANKARA, KEÇİÖREN)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Kızılcahamam Devlet Hastanesi (ANKARA, KIZILCAHAMAM)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Mamak Ağız Ve Diş Sağlığı Merkezi (ANKARA, MAMAK)";"";"";"mamakadsm@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Meslek Hastalıkları Hastanesi (ANKARA, KEÇİÖREN)";"";"";"bilgi@ankarameslekhastanesi.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Nallıhan Devlet Hastanesi (ANKARA, NALLIHAN)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Numune Eğitim Ve Araştırma Hastanesi (ANKARA, ALTINDAĞ)";"";"";"bilgi@anh.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Polatlı Duatepe Devlet Hastanesi (ANKARA, POLATLI)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Prof.Dr.Celal Ertuğ Etimesgut Devlet Hastanesi (ANKARA, ETİMESGUT)";"";"";"bilgi@etimesgutdh.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Sincan Ağız Ve Diş Sağlığı Merkezi (ANKARA, SİNCAN)";"";"";"sincan.adsm@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Sincan Dr.Nafiz Körez Devlet Hastanesi (ANKARA, SİNCAN)";"";"";"bilgi@sincandevlethastanesi.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Şereflikoçhisar Devlet Hastanesi (ANKARA, ŞEREFLİKOÇHİSAR)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Tepebaşı Ağız Ve Diş Sağlığı Merkezi (ANKARA, KEÇİÖREN)";"";"";"tepebasi.adsm@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Topraklık Ağız Ve Diş Sağlığı Merkezi (ANKARA, ÇANKAYA)";"";"";"topraklikdis@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Türkiye Yüksek İhtisas Eğitim Ve Araştırma Hastanesi (ANKARA, ALTINDAĞ)";"";"";"personel@tyih.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Ulucanlar Göz Eğitim Ve Araştırma Hastanesi (ANKARA, ALTINDAĞ)";"";"";"ulucanlargoz@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Ulus Devlet Hastanesi (ANKARA, ALTINDAĞ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ankara Yenimahalle Devlet Hastanesi (ANKARA, YENİMAHALLE)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Ağız Ve Diş Sağlığı Merkezi (ANTALYA, MURATPAŞA)";"";"";"antalya.adsm@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Akseki Devlet Hastanesi (ANTALYA, AKSEKİ)";"";"";"antalyadhs1@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Alanya Ağız Ve Diş Sağlığı Merkezi (ANTALYA, ALANYA)";"";"";"alanya.adsm@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Alanya Devlet Hastanesi (ANTALYA, ALANYA)";"";"";"info@alanyadevlethastanesi.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Atatürk Devlet Hastanesi (ANTALYA, MURATPAŞA)";"";"";"antalyadhs12@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Demre Devlet Hastanesi (ANTALYA, DEMRE)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Eğitim Ve Araştırma Hastanesi (ANTALYA, MURATPAŞA)";"";"";"iletisim@antalyaeah.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Elmalı Devlet Hastanesi (ANTALYA, ELMALI)";"";"";"antalyadhs4@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Finike Devlet Hastanesi (ANTALYA, FİNİKE)";"";"";"bashekimlik@finikedh.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Gazipaşa Devlet Hastanesi (ANTALYA, GAZİPAŞA)";"";"";"antalyadhs6@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Kaş Devlet Hastanesi (ANTALYA, KAŞ)";"";"";"antalyadhs7@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Kemer Devlet Hastanesi (ANTALYA, KEMER)";"";"";"antalyadhs8@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Korkuteli Devlet Hastanesi (ANTALYA, KORKUTELİ)";"";"";"antalyadhs9@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Kumluca Devlet Hastanesi (ANTALYA, KUMLUCA)";"";"";"antalyadhs10@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Manavgat Ağız Ve Diş Sağlığı Merkezi (ANTALYA, MANAVGAT)";"";"";"manavgat.adsm@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Manavgat Devlet Hastanesi (ANTALYA, MANAVGAT)";"";"";"manavgatdh@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Antalya Serik Devlet Hastanesi (ANTALYA, SERİK)";"";"";"serikdh@serikdh.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ardahan A��z Ve Di� Sa�l��� Merkezi (ARDAHAN, MERKEZ)";"";"";"ardahanadsm.mud@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ardahan Devlet Hastanesi (ARDAHAN, MERKEZ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Ardahan G�le Devlet Hastanesi (ARDAHAN, G�LE)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Artvin Ağız Ve Diş Sağlığı Merkezi (ARTVİN, MERKEZ)";"";"";"bilgi@adsmartvin.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Artvin Arhavi Devlet Hastanesi (ARTVİN, ARHAVİ)";"";"";"adh@arhavidevlethastanesi.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Artvin Borçka Devlet Hastanesi (ARTVİN, BORÇKA)";"";"";"artvindhs3@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Artvin Devlet Hastanesi (ARTVİN, MERKEZ)";"";"";"artvindhs5@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Artvin Hopa Devlet Hastanesi (ARTVİN, HOPA)";"";"";"artvindhs4@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Artvin Şavşat Devlet Hastanesi (ARTVİN, ŞAVŞAT)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Artvin Yusufeli Devlet Hastanesi (ARTVİN, YUSUFELİ)";"";"";"artvindhs8@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Aydın Ağız Ve Diş Sağlığı Merkezi (AYDIN, MERKEZ)";"";"";"aydin.adsm@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Aydın Atatürk Devlet Hastanesi (AYDIN, MERKEZ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Aydın Çine Devlet Hastanesi (AYDIN, ÇİNE)";"";"";"info@cinedevlethastanesi.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Aydın Devlet Hastanesi (AYDIN, MERKEZ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Aydın Didim Devlet Hastanesi (AYDIN, DİDİM)";"";"";"bilgiislem@didimdh.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Aydın Germencik Devlet Hastanesi (AYDIN, GERMENCİK)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Aydın Kadın Doğum Ve Çocuk Hastalıkları Hastanesi (AYDIN, MERKEZ)";"";"";"aydin.kdch@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Aydın Kuşadası Devlet Hastanesi (AYDIN, KUŞADASI)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Aydın Nazilli Ağız Ve Diş Sağlığı Merkezi (AYDIN, NAZİLLİ)";"";"";"bim@nazilliadsm.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Aydın Nazilli Devlet Hastanesi (AYDIN, NAZİLLİ)";"";"";"bilgi@nazillidh.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Aydın Söke Ağız Ve Diş Sağlığı Merkezi (AYDIN, SÖKE)";"";"";"idari@sokeadsm.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Aydın Söke Fehime Faik Kocagöz Devlet Hastanesi (AYDIN, SÖKE)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Ağız Ve Diş Sağlığı Merkezi (BALIKESİR, MERKEZ)";"";"";"balikesir.adsm1@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Atatürk Devlet Hastanesi (BALIKESİR, MERKEZ)";"";"";"balikesirdhs14@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Ayvalık Devlet Hastanesi (BALIKESİR, AYVALIK)";"";"";"balikesirdhs1@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Bandırma Ağız Ve Diş Sağlığı Merkezi (BALIKESİR, BANDIRMA)";"";"";"bkesirbandirma.adsm@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Bandırma Devlet Hastanesi (BALIKESİR, BANDIRMA)";"";"";"balikesirdhs3@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Bigadiç Devlet Hastanesi (BALIKESİR, BİGADİÇ)";"";"";"balikesirdhs4@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Burhaniye Devlet Hastanesi (BALIKESİR, BURHANİYE)";"";"";"balikesirdhs5@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Devlet Hastanesi (BALIKESİR, MERKEZ)";"";"";"bilgi@balikesirdevlethastanesi.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Dursunbey Devlet Hastanesi (BALIKESİR, DURSUNBEY)";"";"";"balikesirdhs6@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Edremit Ali Fahri Akıllıoğlu Ağız Ve Diş Sağlığı Merkezi (BALIKESİR, EDREMİT)";"";"";"edremit.adsm@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Edremit Devlet Hastanesi (BALIKESİR, EDREMİT)";"";"";"balikesirdhs7@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Erdek Neyyire Sıtkı Devlet Hastanesi (BALIKESİR, ERDEK)";"";"";"balikesirdhs9@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Göğüs Hastalıkları Hastanesi (BALIKESİR, MERKEZ)";"";"";"balikesirghh1@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Gönen Devlet Hastanesi (BALIKESİR, GÖNEN)";"";"";"balikesirdhs10@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Havran Devlet Hastanesi (BALIKESİR, HAVRAN)";"";"";"balikesirdhs11@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir İvrindi Devlet Hastanesi (BALIKESİR, İVRİNDİ)";"";"";"balikesirdhs12@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Manyas Devlet Hastanesi (BALIKESİR, MANYAS)";"";"";"balikesirdhs13@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Savaştepe Devlet Hastanesi (BALIKESİR, SAVAŞTEPE)";"";"";"balikesirdhs18@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Sındırgı Devlet Hastanesi (BALIKESİR, SINDIRGI)";"";"";"balikesirdhs16@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Balıkesir Susurluk Devlet Hastanesi (BALIKESİR, SUSURLUK)";"";"";"balikesirdhs17@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bart�n A��z Ve Di� Sa�l��� Merkezi (BARTIN, MERKEZ)";"";"";"bartin.adsm@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bart�n Devlet Hastanesi (BARTIN, MERKEZ)";"";"";"bartindhs1@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Batman A��z Ve Di� Sa�l��� Merkezi (BATMAN, MERKEZ)";"";"";"batman.adsm@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Batman B�lge Devlet Hastanesi (BATMAN, MERKEZ)";"";"";"batmandhs5@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Batman Gerc�� Devlet Hastanesi (BATMAN, GERC��)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Batman Kad�n Do�um Ve �ocuk Hastal�klar� Hastanesi (BATMAN, MERKEZ)";"";"";"batmandcb1@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Batman Kozluk Devlet Hastanesi (BATMAN, KOZLUK)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Batman Sason Devlet Hastanesi (BATMAN, SASON)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bayburt A��z Ve Di� Sa�l��� Merkezi (BAYBURT, MERKEZ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bayburt Devlet Hastanesi (BAYBURT, MERKEZ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bilecik Ağız Ve Diş Sağlığı Merkezi (BİLECİK, MERKEZ)";"";"";"badsm@bilecikadsm.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bilecik Bozüyük Devlet Hastanesi (BİLECİK, BOZÜYÜK)";"";"";"bim@bozuyukdh.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bilecik Devlet Hastanesi (BİLECİK, MERKEZ)";"";"";"bdh@bilecikdh.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bilecik Osmaneli Devlet Hastanesi (BİLECİK, OSMANELİ)";"";"";"odh@osmanelidh.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bilecik Söğüt Devlet Hastanesi (BİLECİK, SÖĞÜT)";"";"";"bilecikdhs4@gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bingöl Ağız Ve Diş Sağlığı Merkezi (BİNGÖL, MERKEZ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bingöl Devlet Hastanesi (BİNGÖL, MERKEZ)";"";"";"info@bingoldevlethastanesi.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bingöl Genç Devlet Hastanesi (BİNGÖL, GENÇ)";"";"";"bingoldhs1@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bingöl Kadın Doğum Ve Çocuk Hastalıkları Hastanesi (BİNGÖL, MERKEZ)";"";"";"bingoldcb1@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bingöl Karlıova İlçe Hastanesi (BİNGÖL, KARLIOVA)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bingöl Solhan Devlet Hastanesi (BİNGÖL, SOLHAN)";"";"";"bingoldhs6@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bitlis Adilcevaz Onkoloji Hastanesi (BİTLİS, ADİLCEVAZ)";"";"";"adilcevazonkoloji@superposta.com"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bitlis Ağız Ve Diş Sağlığı Merkezi (BİTLİS, MERKEZ)";"";"";"bilgi@bitlisadsm.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bitlis Ahlat Devlet Hastanesi (BİTLİS, AHLAT)";"";"";"ahlatdh@ahlatdh.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bitlis Devlet Hastanesi (BİTLİS, MERKEZ)";"";"";"bitlisdh@bitlisdevlethastanesi.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bitlis Devlet Hastanesi Semt Polikliniği (BİTLİS, MERKEZ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bitlis Güroymak Devlet Hastanesi (BİTLİS, GÜROYMAK)";"";"";"info@guroymakdh.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bitlis Hizan İlçe Hastanesi (BİTLİS, HİZAN)";"";"";"sisoft@sisoft.com"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bitlis Mutki İlçe Hastanesi (BİTLİS, MUTKİ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bitlis Tatvan Devlet Hastanesi (BİTLİS, TATVAN)";"";"";"sisoft@sisoft.com.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bolu Ağız Ve Diş Sağlığı Merkezi (BOLU, MERKEZ)";"";"";"bolu.adsm@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bolu Fizik Tedavi Ve Rehabilitasyon Hastanesi (BOLU, MERKEZ)";"";"";"bolufth1@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bolu Gerede Devlet Hastanesi (BOLU, GEREDE)";"";"";"gerededvlhast@ttmail.com"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bolu İzzet Baysal Devlet Hastanesi (BOLU, MERKEZ)";"";"";"koroglubim@boluibdh.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bolu İzzet Baysal Ruh Sağlığı Ve Hastalıkları Hastanesi (BOLU, MERKEZ)";"";"";"boludhs7@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bolu Mudurnu İlçe Hastanesi (BOLU, MUDURNU)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Burdur Ağız Ve Diş Sağlığı Merkezi (BURDUR, MERKEZ)";"";"";"info@burduradsm.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Burdur Bucak Devlet Hastanesi (BURDUR, BUCAK)";"";"";"burdurdhs1@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Burdur Devlet Hastanesi (BURDUR, MERKEZ)";"";"";"burdurdhs3@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Burdur Gölhisar Devlet Hastanesi (BURDUR, GÖLHİSAR)";"";"";"burdurdhs2@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Burdur Yeşilova Devlet Hastanesi (BURDUR, YEŞİLOVA)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bursa Ağız Ve Diş Sağlığı Merkezi (BURSA, YILDIRIM)";"";"";"mhrs@bursaadsm.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bursa Ali Osman Sönmez Onkoloji Hastanesi (BURSA, OSMANGAZİ)";"";"";"bim@bursaonkoloji.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bursa Çekirge Devlet Hastanesi (BURSA, OSMANGAZİ)";"";"";"info@bcdh.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bursa Devlet Hastanesi (BURSA, OSMANGAZİ)";"";"";"bilgiislem@bdh16.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bursa Devlet Hastanesi Çekirge Semt Polikliniği (BURSA, OSMANGAZİ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bursa Devlet Hastanesi Heykel Semt Polikliniği (BURSA, OSMANGAZİ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bursa Devlet Hastanesi Hürriyet Semt Polikliniği (BURSA, OSMANGAZİ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bursa Devlet Hastanesi Kızılay Semt Polikliniği (BURSA, OSMANGAZİ)";"";"";""
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bursa Dörtçelik Çocuk Hastalıkları Hastanesi (BURSA, NİLÜFER)";"";"";"bilgi@bch.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bursa Dr.Ayten Bozkaya Spastik Çocuklar Hastanesi Ve Rehabilitasyon Merkezi (BURSA, OSMANGAZİ)";"";"";"bursaspastik@bsm.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bursa Duaçınarı Ağız Ve Diş Sağlığı Merkezi (BURSA, YILDIRIM)";"";"";"bursaduacinari.adsm@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bursa Gemlik Muammer Ağım Devlet Hastanesi (BURSA, GEMLİK)";"";"";"bursadhs1@saglik.gov.tr"
"MHRS-GitHub (Kamu Hastaneleri 2014)";"Bursa İnegöl Ağız Ve Diş Sağlığı Merkezi (BURSA, İNEGÖL)";"";"";""
