firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
MEHMET UZUN;MAHMUDİYE MAH. 9. MOBİLYA SK. NO 36;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NOVUM AJANS SANAYI VE DIS TICARET LIMITED SIRKETI;SIYAVUSPASA MAH. MAHMUT ARDIÇ SK. MUTLU AP NO: 5 A;İSTANBUL;BAHÇELİEVLER;(212) 5754815;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DSK DİZAYN MOBİLYA AKS. SAN. TİC. LTD. ŞTİ;TOPÇULAR MAH. ALTUNİZADE BAĞ SOK NO:9/1 İÇ KAPI NO: 1;İSTANBUL;EYÜP;(212) 6147504;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BAŞARAN BÜRO MOBİLYALARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MAH. MASKO 8A BLOK NO:23/23;İSTANBUL;BAŞAKŞEHİR;(212) 6751391;www.basaranofis.com.tr;basaranofis.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FATİH HATİPOĞLU;MAHMUDİYE MAH. 1. MOBİLYA SK. NO:10/-;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SPIRALSAN KARTON MASURA SAN VE TİC. LTD. ŞTİ.;TOPÇULAR MAH. TİKVEŞLİ SOK. NO:9/1 EYÜPSULTAN;İSTANBUL;EYÜP;(212) 6138173;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
REMZİ KAÇAR - İLLÜZYON BASIM HİZM.VE TANITIM;KARAYOLLARI MAH.APTİ İPEKCİ CAD. NO:34 AK TOKİAVRUPA KONUTLARI 35.BLOK D:35;İSTANBUL;GAZİOSMANPAŞA;;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FATMA ÜNAL;YENİCEKÖY MAH. MOBİLYA CAD. SEYRAN KOLTUK İMOTİM MOBİLYA MAĞAZALARI NO: 24 İÇ KAPI NO: 3 ;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ORKA OLUKLU MUKAVVA KOLİ SAN. VE TİC.A.Ş;MALKOÇOĞLU MAH. ESKİ EDİNE ASFALTI CAD. NO:897A;İSTANBUL;SULTANGAZİ;(212) 6509525;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AKER KESİM KAĞITÇILIK SANAYİ VE TİCARET ANONİM ŞİRKETİ;İKİTELLİ OSB MAH. HESKOOP M3 BLOK SK. HESKOOP SİT.M3 BLOK NO: 31;İSTANBUL;BAŞAKŞEHİR;(212) 6700245;https://www.akerkagit.com.tr;akerkagit.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SİGNTECH REKLAM VE MÜMESSİLLİK LTD. ŞTİ.;ORUÇREİS MAH. GİYİMKENT 1. SKGİYİM KENT SİT. B8 BLNO: 38A;İSTANBUL;ESENLER;(212) 4380315;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DEĞİRMENCİOĞLU PAZ. MOBİLYA SAN.TİC.LTD.ŞTİ;MAHMUDİYE MAH. 22. MOBİLYA SOK. S.S KÜÇÜK SAN. SİTMULINO HOME BLOK NO:3 ;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SVEL GOODS DIŞ TİCARET ANONİM ŞİRKETİ;OSMANGAZİ MAH. 3119. SK. NO: 2 İÇ KAPI NO: 1;İSTANBUL;ESENYURT;(212) 8868600;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TREND DİZAYN SANAYİ VE DIŞ TİC.LTD.ŞTİ.;YENİDOĞAN MAH.ULUBATLI SK.AKKAN KARDEŞ.İŞ MRKZ NO:2/15;İSTANBUL;BAYRAMPAŞA;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BKS ELEKTROSTATİK TOZ BOYA VE METAL KAPLAMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ERENLER MAH.1199.SOKAK NO:2;SAKARYA;ERENLER;(264) 2794944;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KRAL KAĞIT ANONİM ŞİRKETİ;MALTEPE MAH. TAYYARECİ SAMİ SK. C BLOK NO: 1/1CİÇ KAPI NO: 75;İSTANBUL;ZEYTİNBURNU;(212) 5446594;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AYHAN ZEYBEK - OTTİMO MOBİLYA KOLTUK;KÜÇÜK SANAYİ SİTESİ AĞAÇ İŞLERİ KOOP. DÜK.TANDOĞAN CAD. 24.SOK. NO.51/3;BURSA;İNEGÖL;(224) 7185051;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
77 NUUN GIDA VE ORMAN ÜRÜNLERİ SANAYİ LİMİTED ŞİRKETİ;PAŞAKENT MAH. YALOVA BURSA YOLU CAD. NO:188/1;YALOVA;YALOVA;(226) 5008313;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ASLANS İHRACAT DANIŞMANLIK LTD.ŞTİ.;TOPÇULAR MAH.OSMANGAZİ CAD. NO:2/18;İSTANBUL;EYÜP;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SOYLU MATB.AMB.SAN.VE TIC.A.Ş;KUYULAR ARKASI MEVKII KAYABAŞIMAH. MANOLYA SOK;İSTANBUL;BAŞAKŞEHİR;(212) 6911141;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
VUSLAT STÜDYO SANAT VE TASARIM HİZMETLERİ AŞ;BURHANİYE MAH. KISIKLI CAD. NO: 65 İÇ KAPI NO: 1;İSTANBUL;ÜSKÜDAR;(216) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AYHAN MENGÜŞ;CUMHURİYET MAH. MÜREFTE YOLU ÜZERİ 323 SOK NO:32 ;TEKIRDAĞ;ŞARKÖY;(282) 4660660;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EDİGİ YAZILIM VE TEKNOLOJİ LİMİTED ŞİRKETİ;ADRES ORUÇREİS MAH. TEKSTİLKENT CAD. TEKSTİLKENT SİTESİ A23 BLOK NO: 10B İÇ KAPI NO: Z03 ;İSTANBUL;ESENLER;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÜZEYİR AKKOYUN - AKKOYUN ORMAN ÜRÜNLERİ VE İNŞAAT;OSMANGAZİ MAH. MAREŞAL FEVZİ ÇAKMAK CAD. NO:1;İSTANBUL;ESENYURT;(212) 6891185;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MAKYA MATBAACILIK VE AMBALAJ SANAYI TICARET ANONIM SIRKETI;100.YIL MAH.MATBAACILAR 5.CAD. SİT.APT.NO:71;İSTANBUL;BAĞCILAR;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MADEX AMBALAJ TOPTAN VE PERAKENDE TİCARET LİMİTED ŞİRKETİ;GÜZELYALI SİTELER MAH. PUSULA CAD. ÇAGLAYANERSİTESI E BLOK NO: 23 E İÇ KAPI NO: 1 ;BURSA;MUDANYA;(216) 3473838;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
İNTER İDEA DIŞ TİC LTD ŞTİ;KONAK MH BARIŞ 120 SK NO 3/10;BURSA;NİLÜFER;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BASKI ETİKET BARKOD SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MAH.SEFAKÖY 1.BL. SK.SEFAKÖY SAN.SİT.1.BL.NO:8;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SELVANUR DEMİR - LACASA HOME;MAHMUDİYE MAHALLESİ BURCU SOKAK NO:10;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TAŞDEVRİ MATBAA PROMOSYON KAĞITÇILIK A.Ş;YUNUS MAH ATÖLYELER SK NO 14;İSTANBUL;KARTAL;(216) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ENİ MOBİLYA AKSESUAR SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ÜNİVERSİTE MAH KOMİSER SOK . 11 A;İSTANBUL;AVCILAR;(212) 5912986;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BEHEM TEKSTİL HALI MOBİLYA SANAYİ TİCARET LTD.ŞTİ.;K.BALIKLI MAH.KAAN SOK.NO:BILA;BURSA; ;(224) 2714483;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NİVEA BEİERSDORF TURKEY KOZMETİK SAN. TİC. AŞ;ETİLER MAH. CENGİZ TOPEL CAD. NO:39/1 ;İSTANBUL;BEŞİKTAŞ;(212) 3491600;www.nivea.com.tr;nivea.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MNR KAĞIT VE MATBAA ANONİM ŞİRKETİ;İÇMELER MAH.LANTANA PLAZA 1.KAT 1 NOLU OFİS;İSTANBUL;TUZLA;(216) 5741043;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PRODAC DIŞ TİC.LOJİSTİK VE SAN.LTD.ŞTİ;OSMAN YILMAZ MAH. 634/2 SOK NO:3 B/1;KOCAELI;GEBZE;(262) 6445575;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AYTAÇ DENİZCİLİK YAT MOBİLYA DEKORASYON SAN. VE TİC. LTD. ŞTİ.;YURDAGÜL SK 13/10;İSTANBUL;TUZLA;(216) 3922576;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ASLAN MUKAVVA KUTU VE PLASTİK SANAYİ TİCARET LİMİTED ŞİRKETİ;MALKOÇOĞLU MAH. NAMIK KEMAL CAD. NO: 37A;İSTANBUL;SULTANGAZİ;(212) 3112727;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ATAYLAR AMBALAJ OLUKLU MUKAVVA SAN.VE TİC.LTD.ŞTİ.;KARTALTEPE MAH.FEVZİPAŞA CAD.ÇELEBİ SK.NO:13;İSTANBUL;ESENLER;(212) 6155605;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
REMA MOB. KOL.AKS.İNŞ.İTH.İHR.SAN.VE TİC.LTD.ŞTİ.;MAHMUDİYE MAHALLESİ 27.MOBİLYA SOKAK NO:46 A;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
RECEP ŞEKERSOY;KULLAR TEPECİK MAH. KARAMÜRSEL CAD. NO:101/1 ;KOCAELI;BAŞİSKELE;(262) 3495134;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BTN YATIRIM GAYRİMENKUL İNŞ SAN VE TİC.A.Ş;NAMIK KEMAL MAH. SAVAŞ SOK  NO:5/1;İSTANBUL;ÜMRANİYE;(216) 3934747;www.btnyatırım.com.tr;xn--btnyatrm-ykbb.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÖMER VURAL - ADELİSA HOME;YUKARI DUDULLU MAH. OTAĞ SK. MENEKŞE APT. NO: 5/1;İSTANBUL;ÜMRANİYE;(216) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ŞANLI KALIP MODEL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MALTEPE MAH.DAVUTPAŞA ÇİFTE HAVUZLAR SK.ERCIYES SANAYISITESİ B BLOK NO: 11B İÇ KAPI NO: 39;İSTANBUL;ZEYTİNBURNU;(212) 4445147;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BEK İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;BÜYÜKŞEHİR MAH.BEYLİKDÜZÜ CAD. C BLOKNO:5/2AA;İSTANBUL;BEYLİKDÜZÜ;(212) 8237020;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ALİMPEX BASKI VE AMBALAJ ÇÖZÜMLERİ DANIŞMANLIK LTD. ŞTİ;FEYZULLAH MAH. UĞUR SOKAK ESER APT. NO:4 İÇ KAPI N NO.23;İSTANBUL;MALTEPE;(216) 0000000;http://www.alimpex.com.tr;alimpex.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PREGON KİTAP BASIN YAYIN DANIŞMANLIK SANAYİ VE TİCARET ANONİM ŞİRKETİ;ALTINŞEHİR MAH. EĞRİDERE SK. ÖZEL ŞAHİKAYAOKULLARI MEVCUT BİNA NO: 7;BURSA;NİLÜFER;(224) 4136200;http://www.pregonpublishing.com;pregonpublishing.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GMT MAKİNA KALIP VE DIŞ TİC.A.Ş;AMBARLI MAH. MEZARLIK  SOK  NO:15/8;İSTANBUL;AVCILAR;(212) 9702632;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YUSUF KARATAŞ - İLKA MOBİLYA;YENİ MAHALLE 556 SOKAK NO:67A;İSTANBUL;GAZİOSMANPAŞA;(212) 6140279;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ZİYA CAN;KARACA HACIMUSA MAH. 1387.SK NO:4/2/8;DÜZCE;DÜZCE;(212) 9092444;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BİNSA İNŞ. MOBİLYA MADEN GIDA TEKSTİL VE DIŞ TİC.LTD.ŞTİ;YAVUZTÜRK MAH. KARADENİZ CAD. BAŞBAYDAR İŞ MERK. NO:128 KAPI 35 B ;İSTANBUL;ÜSKÜDAR;(216) 3352790;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TRANSPACK AMBALAJ SANAYİ VE TİCARET LİMİTED ŞİRKET;MAHMUTBEY MAH. 2416. SK. İSTOÇ NO: 4 İÇ KAPI NO: 4;İSTANBUL;BAĞCILAR;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GÜVEN BODUR - GÜVEN BODUR MOBİLYA;FEVZİ ÇAKMAK MAH. ŞEHİT TUGAY KARAMAN SK. NO: 70A İÇ KAPI NO: -;İSTANBUL;PENDİK;(216) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GEN-TES YAPI ENDÜSTRİ SAN.VE TİC.LTD.ŞTİ.;KÜÇÜKARMUTLU FATİH SULTAN MEHMET MAH.4 GEÇİCİ SOKAK NO:61 SARIYER - İST;İSTANBUL;SARIYER;(212) 2527975;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ISTANBUL PARKE SAN. VE DIŞ TIC. LTD. ŞTI.;TALATPASA CAD.NO.242/1;İSTANBUL; ;(212) 2705221;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ALİ TARIK ŞAHİN;MAHMUDİYE MAH. ORHANGAZİ CAD. NO:69-CEMAY/;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GLOBALTR TRAFO IZOLASYON SANAYİ TİCARET ANONİM ŞİRKETİ;ÇERKESLİ OSB. MAH.IMES 17. CAD.NO:9 DILOVASI ;KOCAELI;DİLOVASI;(262) 5020436;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DİENTA DIŞ TİC. VE MOB. LTD. ŞTİ.;MAHMUDİYE MAH. 13. MOBİLYA SOK. S.S.KÜÇÜK SAN. SİTESİNO:1C;BURSA;İNEGÖL;(224) 7185244;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BELİNAY ORMAN ÜRÜNLERİ İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ;KAYNARCA MAHALLESİ ÖZGÜRLÜK SOKAK NO:1/7 ;İSTANBUL;PENDİK;(216) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ZİYA SANAT YATIRIM VE DANIŞMANLIK HİZM.TİC.LTD.ŞTİ;IHLAMUR NİŞANTAŞI YOLU SOK IŞIK İŞHANI NO:13 KAPI NO:11 ;İSTANBUL;ŞİŞLİ;(212) 2311547;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EMRAH ÇINARTAŞ;MAHMUDİYE MAH. 2. MOBİLYA SK. NO:11;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BİRÖZ AHŞAP İTH İHR SAN TİC AŞ;MERKEZ MH TUNA SK 18/20A 12;İSTANBUL;GAZİOSMANPAŞA;(212) 6163161;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PRİZMA CAM AYNA MOBİLYA TOMOTİV. İTHALAT İHRACAT SAN.VE TİC.LTD.ŞTİ;CERRAH MAH. YEŞİL ÇAYIR CAD.NO:11;BURSA;İNEGÖL;(224) 7142448;www.pirizmacam.com;pirizmacam.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NASOL İNCORPORATED KAĞIT SANAYİ VE TİCARET ANONİM ŞİRKETİ;O.S.B.KERESTECİLER SAN.SİT.NO:22/A-2;İSTANBUL;BAŞAKŞEHİR;(212) 6700496;www.burawall.com;burawall.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MONTİS HOME SEHPA MOBİLYA KOLTUK SANAYİ VE TİCARET LTD ŞTİ;MAHMUDİYE MAH. 23 MOBİLYA SK. NO: 23 A ;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BEZEK TURİSTİK EŞYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;DEMIRKAPI KERESTECILER SIT.ÇAYCILAR SOK.NO:46;İSTANBUL; ;(212) 5015995;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KUTAŞ BASIM AMBALAJ SAN.VE TIC A.Ş.;BÜYÜKBAKKALKÖY MEZARLIK YOLUNO:9;İSTANBUL;MALTEPE;(216) 3115644;www.kutaspack.com;kutaspack.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÖNCÜ MAKARA ENDÜSTRİYEL AMBALAJ SAN. VE TİC. A.Ş.;CİHANGİR MAH. ŞEHİT YAVUZ BAHAR SK. NO: 5 İ.K:1;İSTANBUL;AVCILAR;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LEUFRATE DIŞ TİCARET DANIŞMANLIK LİMİTED ŞİRKETİ;ORUÇREIS MAH. TEKSTILKENT CAD. TEKSTILKENT B09 BLOK NO: 10 AA IÇ KAPI NO: 305;İSTANBUL;ESENLER;(850) 4600685;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DEKORİN YAPI MALZEMELERİ MOBİLYA İNŞAAT TAAHHÜT İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ERİKLİ MAH. EYLÜL CAD. NO: 23C;BURSA;YILDIRIM;(224) 3287575;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MEHMET PAKSOY - PAKSOY MOBİLYA;YENİ SANAYİ ARMAĞAN SOKAK NO.20;BURSA;İNEGÖL;(224) 7114768;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
RADA MATBAACILIK VE AMBALAJ SAN VE TİC.LTD.ŞTİ;AKÇABURGAZ MAH. UGURMUMCU CAD. NO:47 E/1 ;İSTANBUL;ESENYURT;(212) 6727705;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
VAKİNEVA BOX AND BAG REKLAM PROMOSYON DANIŞMANLIK ORGANİZASYON VE İHR.LTD.ŞTİ;MMECİDİYEKÖY MAH. ESKİ OSMANLI SOK ARIKAN İŞ MERK.;İSTANBUL;ŞİŞLİ;(850) 5321203;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
UYGAR MODERN YAPI DEKORASYON SAN.VE TİC.A.Ş.;SOĞANLIK YENİ MAH.BALTACI MEHMET PAŞA SK NO:4/A 448;İSTANBUL;KARTAL;(216) 2101224;http://www.uygarinsaat.com.tr;uygarinsaat.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TEKDEMİR RAF SİSTEMLERİ MAĞAZA DEKORASYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TERAZİDERE MAH. DENİZCİ SOK.AYRAN SAN. SİTESİNO:4B;İSTANBUL;BAYRAMPAŞA;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EYLÜL OFSET MATBAA  VE REKLAM HİZM SAN TİC.LTD.ŞTİ;MALTEPE MAH. LİTROS YOLU MATBAACILAR SİTESİ NO:2-4;İSTANBUL;ZEYTİNBURNU;(212) 6746247;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MURATPACK AMBALAJ KAĞIT VE OFSET ÜRÜNLERİ SAN.TİC.LTD.ŞTİ;YENİ MAH.CUMA ÇIKMAZI SOK.NO:8;İSTANBUL;SİLİVRİ;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GÖKMAVİ REKLAMCILIK VE İNŞ. SAN.TİC.LTD.ŞTİ.;İSTASYON MAH. ESKİ TEKİRDAĞ CAD. B BLOK NO:17B/4;EDIRNE;MERKEZ;(284) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FETTULLAH TATU;MAHMUDİYE MAH. 29.MOBİLYA SOK. DOME HOME NO:2/1;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
IFRANE DIŞ TİCARET LİMİTED ŞİRKETİ;MİMAR SİNAN MAH. İBRİŞİM SOK. 84F152 APT.NO: 30/3 İÇ KAPI NO: 1;İSTANBUL;SİLİVRİ;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LEYTİMES İTHALAT VE İHRACAT LİMİTED ŞİRKETİ;BAHÇEŞEHİR 2. KISIM MAH. 10. CAD. NO:13 A İÇ KAPI NO:1;İSTANBUL;BAŞAKŞEHİR;(212) 5193372;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MARLO AHŞAP OYUNCAK DEMİR İNŞAAT MİMARLIK ORGANİZASYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ÖMERLİ MAH. RİSALET SOK. NO:19;İSTANBUL;ARNAVUTKÖY;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MUHAMMET ENES KAPUSUZ;MAHMUDİYE MAH. 15. MOBİLYA SK 9/1;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BİROL KORKMAZ-ALPEREN MOBİLYA;MENDERES MH 373.SK NO: 8 İÇ KAPI NO: B ;İSTANBUL;ESENLER;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
RAMAZAN ŞAŞMAZ - ÖZŞAŞMAZ MOBİLYA;YENİ SANAYİ 5.SOKAK NO.35;BURSA;İNEGÖL;(224) 7130372;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NİLSE DIŞ TİCARET LİMİTED ŞİRKETİ;FATİH MAH. ASUDE 1 SK. NO:27;İSTANBUL;BÜYÜKÇEKMECE;(212) 6294030;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MODE DESİGN MOBİLYA İMALATI E-TİCARET SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MAHMUDİYE MAH. TABAKHANE CAD. NO: 2 /7 ;BURSA;İNEGÖL;(224) 7121007;http://www.mobilyadepom.com;mobilyadepom.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HUN AMBALAJ  ÜRÜNLERİ  SAN.VE DIŞ TİC.LTD.ŞTİ;SÖGÜTLÜÇEŞME  MAH. FEVZİ ÇAKMAK CAD. NO:5/A ;İSTANBUL;KÜÇÜKÇEKMECE;(212) 5984440;www.hunambalaj.com.tr;hunambalaj.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AHMET TAŞÇI;MAHMUDİYE MAH.21.MOB.SOK.A BLOK NO:8/A İÇ KAPI NO:1;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ROYSİS ETİKET VE BARKOD BASKI SİSTEMLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ;ALTAYÇEŞME MAH. TOYGUN SK. NO:1 DAİRE:5 ;İSTANBUL;MALTEPE;(216) 4411919;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FEVZİ AYDIN;FETİH TEPE MAH. FESER SOK NO:4;İSTANBUL;BEYOĞLU;;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NORM GLOBAL DIŞ TİC.LTD.ŞTİ;BÜYÜKŞEHİR MAH. CUMHURİYET CAD. EKİNOKS SİT NO:1/5;İSTANBUL;BEYLİKDÜZÜ;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LOFT MOBİLYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;HÜRRİYET MAH.ABDİ İPEKÇİ CAD. AÇIK APT.SİTESİ NO:8A;İSTANBUL;KARTAL;(216) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÇAYIROĞLU SERAMİK MASA NAK. MOB. İNŞ. SAN. VE TİC. LTD.ŞTİ.;ORGANİZE SANAYİ BÖLGESİ NO. BİLA ANA CADDE SONU;BURSA;İNEGÖL;(224) 7149701;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NUH TUNCEL;MENDERES MAH. 358 SOKAK NO:8/2 ;İSTANBUL;ESENLER;;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HACIHASANOĞULLARI MOBİLYA LİMİTED ŞİRKETİ;YENİCEKÖY MAH. MOBİLYA CAD.A BLOK SİT. A V M ÇARŞIBLOK NO: 36/1 İÇ KAPI NO: 28;BURSA;İNEGÖL;(224) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ATÖLYE DAYANIKLI TÜKETİM MALLARI KOLTUK MOBİLYA TURİZM İNŞAAT NAKLİYE SANAYİ VE TİCARET LTD.ŞTİ.;MAHMUDİYE MAH. AĞAÇ İŞLERİ SANAYİ 16.SOKAK NO.17;BURSA;İNEGÖL;(224) 7186062;www.ateliesofadesign.com;ateliesofadesign.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÖZİSPA KOLTUK MOB. ORM. ÜRN. TEKS. İNŞ. SAN. VE TİC. LTD. ŞTİ.;MAHMUDİYE MAH.İBRAHİM ŞENBEL SK.NO:2;BURSA;İNEGÖL;;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BCK PLASTİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ORTA MAH.NUMUNEBAĞ CAD.NO:18MUTAF APT.KAT:2;İSTANBUL; ;(212) 6747362;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AKROZA MOBİLYA MİMARİ TASARIM DIŞ TİCARET LTD. ŞTİ.;ÇAKMAKLI MAH. HADIMKÖY YOLU CAD. YILDIZ CENTERNO: 99 IÇ KAPI NO: 4;İSTANBUL;BÜYÜKÇEKMECE;(212) 0000000;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ROİS MOBİLYA SANAYİ TİCARET LİMİTED ŞİRKETİ;SÜLEYMANİYE MAH. 1. CAD. B1-B2 GİRİŞ NO: 46;BURSA;İNEGÖL;(224) 7148260;;;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
