firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
KAYALAR KİMYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;YAKACIK YANYOL SENEM SOK.NO:7;İSTANBUL; ;(216) 3770045;www.kayalarkimya.com.tr;kayalarkimya.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GÖNCAY AMBALAJ SANAYİ VE TİCARET A.Ş.;KAVAKLI İSTİKLAL MAH. HAZAR SOK. NAZKAYA NO:4;İSTANBUL;SİLİVRİ;(212) 7238660;www.goncaypackaging.com;goncaypackaging.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SERRA SÜNGER VE PETROL ÜRÜNLERİ SAN. VE TİC.A.Ş.;SÜLEYMANİYE OSB MAH. TAYYARE MEYDANI CAD. NO:18;BURSA;İNEGÖL;(224) 7148780;www.serrasunger.com;serrasunger.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BUBA TASARIM SANAYİ VE TİCARET ANONİM ŞİRKETİ;KAVAKLI MH DENİZ AKTAŞ CD TG PLAZA NO:1 ;İSTANBUL;ESENYURT;(212) 6717173;www.mamatoyz.com.tr;mamatoyz.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SARMASIK ISI SANAYI VE TIC.A.S;ESKI OTO SAN. SIT. MENDERES CD. NO.7;İSTANBUL;KAĞITHANE;(212) 2847305;www.sarmasik.com.tr;sarmasik.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FURKAN OFSET MATBAAC. KUTU VE AMBL. SAN. VE TIC. LTD. ŞTI.;PANAYIR MAH. İSTANBUL CAD. NO:490 ;BURSA;OSMANGAZİ;(224) 2110404;www.furkanofset.com.tr;furkanofset.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NOTTA GLOBAL MOBILYA LOJISTIK SANAYI VE TICARET LIMITED SIRKETI;İNFO@NOTTAGLOBAL.COM;BURSA;OSMANGAZİ;(224) 0000000;www.nottaglobal.com;nottaglobal.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GLOBAL GAZLI AMORT.PAZ.VE DIS TIC.LTD.STI.;VELİKÖY ORGANİZE SANAYİ BÖLGESİ MAHALLESİ 6. CADDE NO:13/1;TEKIRDAĞ;ÇERKEZKÖY;(282) 7461350;www.ggstr.com;ggstr.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
A VE A BASIM YAYIN SAN. TIC. LTD. ŞTI.;CIHANGIR MH. GÜVERCIN CD. NO:3/1BAHA IŞ MERKZ. A BLOK KAR:2 ;İSTANBUL;AVCILAR;(212) 4121700;www.mega.com.tr;mega.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AKYOL MOBILYA SAN. VE TIC.LTD. ŞTI.;MOBİLYA VE AĞAÇ İŞLERİ İHTİSAS ORGANİZE SANAYİ BÖLGESİ 17.CADDE NO:11  HAMZABEY;BURSA;İNEGÖL;(224) 7149333;www.odam.com.tr;odam.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
CARGILL TARIM SAN. VE TİC. AŞ;KISIKLI CAD.NO:4 A BLOKBÖLÜM 8-9-10-11;İSTANBUL;ÜSKÜDAR;(216) 5541800;www.cargill.com.tr;cargill.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TD TECH DESİGN  MOBİLYA SAN VE TİC.A.Ş;SANCAKTEPE EMEK MAH.SIVAT CAD. NO:11;İSTANBUL;SANCAKTEPE;(216) 5261792; www.loda.com.tr ;loda.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
3K SÜNGER KUMAŞ VE DÖŞEME MALZ. PAZ. İTH. VE İHR. SAN VE TİC. LTD.ŞTİ;KÜÇÜK BALIKLI MAH. KÜÇÜK BALIKLI CAD. NO:70;BURSA;OSMANGAZİ;;www.3kmalzeme.com;3kmalzeme.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ASIR GROUP İHRACAT A.Ş;ORGANİZE SANAYİ MAH.10.CAD 34 PORTALL PLAZA NO.7 E/7;İSTANBUL;BAŞAKŞEHİR;(212) 4387550;http://www.asirgroup.com;asirgroup.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BİRLEŞİK FIRÇA SAN. VE TİC. AŞ;ÜNİVERSİTE MAH. FİRUZKÖY BULVARI NO:28;İSTANBUL;AVCILAR;(212) 5911416;www.birlesikfirca.com;birlesikfirca.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SEFER DİZAYN MOBİLYA İNŞ. SAN. VE DIŞ TİC.LTD.ŞTİ;ŞEMSİPAŞA MAH.KÜÇÜKKÖY CAD. NO:157NO:54;İSTANBUL;GAZİOSMANPAŞA;(212) 4777706;www.diamondfitout.com;diamondfitout.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PROP TEKSTİL ÜRETİM LTD. ŞTİ. ;GİYİMKENT 6.SOKAK NO:65/A;İSTANBUL;ESENLER;(212) 6715500;www.prop.com.tr;prop.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BEK TEKNİK ENERJİ TİCARET LTD. ŞTİ.;MİMARSİNAN MAH.KAVAKLI DERE CAD. KARAO. APT NO:5A İÇ KAPI NO:1;İSTANBUL;ÇEKMEKÖY;(216) 4104090;www.bekltd.com.tr;bekltd.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GÜRMEN GİYİM SAN. VE TİC. AŞ;BOSTONBÜKÜ KÖYÜ;KARABÜK;SAFRANBOLU;(370) 7412546;www.gurmen.com.tr;gurmen.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KENAR MOBİLYA İNŞ.DIŞ TİC. SAN.VE TİC.LTD.ŞTİ;HESKOP SANAYİ SİTESİ M-5 BLOK NO:82-84 İKİTELLİ;İSTANBUL;BAŞAKŞEHİR;(212) 4952876;www.kenar.com.tr;kenar.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TEMSA SKODA SABANCI ULAŞIM ARAÇLARI A.Ş.;YOLGEÇEN MH.TURHAN CEMAL BERİKER BULV. NO:561-563;ADANA;SEYHAN;(322) 4410226;www.temsaglobal.com;temsaglobal.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BOĞAZIÇI ZIL SAN.VE TIC.LTD. ŞTI.;HABİBLER KÖYÜ YILDIZLAR CAD. NO:40/A;İSTANBUL;SULTANGAZİ;(212) 5950263;www.bosphoruscymbals.com.tr;bosphoruscymbals.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
CHECKPOİNT CHECKNET ETİKET LTD. ŞTİ. ;BAKIR VE PIRINCCILER SIT.CIGDEM C.N:1 ZEMIN KAT;İSTANBUL;BEYLİKDÜZÜ;02128764785;www.ads-worldwide.com;ads-worldwide.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KASELLA BÜRO SİSTEMLERİ SAN. VE TİC. LTD. ŞTİ.;HARAÇÇI MERKEZ MAH. ATATÜRKBULV. NO:3;İSTANBUL;ARNAVUTKÖY;(212) 6832040;www.casella.com.tr;casella.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TEKNOGON TEŞHİR ELEMANLARI SANAYİ ANONİM ŞİRKETİ;ATATÜRK SAN.BÖLG.METIN OKTAYCAD.NO:1;İSTANBUL;ÇATALCA;(212) 7713250;www.teknogon.com;teknogon.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PERİ KALIP VE İSKELELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;AKÇABURGAZ MAH. 3069 SOK. NO:23;İSTANBUL;ESENYURT;(212) 8867400;www.peri.com.tr;peri.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
CENART TASARIM LİMİTED.ŞTİ;İKİTELLİ OSB. KERESTECİLER SİTESİ 2.BLOK NO:26-28-30-32 ;İSTANBUL;BAŞAKŞEHİR;(212) 6135182;www.cenart.com.tr;cenart.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ESTETİK DERİ TEKSTİL SAN. VE DIŞ TİC. LTD. ŞTİ. ;GÖKALP M.32.SOK NO:23;İSTANBUL;ZEYTİNBURNU;02124161026;www.estekdekor.com;estekdekor.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
REFERANS OFİS MOBİLYALARI İNŞ.SAN.VE TİC.LTD.ŞTİ.;GÜRSEL MAH.KAĞITHANE CAD.NUMARA:106/B;İSTANBUL;KAĞITHANE;(212) 2105052;www.referansofis.com;referansofis.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TRANS-CAN TRAFOIZOLASYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ;OMERAGA MAH.HÜRRİYET CAD. GÖKSELLER ISHANI NO:85 K:5;KOCAELI;İZMİT;(262) 0000000;http://www.transcantrafo.com;transcantrafo.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DOĞANLAR MOBİLYA GRUBU İMALAT SAN. VE TİC.A.Ş;ZÜMRÜT EVBLER MH. ÇILEK SK . NO:5;İSTANBUL;MALTEPE;02163837878;www.kelebek.com.tr;kelebek.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ULUBAŞ İZOLASYON MALZ.KİM.SAN.VE TİC.A.Ş.;DURSUNKÖY MAH. BAĞLAR CAD. NO:10/3 ;İSTANBUL;ARNAVUTKÖY;; https://www.doorest.com.tr/ ;doorest.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
5A MOBİLYA SAN. TİC. LTD.ŞTİ.;MASKO 5A BLOK NO.27-29;İSTANBUL;BAŞAKŞEHİR;(212) 6750264;https://www.5adesign.com.tr/;5adesign.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
İSTİKBAL MOBİLYA SAN.TİC.A.Ş.;ORG.SAN.BÖL. 8.CD. NO:60;KAYSERI;MELİKGAZİ;(352) 3220101;www.istikbal.com.tr;istikbal.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AHŞAP ÜRÜNLER SANAYİ ANONİM ŞİRKETİ;SIVAT YOLU NO: 7 (38 PARSEL);İSTANBUL;SANCAKTEPE;(216) 4664343;www.ahsap.com.tr;ahsap.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TESA BANT SAN.VE TİC.A.Ş;MERDİVENKÖY BORA SOK. NO.1 NİDAKULE GÖZTEPE K.4;İSTANBUL;KADIKÖY;02165789000;www.tesa.com;tesa.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ASPEN YAPI VE ZEMİN SİSTEMLERİ SAN. VE TİC. AŞ;CENDERE CAD.PORTA VADİ T2 BLOK NO:103/1 D:14 HAMİDİYE 34408;İSTANBUL;KAĞITHANE;(212) 2748111;www.aspen.com.tr;aspen.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ARFESAN ARKAN FREN ELEMANLARI SAN.TİC.A.Ş.;GEBZE ORG.SAN.BÖLGESI IHSAN DEDE CAD.300 SOK. NO:304 ;KOCAELI;GEBZE;(262) 6488200;www.arfesan.com.tr;arfesan.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
CHT TURKEY KIMYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;AKÇABURGAZ MAH. 3118 SOK. NO.2;İSTANBUL;ESENYURT;(212) 8867913;www.cht.com.tr;cht.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TEKNİK DÖKÜM KAPLAMA MALZEMELERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;DELİKLİKAYA MH KISIKLI CD NO:69;İSTANBUL;ARNAVUTKÖY;(212) 5185757;www.teknikdokum.com;teknikdokum.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DEMTA ISI VE ENDÜSTRİYEL TESİSLER SAN.VE TİC.LTD.ŞTİ.;HASANPAŞA MAH. UZUNÇAYIR CAD. LAVANTA SOK.NO:38  SK.NO:38;İSTANBUL;KADIKÖY;(216) 3263223;www.demta.com;demta.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ER TIBBİ ÜRÜNL SAĞLIK HİZM.PAZ.VE DIŞ TİC.LTD.ŞTİ;HALİDE EDİP ADIVAR MAH. AKAR CAD. NO:38 KAT:3 D:8;İSTANBUL;ŞİŞLİ;(212) 2103220;www.sacekimmalzemeleri.com;sacekimmalzemeleri.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YAZAKİ OTOMOTİV YAN SAN. VE TİC. A.Ş.;BSB HİSAR MEVKİİ LİMAN YOLU;BURSA;MUDANYA;(224) 2701000;www.yazaki-europe.com;yazaki-europe.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MENSA MOBİLYA TEKSTİL SAN VE TİC.LTD.ŞTİ.;MAHMUDİYE MAH.23.MOBİLYA SOK SS.KÜÇÜK SAN. SİT B BLOK NO:1A;BURSA;İNEGÖL;(224) 0000000;www.holywooddeco.com;holywooddeco.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AK-PA TEKSTİL İHR. PAZ. AŞ;MİRALAY ŞEFİK BEY SK.AK HANNO:15/17;İSTANBUL;BEYOĞLU;(212) 2519200;www.akpa.com.tr;akpa.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TUVA TEKSTİL VE YAYINCILIK LTD. ŞTI .;MERKEZ MAH. ÇAVUSBAŞI CAD. NO:71 ;İSTANBUL;ÇEKMEKÖY;(216) 6426262;www.tuvayayincilik.com;tuvayayincilik.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DANIŞ GİYİM DIŞ TİC. VE SAN. LTD. ŞTİ. ;KEMALPAŞA MAH. FETHİ BEY CAD. NO:39 LALELİ İSTANBUL;İSTANBUL;FATİH;(212) 5185499;www.danisgroup.com;danisgroup.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AGB KUTU İML.İTH VE İHR SAN VE TİC.LTD.ŞTİ;HALKALI MERKEZ MAH.1. IHLAMUR SOK.NO:31;İSTANBUL;KÜÇÜKÇEKMECE;(212) 5186915; www.alfagoldbox.com ;alfagoldbox.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BELLONA MOBİLYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;ORGANİZE SANAYİ BÖLGESİ 8.CAD.NO:14;KAYSERI; ;(0-352) 3211670;www.bellona.com.tr;bellona.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ATABAY KİMYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;ACIBADEM KÖFTÜNCÜ SOK.NO:1;İSTANBUL;KADIKÖY;(216) 3266965;www.atabay.com;atabay.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KİBAR DIŞ TİCARET ANONİM ŞİRKETİ;TERSANE CAD. IŞIK İŞ MRKZ. NO:92 K:2-3-4;İSTANBUL;BEYOĞLU;(212) 2564970;www.kibarholding.com;kibarholding.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SP SERİ PAKETLEME .VE AMB.SAN. VE TIC.LTD.ŞTI.;ATATÜRK MAH MARMARA SANSITESI JANDARMA J BLOK NO 197;İSTANBUL;KÜÇÜKÇEKMECE;02124944395;www.ser-pak.com;ser-pak.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PENTİ ÇORAP SAN. VE TİC. AŞ;EVREN MAH.TUFAN SK.NO:22 ;İSTANBUL;BAĞCILAR;(212) 6300249;www.penti.com.tr;penti.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DORA KUYUMCULUK SAN.VE TİC.AŞ.;ATATÜRK MAH. MARMARA SAN. SIT.L BLOK NO:233-234;İSTANBUL;KÜÇÜKÇEKMECE;(212) 4721770;www.dorarings.com;dorarings.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GAMZE SÖYLER;FETİH MAH. KARS SK. NO:7 B;İSTANBUL;ATAŞEHİR;(216) 0000000;www.mosspa.com;mosspa.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DİLEXA TÜKETİM ÜR. SAN. VE TİC. A.Ş.;6093. SK. NO:78;İSTANBUL;SİLİVRİ;(212) 4110900;www.canbebe.com;canbebe.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KLAS MEDİKAL CİHAZLAR SANAYİ MÜMESSİLLİK VE İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;RAMAZANOĞLU MAHALLESİ MAHSUS SOKAK NO:1;İSTANBUL;PENDİK;(216) 4468179;www.klasmedical.com;klasmedical.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YELKEN BASIM YAYIN SAN.TIC. LTD.ŞTI.;YEŞILCE MAH.ÇELIK SOK. NO:24ZEMİN KAT;İSTANBUL;KAĞITHANE;(212) 2803110;www.yelkenbasim.com.tr;yelkenbasim.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KEMERBURGAZ OFİS VE OKUL GEREÇLERİ SAN.TİC.A.Ş.;YILDIZ CAD TATAR HUSEYIN SOKNO:6/1;İSTANBUL;BEŞİKTAŞ;02122586715;www.karettakartus.com;karettakartus.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
RIZA BOLAT - ADAR MOBİLYA;MAHMUDİYE MAH. GÜRBÜZ SOKAK NO.11/D;BURSA;İNEGÖL;(224) 7111631;www.mertmoble.com.tr;mertmoble.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NOVA CORPORATE ID MOBİLYA VE REKLAMCILIK SANAYİ TİCARET AŞ.;YENİŞEHİR MAH. SÜMBÜL SK.EKİNCİ RESİDANCE NO:8/1 104 ;İSTANBUL;PENDİK;(262) 6777000;http://www.nova-tr.com;nova-tr.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ADEL KALEMCİLİK TİC. VE SAN. AŞ;ŞEKERPINAR MAH. YAYOL SOK NO:7 41480;KOCAELI;ÇAYIROVA;(850) 6777000;www.adel.com.tr;adel.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KOROZO AMBALAJ SAN. VE TİC. AŞ;NAMIK KEMAL MAH.ORHAN VELİ CAD. NO:13;İSTANBUL;BÜYÜKÇEKMECE;(212) 8666666;www.korozo.com;korozo.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ELEKS DIŞ TİCARET ANONİM ŞİRKETİ;HACIMİMİ MAH. KEMERALTI CAD.  ERGİM KAM HOLDİNG NO:17 D:4;İSTANBUL;BEYOĞLU;(216) 4589200;www.eleks.com.tr;eleks.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BATA METAL MOBİLYA TASARIM ÜRETİM ANONİM ŞİRKETİ;DERİ OSB NO: 5 İSTANBUL TUZLA DOLAP CADDESİ;İSTANBUL;TUZLA;(262) 7512709;www.bt.design;bt.design;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
CROSS TEKS. SAN. VE TİC. AŞ;EVREN M. GULBAHAR CD. GULTEPESK. NO.5/B  K.1;İSTANBUL;BAĞCILAR;02125502929;www.crossjeans.com;crossjeans.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FRANCES DIŞ TİC. VE REKLAMCILIK A.Ş.;ALTINAY CAD.GÜL SOK.NO:3;İSTANBUL;KAĞITHANE;(212) 2945555;www.frances.com.tr;frances.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TEKO ALÜMİNYUM SANAYİ A.Ş.;KOCATEPE MH.MEGA CENTER C BLOKNO:505;İSTANBUL; ;(212) 6409505;www.teko.com.tr;teko.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YASİN DURĞUT;MAHMUDİYE MAH. SANAYİ ZAFER CAD.  NO:30;BURSA;İNEGÖL;(224) 7150669;www.fiestakoltuk.com;fiestakoltuk.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MAVİ GİYİM SAN. VE TİC. AŞ;HUZUR MAH.AZERBAYCAN CAD.D BLOK NO: 4D/7 İÇ KAPI NO: 457;İSTANBUL;SARIYER;(212) 3712000;www.mavi.com;mavi.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HAKSAN TEKS. GIDA PAZ. TURZ. SAN. VE DIŞ TİC. LTD. ŞTİ.;NİŞANCA MAH.SOĞANAĞA CAD.TAVŞANTAŞI SK.NO:2/4-5;İSTANBUL;FATİH;(212) 6387630;www.haksan.com.tr;haksan.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BOZTAŞ PREMİUM MOB. LTD. ŞTİ.;HAMZABEY OSB MAH.9. CADDE NO:3/1;BURSA;İNEGÖL;(224) 7148643; www.boztaspremium.com ;boztaspremium.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BOSS PROMOSYON ÜRÜN.SAN.VE TIC LTD.ŞTI.;ALTINTEPE MAH.İSTASYON YOLU SK.NO:3;İSTANBUL;MALTEPE;(216) 3885012;www.boss-turkey.com;boss-turkey.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EV-KAP ORMAN ÜRÜNLERI VE YAPI SAN.TIC.LTD.ŞTI.;KARŞIYAKA MAH. ATATÜRK CAD. NO:234TOSYA;KASTAMONU;TOSYA;(366) 3141512;www.evkap.com;evkap.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MEGA BASIM YAYIN SAN. VE TİC. AŞ;COBANCESME M.KALENDER S.9;İSTANBUL; ;02125511119;www.mega.com.tr;mega.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BEYPA DIŞ TİC. VE TEKS. SAN. AŞ;AKÇABURGAZ MH.UĞUR MUMCU CAD. NO:47  A BLOK KAT.2;İSTANBUL;ESENYURT;(212) 6721746;www.akkanatholding.com.tr;akkanatholding.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ARTOFİS MOBİLYA SAN.VE TİC.A.Ş;HASANAĞA ORGANİZE SANAYİ BÖLGESİ11. CADDE NO: 1;BURSA;NİLÜFER;(224) 4842727;www.masachi.com;masachi.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
VEZİRKÖPRÜ ORMAN ÜRÜNLERI VE KAĞIT SAN .A.Ş;ESENTEPE MAH. ADLIYE SARAYI KARŞISINO:8;SAMSUN;VEZİRKÖPRÜ;(362) 6471740;www.turanlargoup.com;turanlargoup.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EVDEMA YAPI MALZEMELERİ SAN. VE TİC. A.Ş.;TURGUT ÖZAL MAH. 68.NCİ NO.8 ;İSTANBUL;ESENYURT;(212) 4560285;www.evdema.com;evdema.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NKA MİMARLIK VE YAPI A.Ş.;CADDEBOSTAN MAH. ŞERAFETTİN SOK. NO:3/1 D:1 ;İSTANBUL;KADIKÖY;(216) 5193737;https://www.nkamimarlik.com/;nkamimarlik.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ONESTO MOB.VE MOB AKS.SAN TİC.LTD.ŞTİ;MAHMUDİYE MAH. 29. MOB. SOK NO:16/1;BURSA;İNEGÖL;(224) 7133306;onesto@onesto.com.tr;onesto.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EM ELEKTRİK MALZEMELERİ YÜKLENİM SANAYİ TİCARET A.Ş.;ESKİ ANKARA ASFALTI İST.TUZLA ORG.SAN.BÖLGESİ 4.CD.NO:25;İSTANBUL;TUZLA;(216) 5933715;www.emelec.com;emelec.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ACAR SU ARMATÜRLERİ SAN.VE TİC.LTD.ŞTİ.;TERSANE CAD.KUYUMCU TAHİR SOKAK NO:26-28;İSTANBUL;BEYOĞLU;(212) 2492136;www.acarmusluk.com.tr;acarmusluk.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
COATS (TÜRKİYE) İPLİK SAN. AŞ;ORGANIZE SANAYI BÖLGESI MAVI CAD. NO:2 PK.134/163;BURSA;NİLÜFER;(224) 2431550;www.coest.com;coest.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ULAS İSTANBUL BASKI ÇÖZÜMLERİ MATB.TEKSTİL MAK. GIDA İTH.İHR.LTD.ŞTİ.;100. YIL MAH. MATBAACILAR  1. CADDE NO:131 ;İSTANBUL;BAĞCILAR;(212) 0000000;www.ulasistanbul.com;ulasistanbul.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
UFUK TANITIM REKLAMCILIK VE TEMZ.ÜRÜNL.SAN.TİC.LTD.ŞTİ.;ISTOÇ 34.ADA NO:1-3-5-7;İSTANBUL;BAĞCILAR;(212) 6597979;www.ufuktanitim.com.tr;ufuktanitim.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÇİLEK MOBİLYA  A.Ş.;KURŞUNLU SAN.BÖL.;BURSA;İNEGÖL;(224) 7212866;www.cilek.com.tr;cilek.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÜÇ KARDEŞLER INŞ.KERESTECİLİK KIRT.VE TİC.LTD.ŞTİ.; FATİH MAH.ÇENEDERE CAD.NO:145 DERİNCE;KOCAELI;DERİNCE;(262) 2232875;www.3kambalaj.com;3kambalaj.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SURAPACK AMBALAJ SANAYI VE DIS TICARET ANONIM SIRKETI;DUDULLU OSB MAH.DES 101.SOKAK NO:8/10;İSTANBUL;ÜMRANİYE;(216) 4156655;http://www.surapack.com;surapack.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ASD LAMİNAT ANONİM ŞİRKETİ;YEŞİLKÖY MAH. ATATÜRK CAD. İSTANBUL DÜNYA TİC. MERKZ. BLOKLARI A1 BLOK NO:10/1 K:16 OFİS NO:463-465-466;İSTANBUL;BAKIRKÖY;(212) 6700360;http://www.asdlaminat.com;asdlaminat.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ANADOLU ISUZU OTOMOTİV SAN. VE TİC. AŞ;ŞEKERPINAR MAH. OTOMOTİV CAD.NO:2;KOCAELI;ÇAYIROVA;(262) 6588433;www.isuzu.com.tr;isuzu.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KOZAPAK AMBALAJ VE PAKETLEME SANAYİ TİCARET LİMİTED ŞİRKETİ;MİMAROBA MAH. MUSTAFA KEMAL BLV.NO:4/2/82;İSTANBUL;BÜYÜKÇEKMECE;(850) 3044204;www.kozapak.com;kozapak.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MEDA IÇ VE DIŞ MEKAN MOB.IML. ITH.IHR.SAN.TIC.LTD.ŞTI.;YUKARI DUDULLU NECİP FAZIL BULVARI NO 84/A;İSTANBUL;ÜMRANİYE;(216) 4202828;www.luvaconcept.com;luvaconcept.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AYDINLI HAZIR GİYİM SAN. VE TİC. AŞ;MIMARSINAN ESKI LONDRA ASFALTINO:64;İSTANBUL;BÜYÜKÇEKMECE;(212) 8634680;www.aydinli.com.tr;aydinli.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
İNTERLAB LABORATUVAR ÜRÜNLERİ SAN. VE TİC. A.Ş.;ÖMERLİ MAH HADIMKÖY  İSTANBUL CAD.NO:189/1;İSTANBUL;ARNAVUTKÖY;212-7982168-69;www.interlab.com.tr;interlab.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
