firma_adi;adres;telefon;website;domain;birlik
BUSİNESS SOLUTİONSTEKNOLOJİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;EVLİYA ÇELEBİ MAH.HATBOYU CAD. KAYIBOYU İŞMERKEZİ NO:8 A BLOK OFİS NO:9 TUZLA İSTANBUL;(216) 4940405;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
KAMTEK ELEKTRONİK GÜVENLİK SİSTEMLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;HALKAPINAR MAH.1004 SOK.NO:3 Z 26 YENİŞEHİR KONAK İZMİR;(232) 4490800;www.kamtek.com.tr;kamtek.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
FAKTOR ELEK.MUH.VE TIC.LTD.STI;EMEKYEMEZ MAH.OKCUMUSA CAD.NO:34 K:22-23 PENDİK İSTANBUL;02165775200;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ENDOTEKS DIŞ TİCARET LİMİTED ŞİRKETİ;MASLAK MAH. MASLAK MEYDAN SK. BEYBI GIZ PLAZA A BL NO:1/55 SARIYER İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
RADYANCI ENDÜSTRİYEL MUTFAK CİHAZLARI İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;HALİL RIFAT PAŞA MH YÜZER HAVUZ SK PERPA TİC MERKEZİ B BLOK KAT:2/35 KASIMPAŞA BEYOĞLU İSTANBUL;;www.radyanci.com;radyanci.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
SERTPLAS OTO YAN SANAYI VE TICARET ANONİM ŞİRKETİ;BÜYÜK KILIÇLI MAHALLESİ HANÇER SOKAK NO:16 BÜYÜKKILIÇLI MAHALLESİ SİLİVRİ İSTANBUL;(212) 7484586;www.sertplas.com.tr;sertplas.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
BİREKS ELEKTRİK MAKİNA MÜH.SAN.TİC.LTD.ŞTİ.;DUMLUPINAR MAH.19 MAYIS CAD.NO:118K:1 GÖLCÜK KOCAELİ;(262) 3353979;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
OPECO ENERJİ VE REKLAM TİCARET LİMİTED ŞİRKETİ;TATLISU MAHALLESİ YESEVİ SK. PLUS DEKON APT.NO:1/32 ÜMRANİYE İSTANBUL;(216) 3652100;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
BATU GRUP YAPI MALZEMELERI SAN . TIC. LTD. STI.;SANAYİ MAH. URAN SK. NO:6/2 PENDİK İSTANBUL;(216) 5953368;www.batu-grup.com.tr;batu-grup.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
İKİZLER ELEKTRİKLİ CİHAZLAR ÜRETİM VE PAZARLAMA SAN. TİC. A.Ş.;GİRNE MAH. IRMAK SK. NO: 72 F BLOK NO:18 MALTEPE İSTANBUL;(216) 3972216;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
TEKNİKEL AVİZE İTH. İHR. SAN. VE TİC. LTD. ŞTİ;DEFTARDAR MAH. ŞAVAKLAR CAD. KIRIMIYE ÇEŞME SOK. NO:26 EYÜP İSTANBUL;(212) 5214071;www.teknikelavize.com;teknikelavize.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
RSM ELEKTRİK TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MH METAL-İŞ SAN SİT 7 BLOK SOKAK NO:24 BAŞAKŞEHİR İSTANBUL;(212) 8010040;www.rsm.com.tr;rsm.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
DEPOPA ELEKTRONİK PAZARLAMA SAN. TİC. LTD. ŞTİ.;HALİL RIFAT PAŞA MAH.YÜZER HAVUZ SOK.NO:1 PERPA TİC.MERKZ. B BLOK K:8 NO:1015 ŞİŞLİ İSTANBUL;(212) 3204407;www.depopa.com.tr;depopa.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
MESUT ÇELİK;KEMALPAŞA MAH. 7416/2 SOKAK NO:105A BORNOVA İZMİR;(232) 4780004;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
EDS ELEKTRONIK DESTEK SANAYI VE TICARET LTD.STI.;MECLIS MAH. TERAZICILER CAD.HAYRAN SK. NO: 4 ÜMRANİYE İSTANBUL;02165284500;www.eds.com.tr;eds.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ESH MÜNHASIR SAĞLIK HİZMETLERİ ANONİM ŞİRKETİ;KÜÇÜKBAKKALKÖY MAH.DEFNE SOK.NO:1/5 ATAŞEHİR İSTANBUL;(216) 6063749;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
BTM TEKNİK ENDÜSTRİYEL DENİZ ÜRÜNLERİ PAZARLAMA THALAT İHRACAT SANAYİ VE TİCARET A.Ş.;AYDINTEPE MH. D-100 KARAYOLU CD. NO:14-G TUZLA İSTANBUL;(216) 3951971;www.btmteknik.com.tr;btmteknik.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
MEDURA SAĞLIK ÜRÜNLERİ İLAÇ MED. YÖN DANI.VE SAĞ HİZM. SAN. TİC. LTD. ŞTİ.;MERKEZ EFENDİ MAH.MEVLANA CAD.TERCÜMAN SİT.A2BLOK D:10 ZEYTİNBURNU/ İSTANBUL ZEYTİNBURNU İSTANBUL;(212) 4164162;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
DESİSTEM BİLGİ TEKNOLOJİLERİ ANONİM ŞİRKETİ;KÜÇÜKBAKKALKÖY MAH/SEMT VEDAT GÜNYOL CAD.NO:1 İÇ KAPI NO:169 ATAŞEHİR İSTANBUL;(216) 5742727;www.desistem.com.tr;desistem.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
İNTERCONSTRUCTİON TR BORU SANAYİ VE TİCARET LİMİTED ŞİRKETİ;SEYITNIZAM MAH G/22/1. SK. NO: 10 IÇ KAPI NO: 8 ZEYTİNBURNU İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
HFM ELEKTRİK ELEKTRONİK MÜHENDİSLİK TEKNOLOJİK SİSTEMLER TİC. VE SAN. LTD. ŞTİ.;İVEDİK O.S.B.1467 CAD. ELEKTROKENT İŞ MERKZ.NO:2/8 YENİMAHALLE ANKARA;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
KALE KİLİT VE KALIP SAN. A.Ş.;AZERBAYCAN CAD. NO: 3-F / 1-E BLOK VADISTANBUL AYAZAĞA SARIYER İSTANBUL;(212) 7058000;www.kalekilit.com.tr;kalekilit.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ATAKAN DEDE;ÇALI MH. 14(410) SK 14 B 1NİLÜFER / BURSA NİLÜFER BURSA;(224) 4413334;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
VARTA PILLERI TICARET LTD.STI.;ISTOÇ 25. ADA SONU KUZEY PLAZA KAT1NO:4 BAĞCILAR İSTANBUL;02126595060;www.varta.com.tr;varta.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
BİEN DIŞ TİCARET LİMİTED ŞİRKETİ;FERHATPAŞA MH. 15 SK. NO:119/2 ATAŞEHİR İSTANBUL;(216) 6613992;www.asiltractor.com;asiltractor.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
İDOL ELEKTROMEKANİK TİCARET A.Ş.;PERPA İŞ MERKEZİ, A BLOK, KAT: 8, NO: 763 ŞİŞLİ İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ERNA KIMYA SAN.TIC.LTD.STI.;8285 SOKAK NO 6 BALCILAR İŞ MERKEZİ ÇİĞLİ İZMİR;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
GRUNDWELLE ENERJİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ATAKÖY 7-8-9-10.KSM Ç.ÇEŞME E5 YYL ATAKÖY TOWERS ABL 20/1/70 BAKIRKÖY İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
BEİEN MEDİKAL SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ;YEŞİLKÖY MAH.ATATÜRK CAD.DÜNYA TİCARET MERKEZİNO:10 İÇ KAPIÇ347 BAKIRKÖY İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
5T YAPI İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;AKÇABURGAZ MH 3088 SK NO:26 ESENYURT İSTANBUL;(212) 8862960;www.tenekeciler.com.tr;tenekeciler.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ENELSA ENDÜSTRİYEL ELEKTRİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ORGANİZE SANAYİ BÖLGESİ 1. BÖLÜM 6. CADDE NO:16 DÖŞEMEALTI ANTALYA;(242) 2581284;www.enelsa.com;enelsa.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
OMO İTHALAT İHRACAT LİMİTED ŞİRKETİ;YENİŞEHİR MAH. SÜMBÜL SK. STAR PORT RESIDENCE NO:10/51 34912 PENDİK/ İSTANBUL YENİŞEHİR 34912 PENDİK PENDİK İSTANBUL;(216) 7420637;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
SENTEZ GÖZ SAĞLIK HİZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KAZIMDIRIK MAH. 357/3 SK.YAMANLAR GIY.VE.TIC.SAN. C NO: 3 /1A BORNOVA İZMİR;(232) 4210779;http://www.sentezgoz.com.tr;sentezgoz.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
AVATEC MARİNE SERVİS LİMİTED ŞİRKETİ;POSTANE MAH.RAUF ORBAY CAD.MARTI KENT SİTESİ NO:270/26 TUZLA TUZLA İSTANBUL;(216) 4464667;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
YAVUZA GÜVENLIK SISTEMLERI ANONIM SIRKETI;SERIFALI MH. KUTUP SK. NO: 27 IÇ KAPI NO: 3 ÜMRANİYE İSTANBUL;(212) 4526363;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
TELEKOM MÜHENDİSLİK SAN.VE TİC LTD.ŞTİ.;GRESAN PLAZA NO.1/11 SERDAR SOK. ATAŞEHİR İSTANBUL;;www.telekomeng.com.tr;telekomeng.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
NOONTEK TEKNOLOJİ ANONİM ŞİRKETİ;KOCASİNAN CADDESİ KAMAN İŞMERKEZİ NO:1/5 ŞİRİNVELER 34360 ŞİRİNEVLER BAHÇELİEVLER İSTANBUL;(212) 2230069;noontek.com;noontek.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
DUMAN ÇELİK EŞYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;BEYLİKDÜZÜ O.S.B. AÇELYA CAD. NO:39/B1 BEYLİKDÜZÜ İSTANBUL;(212) 5760077;www.duman.com.tr;duman.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
7E ELEKTRIK BILISIM DANISMANLIK TICARET LIMITED SIRKETI;ISLAMBEY MAH. ZEMZEM SK. NO: 3 IÇ KAPI NO: 1 EYÜP İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
LİVAMAK MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;SANAYİ MAH. KÖPRÜBAŞI CAD.NO:5/4 İZMİT KOCAELİ;(212) 4656363;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ALPTEKİN MAKİNA ISI SANAYİ VE TİCARET A.Ş.;2. ORG SAN BÖL. 5.CADDE NO:14 YEŞİLYURT MALATYA;(422) 3363445;www.alptekingroup.com;alptekingroup.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ERBEN KONTROL SİSTEMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;BAHARİYE CADDESİ SÜLÜN SOK. NO.59NALÇACI İŞ MERKEZİ KÜÇÜKÇEKMECE İSTANBUL;02126979900;www.erben.com.tr;erben.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
HİMAKSAN ENDÜSTRİYEL MUTFAK EKİPMANLARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ;AKÇABURGAZ MH 3030 SK NO:7 ESENYURT İSTANBUL;(212) 4754332;www.himaksan.com;himaksan.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
PROCOLOR BİLG.SİSTEM. REKL.MATBA.İNŞ.OTOM.ZİRAİ MAH.TAŞI.OPTİK VE ELEKT.ÖZEL EĞİ.HİZM.SAN.VE TİC.LTD;HACI İLYAS MAH. ESKİ CEZAEVİ SOKAK VARDAR APT.NO.6/A OSMANGAZİ BURSA;(224) 2561212;www.procolor.com.tr;procolor.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
MAGMAWELD ULUSLARARASI TİCARET A. Ş.;MASLAK MH BİLİM SK SUN PLAZA 5A-29 SARIYER İSTANBUL;(212) 4111400;www.magmaweld.com;magmaweld.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
AVRORASHIP GEMİ TAMİR SERVİS NAKLİYAT SAN. TİC. LTD. ŞTİ.;AYDINTEPE MH BATI S.K. EVORA SİTESİ T PARSEL NO:27/46 TUZLA İSTANBUL;(216) 3924444;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
PİROMED LABORATUVAR ÜRÜNLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ;ZÜMRÜTEVLER MAH. HANIMELİ CAD. AKTUNÇ İŞ MERKEZİ SİT NO:13/1 MALTEPE İSTANBUL;(216) 4893344;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
REMOTURK ELEKTRİK ELEKTRONİK SAN. VE TİC. LTD. ŞTİ.;BÜYÜKKAYACIKOSB MAH. 101. CAD. B BLOK APT. NO:4/30 SELÇUKLU KONYA;(332) 2367696;http://www.wieltra.com;wieltra.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
BURAK MAKINA SAN.TIC.LTD.STI.;NUMUNEBAG CAD.SUNTAS ISM.95 BAYRAMPAŞA İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
UMEDA İTHALAT VE İHRACAT PAZ.SAN.VE TİC.LTD.ŞTİ.;ORUÇREİS MAH.GİYİMKENT 7. SK.GİYİMKENT SİT..B74 NO:75A ESENLER İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
TRANSEL ELEKTROTEKNIK ENDUSTRI TIC.LTD.STI.;SISHANE MEKTEP SOK.NO:20 BEYOĞLU İSTANBUL;02122533090;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
MEDİTEL MEDİKAL TEKNİK ELEKTRONİK A.Ş.;MOLLA GÜRANİ MAH. HALICILAR KÖŞKÜ SOK.NO.26 FATİH İSTANBUL;02126357970;www.meditel.com.tr;meditel.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
EKSENMED SAGLIK URUN.MEDÇGER.P AZ.SAN.VE TIC.LTD.STI.;GIRNE MH.MALTEPE KÜÇÜK SAN.SITG BL.44/3 MALTEPE İSTANBUL;02164432856;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
5M ELEKTRO MEKANIK IML.INS.TUR VE DAHILI TIC.LTD.STI.;DUDULLU OSB BES SANAYİ SİT. YUKARI DUDULLUU-102 SÖĞÜT SOK A-04 BLOK N:42 ÜMRANİYE İSTANBUL;02165278354;www.5m-elektromekanik.com;5m-elektromekanik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
STANLEY BLACK DECKER TURKEY ALET ÜRETİM SAN. VE. TİC. LTD. ŞTİ.;KOZYATAĞI MAH. DEĞİRMEN SOK. NIDA KULE NO:18/6 KADIKÖY İSTANBUL;(216) 6652900;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
HERMES GLOBALMED İÇ VE DIŞ TİCARET SANAYİ LİMİTED ŞİRKETİ;KILIŞ REİS MAH. 318 SOK.NO: 4/1 KONAK İZMİR;(232) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ORGUN AYDINLATMA MALZ.SAN.TIC. LTD.STI.;SAHKULU MAH.ILK BELEDIYE CD.NO.31 BEYOĞLU İSTANBUL;02122436845;www.orgunaydinlama.com;orgunaydinlama.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
BURLA MAKINA TICARETI VE YATIRIM A.S.;BANKALAR CAD. NO:23 KARAKÖY BEYOĞLU İSTANBUL;(212) 2564950;www.burla.com;burla.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
POOL OFFICE HAVUZCULUK İNŞAAT İTHALAT İHRACAT VE DIŞ TİCARET LİMİTED ŞİRKETİ;TEŞVİKİYE MAH.HAKKI YETEN CD. TERRACE FULYARESIDENCE NO:13/16 ŞİŞLİ İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ECO TRADİNG DIŞ TİCARET LTD. ŞTİ.;KÜÇÜKBAKKAL KÖY MH. DUDULLU CAD. BRANDIUM SİT. R1 REZİDANS BLOK APT. NO:23 -25-A /267 ATAŞEHİR İSTANBUL;(212) 4522277;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
FORSEN MAKINA SERVIS VE TIC. A.Ş;MEBUSAN YOKUŞU NO:95 KAT:4 BEŞİKTAŞ İSTANBUL;(212) 2842424;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
FİBA ELEKTRİK İNŞAAT VE OTOMOTİV SAN. TİC. LTD. ŞTİ.;HALİL RIFAT PAŞA MAH.PERPA TİC.MERKZ.K:5 N:178 ŞİŞLİ İSTANBUL;(212) 2107024;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
POLGÜN SU PARKLARI SANAYİ VE TİCARE ANONİM ŞİRKETİ;KAFACA MH. 1 NOLU SERVİS YOLU CD.NO 27 MUĞLA MUĞLA;(252) 2255888;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
DEXSMART TEKNOLOJİK ÜRÜNLER SANAYİ VE TİCARET ANONİM ŞİRKETİ;İNKILAP MAH.ORUÇBEY SK.TEK MERVE PLAZA NO:2-8/2 ÜMRANİYE İSTANBUL;(216) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
YILMAZ AYDIN;IKITELLI ORG.SAN.BÖLG.TURGUTÖZAL CD.PIK DÖK.SIT.B1 BL.NO.7 BAŞAKŞEHİR İSTANBUL;(212) 4863920;www.hilalaydinlatma.com;hilalaydinlatma.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
G TECH ELEKRONİK VE TEKNOLOJİ A.Ş.;KARAGÖZ MAH. İSA BEŞE SK. NO:3/2 ŞAHİNBEY GAZİANTEP;(342) 0000000;http://www.gtechelektronik.com;gtechelektronik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
FİDAN ELEKTRONİK GÜVENLİK SİSTEMLERİ VE BİLİŞİM TEKNOLOJİLERİ SANAYİ DIŞ TİCARET LİMİTED ŞİRKETİ;FATİH MAH. ÇAVUŞBAŞI CUMHURİYET CAD. NO: 389 A BEYKOZ İSTANBUL;(216) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
DEVA TIBBİ MALZEMELER SANAYİ TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MAH ATATÜRK ATA İŞ MERN:22 BAŞAKŞEHİR İSTANBUL;(212) 4942371;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ADA KESİCİ TAKIMLAR VE TEKNİK MAKİNA LTD. ŞTİ.;HASANPAŞA M.MORALI İBRAHİM PAŞA SOK.NO:16B KADIKÖY İSTANBUL;(216) 4503111;www.adatechnic.com;adatechnic.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
SİMTAŞ ELEKTRİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;AKÇABURGAZ MAHALLESİ GÜLDALLAR İŞ MERKEZİNO:84 D ESENYURT İSTANBUL;(212) 8861960;www.simtaselektrik.com;simtaselektrik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
NOX ENDÜSTRİYEL MUTFAK PROJE ÜRETİM VE PAZARLAMA LTD.ŞTİ.;İKİTELLİ OSB MH ATATÜRK BULVARI BOTAŞ İS MERKEZİ NO:102/1 BAŞAKŞEHİR İSTANBUL;(212) 4860627;www.noxprofesyossional.com;noxprofesyossional.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
COMET PLASTİK ELEKTRİK SAN. VE TİC.LTD.ŞTİ.;IKITELLI OSB MAH. ESKI TURGUT ÖZAL CAD. ALTINTAÇIS MERKEZI D BLOK NO: 8 IÇ KAPI NO: 402 BAŞAKŞEHİR İSTANBUL;(212) 6714471;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
İLX MÜHENDİSLİK OTOMASYON İML. İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;ÇAMLIK MAH. İKBAL CAD. UĞURLU SOK.NO:3 İLKE PLAZA ÜMRANİYE İSTANBUL;(216) 4991106;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
WIKA INSTRUMENTS ISTANBUL BASI VE SIC.OL.CIH.ITH.IHR.TIC.LT.S;BAYRAKTAR BULVARI NO 21 YUKARI DUDULLU YUKARIDUDULLU ÜMRANİYE İSTANBUL;02164159066;www.wika.com.tr;wika.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
BLACK LIGHT ELEKTRONİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;EVRENOS MAHALLESİ EVRANOS KÜME EVLERİ NO:45 YUNUS EMRE MANİSA;(232) 4370550;www.blacklight.com.tr;blacklight.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
EKO ELEKTRONİK KORUMA VE BİLG.TEKN.SAN.TİC.LTD.ŞTİ;İZZET PAŞA MAH. VEFA POYRAZ CAD. NO:60İÇ KAPI NO:A ŞİŞLİ İSTANBUL;(212) 2251172;www.elektronik.com;elektronik.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
ÖZGELİŞİM İTHALAT İHRACAT VE NAKLİYAT TİCARET LTD.ŞTİ.;HÜRRİYET MAH. ÇATALCA YOLU CAD. NO.377 BÜYÜKÇEKMECE İSTANBUL;(212) 6546511;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
KAAN TÜRKKAN;GAZİ MAH ATATÜRK CAD. NO:17/407B VİZE KIRKLARELİ VİZE KIRKLARELİ;(288) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
SOLD YAPI ELEKTRİK VE TİCARET LİMİTED ŞİRKETİ;BEYLERBEYİ MAH. HAVUZBAŞI SK. ŞAŞMAZ NO:18 İÇ KAPINO: 2 ÜSKÜDAR İSTANBUL;(216) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
TRUEMED MEDİKAL ÜRÜNLER ÜRETİM PAZARLAMA A.Ş.;ŞERİFALİ MAHALLESİ TÜRKER CADDESİ NO:15/1 ÜMRANİYE-İSTANBUL 34760 ÜMRANİYE, İSTANBUL, TÜRKİYE ÜMRANİYE İSTANBUL;;www.truemed.com.tr;truemed.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
SERHAT EVLER;FINDIKZADE ŞEHREMİNİ MAH.AHMET VEFİKPAŞA CAD.BANKAN:5 D:12 FATİH İSTANBUL;(212) 5881387;www.endostall.com;endostall.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
TEKNİK MUTFAK EKİPMANLARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KÜÇÜK PİYALE MH BAHRİYE CD NO:91A BEYOĞLU İSTANBUL;(212) 2974600;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
ELEKTRO-AK BOBINAJ VE ELEKTRIK MALZ.SAN.VE TIC.LTD.STI.;PERŞEMBE PAZARI CAD. ÖMERAĞA SOK. NO:5 KARAKÖY BEYOĞLU İSTANBUL;02122519336;www.elektroak.com;elektroak.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
YENİ SATRANÇ ULUSLARARASI TİCARET ANONİM ŞİRKETİ;HALİL RIFAT PAŞA MH YÜZER HAVUZ SK PERPA TİC MERKEZİ B BLOK KAT:5/408 ŞİŞLİ İSTANBUL;(212) 3200122;www.yenisatranc.com;yenisatranc.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
MOHAMMAD JAN SAEID;HALIL RIFATPASA M. PERPA TIC.MERK.1765 NO: A IÇ KAPI NO: 12 OKMEYDANI ŞİŞLİ İSTANBUL;(212) 2224166;www.arianpumps.com;arianpumps.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
GEMAY ENERJİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KUŞLUBAHÇE MAH. 4231 SK. NO: 2 ŞEHZADELER MANİSA;(236) 2523331;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
LOJEX MAKİNA İTHALAT İHRACAT TİCARET LİMİTED ŞİRKETİ;ZAFER MAH. BABAOCAĞI SK. NO: 2-4 İÇ KAPI NO:53 BAHÇELİEVLER İSTANBUL;(212) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
DRAAKON ULUSLARARASI TİCARET ANONİM ŞİRKETİ;KARSIGECIT SOK. NO:5/42 RAMAZANOĞLU PENDİK İSTANBUL;;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
AMES DIŞ TİCARET SAN.LTD.ŞTİ.;ÜMER MAH.MERV CAD.FİDAN SİT.NO:124/A ZEYTİNBURNU İSTANBUL;(212) 6037377;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
AK-İŞ KALIP SANAYİ VE TİCARET LTD.ŞTİ.;İKİTELLİ ORG. SAN. BÖLG. DEMİRCİLER SAN. SİT. E-1 BLOK NO:351 İKİTELLİ BAŞAKŞEHİR İSTANBUL;(212) 6713979;www.akiskalip.com;akiskalip.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
BOSFORİUM GIDA İNŞAAT NAKLİYE SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İKİTELLİ MAH İ.O.S.B MUTSAN SANAYİ SİTESİ M-12 BLOK NO:6 BAŞAKŞEHİR - İSTANBUL İKİTELLİ MAH İOSB 344 BAŞAKŞEHİR İSTANBUL;(212) 4860066;www.ve-to.com;ve-to.com;TET - Elektrik ve Elektronik İhracatçıları Birliği
İH GIDA SANAYİ TİCARET LİMİTED ŞİRKETİ;DEĞİRMENALTI MAHALLESİ İĞDE SK. NO: 16 A SÜLEYMANPAŞA TEKİRDAĞ;(282) 0000000;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
NORM TIBBI URUNLER ITH.IHR.SAN VE TIC.LTD.STI.;NASUH AKAR MAH. 1403 SOK. NO:3 BALGAT ÇANKAYA ANKARA;(312) 2840080;www.normltd.net;normltd.net;TET - Elektrik ve Elektronik İhracatçıları Birliği
FİKA FİŞLİ KABLO İMALATI SAN. TİC. LTD. ŞTİ.;MEHMET AKİF ERSOY MAH REŞAT NURİ GÜNTEKİN CADDESİ NO:60/A ARNAVUTKÖY İSTANBUL;(212) 5670558;http://www.fika.com.tr;fika.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
ARES MEDİKAL PAZ.VE TİC.LTD.ŞTİ.;ATAKENT MAH.TÜRKLER CAD.NO:26 ATAKENT ÜMRANİYE İSTANBUL;(216) 5202323;;;TET - Elektrik ve Elektronik İhracatçıları Birliği
SOLO TEKNOLOJİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;HASANPAŞA MAH. UZUNÇAYIR CAD. KONUR İŞ MERKEZİNO: 2 İÇ KAPI NO: 42 KADIKÖY İSTANBUL;(216) 3266000;http://www.soloteknoloji.com.tr;soloteknoloji.com.tr;TET - Elektrik ve Elektronik İhracatçıları Birliği
