firma_adi;adres;telefon;website;domain
KAYAOĞLU KUMAŞ TEKSTİL SAN. TİC.A.Ş.;DEMİRTAŞ DUMLUPINAR OSB MAH. ÜÇGÜL SK.NO:1 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 250-1110;http://www.kayaoglutekstil.com;kayaoglutekstil.com
KAYAPINAR TEKSTIL MEFRUŞAT VE DERI SAN VE TIC LTD ŞTI.;NILÜFER ORGANIZESANDOKUMACILAR SITESI 1.BLOK NO:16 Tayin edilmedi BURSA;+90 (212) 241-3480;http://www.kayapinartekstil.com;kayapinartekstil.com
KAYIHANLAR DIŞ TİCARET LTD. ŞTİ.;29 EKİM MAH. TURAN DURSUN CAD. BEGÜMKENT SİT. 1. BLOK NO:17 /D YUMURTALIK BURSA;+90 (224) 413-4005;http://www.kayihanlar.com;kayihanlar.com
KAYMAZ AMBALAJ İTH. İHR. SAN. VE TİC. LTD.;KESİRVEN MH. AKÇAKAYA SK. NO: 339/1 ALTIEYLÜL BALIKESIR;+90 (266) 246-0515;http://www.kaymaztekstil.com;kaymaztekstil.com
KEMAL KÖSE - BURAK CAN BEBE & ÇOCUK KONFEKSİYON;152 EVLER MAH. AKINCILAR CAD. M.AKİF ERSOY CAMİİ BODRUM KAT NO 22 YILDIRIM BURSA;+90 (224) 364-5353;http://www.buude.com;buude.com
KEMPAŞ İPLİK TEKSTİL ÜRÜNLERİ SANAYİ VE TİCARET LTD.ŞTİ.;K.KARABEKİR MAH. VİŞNE CD. NO: 65 YILDIRIM BURSA;+90 (224) 361-2765;http://www.kempasiplik.com;kempasiplik.com
KEOPS PLASTİK AMBALAJ MOBİLYA TEKSTİL VE SANAYİ TİC.LTD.ŞTİ.;ALTINOVA MH.İSTANBUL CD.BUTTİM İŞM. 424/5/1276 OSMANGAZİ BURSA;+90 (224) 441-7382;http://www.keopstekstil.com;keopstekstil.com
KEREM AHŞAP NALBURİYE MOBİLYA İNŞAAT OTOMOTİV SANAYİ TİCARET LTD.ŞTİ.;YENİCEKÖY MAH. F.S.M. HAN BULVARİ YEREKONMAZLAR SİT.NO:23/2 İNEGÖL BURSA;+90 (224) 715-4533;http://www.orix.com.tr;orix.com.tr
KEREM GÜCÜYETER - DANTEL HOME COLLECTION;MALTEPE MAH.YETİŞKİN SK.NO:11/A YILDIRIM BURSA;+90 (224) 364-7898;http://www.dantelyatakortuleri.com;dantelyatakortuleri.com
KERVANSTAR DAYANIKLI TÜK. MLZ.GIDA TEKS.LTD.ŞTI.;DUAÇINARI MAH. KARLIDAĞ CAD. 2. ALTIN SK. NO :22 YILDIRIM BURSA;+90 (224) 367-5282;http://www.kervanstar.com;kervanstar.com
KFS SENTETİK SANAYİ VE TİCARET A.Ş.;ORGANİZE SAN.BÖL. 1.CADDE SONU İNEGÖL BURSA;+90 (224) 714-8085;http://www.kacalik.com;kacalik.com
KIRAYTEKS TEKSTİL SANAYİ VE TİCARET A.Ş.;DEMİRTAŞ DUMLUPINAROSB MAH. ALİ OSMAN SÖNMEZ CAD. NO:22 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-1543;http://www.kirayteks.com;kirayteks.com
KİHON KONFEKSİYON İMALAT HED.EŞYA ORG.NAKIŞ SANAYİ TİCARET LTD.ŞTİ.;BAĞLARBAŞI MAH. İHSANİYE CD. NO: 54 OSMANGAZİ BURSA;+90 (224) 249-7073;http://www.kihonspor.com;kihonspor.com
KİRİŞÇİ MİMARLIK DIŞ TİCARET LTD. ŞTİ.;KIRCAALİ MAH. 11. CAMİ SOK GÜLCE YANIKLAR İŞ HANI NO:1/501 OSMANGAZİ BURSA;+90 (224) 000-0000;http://www.kirisci.com.tr;kirisci.com.tr
KİZİR TEKSTİL ETİKET AMBALAJ MATBAA İNŞ.SAN.VE TİC.LTD.ŞTİ;KAZIM KARABEKİR MAH.2.KOÇ SOK.NO:1/1 YILDIRIM BURSA;+90 (224) 244-9447;http://www.kizirtekstil.com;kizirtekstil.com
KOÇAKLAR GIDA-ORMAN ÜRÜNLERİ-MOBİYA SAN. VE TİC. LTD. ŞTİ.;SÜLEYMANİYEOSB MH. 4.CADDE NO:16 16400 İNEGÖL BURSA;+90 (224) 716-0330;http://www.kocakkoltuk.com;kocakkoltuk.com
KOÇERSAN MAKİNA SANAYİ A.Ş.;ANKARA YOLU 13.KM. KALE MAH. YEŞİLYURT CAD. NO:6 KESTEL BURSA;+90 (224) 372-0033;http://www.kocersan.com;kocersan.com
KOMISLI TEKSTİL YAPI İNŞ.DOĞ.TES.GID.TUR.KUYUM.OTO.MOB.İTH.İHR.SAN VE TİC.LTD.ŞTİ.;HÜRRİYET MAH.PINAR SOK.NO:8/2 OSMANGAZİ BURSA;+90 (224) 000-0000;http://www.komisli.com;komisli.com
KONVERTA GERİ DÖNÜŞÜM A.Ş.;KAYAPA MAH. KAYAPA SANAYİ BULVARI NO:46/2 KAYAPA YUMURTALIK BURSA;+90 (224) 241-8877;http://www.konverta.com.tr;konverta.com.tr
KORKMAZLAR TEKSTIL VE YAT İŞLETMECİLİĞİ SANAYİ VE TİCARET LTD.ŞTİ.;ANADOLU MAH.MERCAN SOK.NO.12 YILDIRIM BURSA;+90 (224) 360-7327;http://www.korkmazlartekstil.com.tr;korkmazlartekstil.com.tr
KORKMAZOĞULLARI TEKS.TIC.VE SAN.LTD.ŞTI.;YUNUSEMRE MAH.2.YOZGAT SK.N.42 YILDIRIM BURSA;+90 (224) 360-0432;http://www.korkmazogullari.com;korkmazogullari.com
KORLUKAYA TEKSTİL SAN. VE TİC. LTD. ŞTİ.;KURTULUŞOSB MAH. ANKARAYOLU SOK. NO:37 GÜRSU GÜRSU BURSA;+90 (224) 000-0000;http://https://korlukaya.com;https
KORTEKS MENSUCAT SAN. VE TİC. AŞ;FETHİYEOSB MAH. SARI CAD. NO:9 YUMURTALIK BURSA;+90 (224) 219-1100;http://www.korteks.com.tr;korteks.com.tr
KORUBAND AMBALAJ LAM. SAN. TİC. VE LTD. ŞTİ.;AHMETVEFİKPAŞA MAH.BAHTİYAR SOK. NO:4/1 KESTEL BURSA;+90 (224) 342-3693;http://www.koruband.com.tr;koruband.com.tr
KORUKÇU DIŞ TİCARET TEKSTİL TURİZM TAŞIMACILIK SANAYİ VE TİCARET LTD.ŞTİ.;MİNARELİÇAVUŞ OSB MAH. N.116 SOKAK NO:4 YUMURTALIK BURSA;+90 (224) 411-1570;http://www.korukcu.com.tr;korukcu.com.tr
KORUKÇU TEKS.SAN.VE TİC.LTD. ŞTİ;NILÜFER SAN.BÖLGESI N:116 SOKAK NO:4 YUMURTALIK BURSA;+90 (224) 411-1571;http://www.korukcu.com;korukcu.com
KORUTEKS TEKSTİL SANAYİ VE TİCARET PAZARLAMA LTD.ŞTİ.;NILÜFER KÖYÜ KAVAKLIDERE YOLU N.8 OSMANGAZİ BURSA;+90 (224) 244-6541;http://www.koruteks.com;koruteks.com
KOSİFLER DERİ SANAYİ TİCARET LTD.ŞTİ.;AHMETVEFİKPAŞA MAH. BAHTİYAR SK. NO:3 KESTEL BURSA;+90 (224) 261-0223;http://www.kosiflerderi.com;kosiflerderi.com
KOTAŞ DIŞ TİCARET VE PAZARLAMA LTD.ŞTİ.;KURTULUŞOSB MAH. 700.YIL OSMNALI CAD. NO:19/1 GÜRSU BURSA;+90 (224) 376-0060;http://www.kotastekstil.com;kotastekstil.com
KOTAŞ İPLİK TEKSTİL SAN. VE TİC. A.Ş.;KURTULUŞOSB MH. 700.YIL OSMANLI CAD.NO:19 GÜRSU BURSA;+90 (224) 376-0060;http://www.kotastekstil.com;kotastekstil.com
KOTONTEKS PAZARLAMA TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;DEMİRTAŞ ORGANİZE SANAYİ BÖLGESİ ORKİDE SOKAK NO.7 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-2770;http://www.kotonteks.com.tr;kotonteks.com.tr
KOTONTEKS TEKSTİL TİC. VE SAN. LTD. ŞTİ.;DEMIRTAŞ ORGANIZE SAN.BÖLG. ORKİDE SOKAK NO : 7 OSMANGAZİ BURSA;+90 (224) 261-2770;http://www.kotonteks.com.tr;kotonteks.com.tr
KOYUNCU TEKSTİL BOYA APRE GID.ÜR.SAN.TİC.LTD.ŞTİ.;YENİ YALOVA YOLU BUTTİM İŞM. E BLOK K:1 NO:62 8 OSMANGAZİ BURSA;+90 (224) 351-0774;http://www.koyuncutekstil.com;koyuncutekstil.com
KOZA TEKS.SAN.VE DIŞ TİC.LTD. ŞTİ;SEYİT NİZAM CAD.NO:166/B BEŞTELSİZ ZEYTİNBURNU İSTANBUL;+90 (212) 526-0811;http://www.kozatextile.com;kozatextile.com
KOZAMARK BİLİŞİM TEKNOLOJİLERİ SAN.TİC.LTD.ŞTİ;ÜÇEVLER ÜLGEN SOK.NO:1 A1 YUMURTALIK BURSA;+90 (224) 000-0000;http://www.kozamark.com;kozamark.com
KÖKSAL BRODE TEKSTİL GIDA İNŞAAT SAN. TİC. LTD. ŞTİ.;BARAKFAKİH MAH. 17. CAD. NO:4/A BARAKFAKİ KESTEL BURSA;+90 (224) 211-2865;http://www.fablisstextile.com;fablisstextile.com
KÖYLÜOĞLU TEKSTİL PAZARLAMA SAN. VE TİC. LTD. ŞTİ.;TUNALIHİLMİ CAD. 82/2 ÇANKAYA ANKARA;+90 (312) 287-0700;http://www.koyluoglu.com.tr;koyluoglu.com.tr
KRAL SPORT SPOR MLZ.OYUNCAK HED.EŞ. VE KIRT.ITH.IHR.VE TIC.LTD.ŞTI;TAHTAKALE UZUNÇARŞI CAD.NO.170 EMİNÖNÜ / İST. FATİH İSTANBUL;+90 (212) 526-1650;http://www.kralsport.com;kralsport.com
KRİSTAL ETİKET TEKSTİL PLASTİK REKLAM MALZEMELERİ SANAYİ VE TİCARET LTD.ŞTİ.;AHMET VEFIK PAŞA MAH. HÜNKAR CAD.NO:20 KESTEL BURSA;+90 (224) 372-7990;http://www.kristaletiket.com;kristaletiket.com
KUBA EV TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;DEMİRTAŞ DUMLUPINAR MAH. YILDIZ SK. NO:16 EYMEN İŞ MRKZ K:4 D:7 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-1649;http://www.qubahome.com;qubahome.com
KUBTEKS TEKSTİL SAN VE TİC.LTD.ŞTİ;"EMEK, ZEKAİ GÜMÜŞDİŞ MAH.SANAYİ CAD.NO:592-9 OSMANGAZİ BURSA";+90 (224) 504-4007;http://www.kubteks.com;kubteks.com
KUĞU BRODE TEKS.KONF.SAN.TIC. A.Ş.;YENICE KASABASI YOLU GIRIŞI İNEGÖL BURSA;+90 (224) 714-2300;http://www.kugubrode.com;kugubrode.com
KUMAŞÇILIK TEKS.ÜRÜN.SAN.VE TIC.LTD.ŞTI.;ANADOLU MAH.INCI SOK.NO.11 YILDIRIM BURSA;+90 (224) 362-4878;http://www.kumasciliktekstil.com.tr;kumasciliktekstil.com.tr
KUMRU TEKS.SAN.VE TIC.LTD.ŞTI;ANADOLU MAH.AKGÜN SOK.NO.5 KARLIDAĞ CAD. YILDIRIM BURSA;+90 (224) 360-9700;http://www.kumrutekstil.com;kumrutekstil.com
KURT AKSESUAR İÇ VE DIŞ TİCARET LTD.ŞTİ.;MİLLET HH. 8.OVA.SK. NURİPEK REZİDANS B BLOK NO 40/A YILDIRIM BURSA;+90 (224) 999-4686;http://www.kurttrading.com;kurttrading.com
KURTSOYLAR KUMAŞ PAZARLAMA İTH. İHR. LTD. ŞTİ.;MİLLET MAH. YUNUSMERE BLV. NO:24/A YILDIRIM BURSA;+90 (224) 341-3474;http://kurtsoylar.com.tr;kurtsoylar.com.tr
KURTSOYLAR TEKSTİL İNŞ.HIR.SAN.TİC.LTD.ŞTİ;MİLLET MAH.YUNUS EMRE BULVARI NO:24/A YILDIRIM BURSA;+90 (224) 000-0000;http://www.kurtsoylar.com.tr;kurtsoylar.com.tr
KUTLUCA TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YİĞİTLER MAH. C5 SOKAK NO:110/Z1 YILDIRIM BURSA;+90 (224) 346-0348;http://www.kutlucatekstil.com;kutlucatekstil.com
KUTLUCAN TEKSTİL SAN.VE TİCARET A.Ş.;ERDOĞAN MAH. ERDOĞANKÖY SANAYİ CD. NO: 23/2 KESTEL BURSA;+90 (224) 484-2370;http://www.kutlucantekstil.com.tr;kutlucantekstil.com.tr
KUZMAN TEKSTİL SANAYİ VE DIŞ TİC. LTD. ŞTİ.;PANAYIR MAH. İSTANBUL CAD. NO:391/1G OSMANGAZİ BURSA;+90 (224) 211-4097;http://www.kuzmantextile.com;kuzmantextile.com
KÜÇÜKÇALIK TEKSTİL SAN. VE TİC. A.Ş.;SÜLEYMANİYEOSB MAH. 3.CAD. NO:9 İNEGÖL İNEGÖL BURSA;+90 (224) 714-8085;http://www.kucukcalik.com;kucukcalik.com
KÜÇÜKERLER TEKSTİL TİCARET VE SANAYİ LTD.ŞTİ.;DEMİRTAŞ DUMLUPINAROSB MAH. ÇİĞDEM 1 SOKAK NO:12 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-5484;http://www.kucukerler.com;kucukerler.com
KÜÇÜKSOY TEKSTİL ÖRME DOKUMA İNŞ. GIDA TURİZM İTH. İHR. SAN. TİC. LTD. ŞTİ.;ALTINOVA MAH. 1.KADER SOK. NO: 27/A OSMANGAZİ BURSA;+90 (224) 000-0000;http://www.kucuksoy.com;kucuksoy.com
KÜKREK TEKSTİL SANAYİ VE TİCARET LTD. ŞTİ.;YENİ YOLAVA YOLU BUTTİM İŞ MRKZ. B BLOK K:1 N:1125 OSMANGAZİ BURSA;+90 (224) 211-4878;http://www.kukrektekstil.com;kukrektekstil.com
KÜKRER TEKSTİL SAN. VE TİC. AŞ;KESTEL O.S.B.DOĞAN SK.NO:3 KESTEL KESTEL BURSA;+90 (224) 261-3014;http://www.kukrertekstil.com;kukrertekstil.com
LACİVERT İŞ GÜVENLİK EKİPMANLARI VE ELBİSELERİ END.ÜRÜNLER SAN.TİC.LTD.ŞTİ.;MİNARELİÇAVUŞ MAH.NOSAB ÇAMLIK(KÖKNAR) CAD. NO:8/B YUMURTALIK BURSA;+90 (224) 245-0250;http://www.lacivertisguvenligi.com;lacivertisguvenligi.com
LAVENİDA TEKSTİL SANAYİ VE TİCARET ANONİM ŞİRKETİ;GÜRSU ORG.SAN.BÖLGESİ KURTULUŞ OSB MAH. TAŞLIYOL CAD.TAŞÇILAR SK. NO:8/0 GÜRSU BURSA;+90 (224) 371-9995;http://www.lavenidahome.com;lavenidahome.com
LAYA TEKSTİL SAN. VE TİC.LTD.ŞTİ.;AHMETVEFİKPAŞA MH.HASAN KESTELLİ CAD.NO:4 KESTEL BURSA;+90 (224) 371-1030;http://www.layatekstil.com;layatekstil.com
LEGEND CONSULTANCY MAKİNA DANIŞMANLIK SAN. VE TİC. LTD. ŞTİ.;GÖRÜKLE MH. AKÇAY SK. NO:1/18 YUMURTALIK BURSA;+90 (224) 480-0084;http://www.estmazloum.com;estmazloum.com
LEVENT ÖZEL - SİSTEM TEKSTİL;DUAÇINARI MAH.VİŞNE CD.NO:68 YILDIRIM BURSA;+90 (224) 221-0353;http://www.sistemtekstil.com;sistemtekstil.com
LEVENT TEKS.SAN.TIC.LTD.ŞTI.;NOSAB 116.SOK.NO.6/A OSMANGAZİ BURSA;+90 (224) 411-1563;http://www.leventtekstil.com;leventtekstil.com
LIDOMA BLUE DIŞ TİCARET LTD.ŞTİ.;ALAADDİNBEY MAH.ÇİFTLİK(380) CAD.NO:8C YUMURTALIK BURSA;+90 (224) 249-9946;http://www.lidomablue.com;lidomablue.com
LİLAX DIŞ TİCARET A.Ş.;KAZIM KARABEKİR MAH. 2.KAFTAN SOK. NO:20/A YILDIRIM BURSA;+90 (224) 362-9191;http://www.lilax.com.tr;lilax.com.tr
LİMBEŞ TEKSTİL İNŞ.TURZ.REK.FO.TEL.REK.B.SAN VE TİC.LTD.ŞTİ.;ÖZLÜCE MAH.TEMİZEL CAD.MEŞELİ SK.B VİLLA NO:4 YUMURTALIK BURSA;+90 (224) 414-0006;http://www.limbes.com.tr;limbes.com.tr
LODOS İTHALAT İHRACAT MOBİLYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİ MAH.ALEMDAR SK.NO:5 B BL. N0:3 İNEGÖL BURSA;+90 (224) 000-0000;http://www.lodosticaret.com;lodosticaret.com
LOGOFLEX TEKSTİL TEKNOLOJİLERİ SAN. VE TİC. A.Ş.;MACUN MAH. BATI BLV. ATB İŞMERKEZİ NO:1/82 YENİMAHALLE ANKARA;+90 (312) 436-7444;http://https://logoflex.com.tr/;https
LOS TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;ALTINOVA MH.İSTANBUL CD.BUTTİM İŞM.NO:424/5/5172 OSMANGAZİ BURSA;+90 (224) 909-6248;http://www.lostextile.com;lostextile.com
LOTUS KAĞIT TEKSTİL REKLAM MAK.ELEKTRO.İTH.İHR.SAN. VE TİC.LTD.ŞTİ.;VAKIF MAH.VAKIF YOLU CD.NO:198/2 YILDIRIM BURSA;+90 (224) 000-0000;http://www.lotusdijital.com;lotusdijital.com
LUCA TEKSTIL DAN.DIŞ.TIC.LTD. ŞTI.;DUAÇINARI MAH.SAMANLI CAD. NO:14-16/1 YILDIRIM BURSA;+90 (224) 355-0049;http://www.lucabros.com;lucabros.com
LUPA MASKE A.Ş.;MİNARELİÇAVUŞ OSB MAH. ŞEFTALİ CAD. NO:31 YUMURTALIK BURSA;+90 (224) 242-1105;http://www.lupamask.com;lupamask.com
LÜKSER DÖŞEME MALZEMELERİ TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;BARBAROS MAH. BARAJ YOLU CAD. NO.42 ESKİ GEMLİK YOLU DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 263-0006;http://www.lukser.com;lukser.com
LÜKSTEKS OTO DÖŞEME MALZEMELERİ VE AKSESUARLARI TEKSTİL SAN. VE DIŞ TİCARET LTD. ŞTİ.;KURTULUŞOSB MH. ZEKİ MÜREN CAD.NO:2/1 GÜRSU BURSA;+90 (224) 371-5757;http://www.luksteks.com;luksteks.com
LYS TÜRESIN TEKSTIL INŞAAT TUR OTOM.SAN.VE TIC.LTD.ŞTI;AHMET VEFIK PAŞA MAH. BAHTIYAR SOK. NO:2 KESTEL BURSA;+90 (224) 372-3686;http://www.lys.com.tr;lys.com.tr
M BASED BİYOTEKNOLOJİ VE TEKSTİL A.Ş.;OSTİM MAH. 1308 CAD. ODTÜ TEKNOKENT OSTİM NO:6/1B-08 YENİMAHALLE ANKARA;+90 (312) 000-0000;http://www.m-based.com;m-based.com
M.A.I.TEKS TEKSTIL SAN.VE.TIC. LTD.ŞTI.;DUAÇINARI MAH.VIŞNE CAD.NO:136 Tayin edilmedi BURSA;+90 (224) 361-3769;http://www.kustekstil.com;kustekstil.com
M.C.D. TEKSTİL DIŞ TİCARET LTD. ŞTİ.;DEMİRTAŞ ORGANİZE SANAYİ BÖLGESİ ZAMBAK SOK. NO:5 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-1595;http://www.beztas.com;beztas.com
M.C.P. TEKS. KONF. GID. TUR. TEM. İNŞ. B.EŞYA ELEK. SAN. TİC. LTD. ŞTİ.;ALTINOVA MAH. 1. KARAHAN SK. NO:5 OSMANGAZİ BURSA;+90 (224) 262-1627;http://www.wellamode.com.tr;wellamode.com.tr
M.EMİN TELEKOMİNİKASYON DOKUMA TEKSTİL SAN. VE TİC.LTD.ŞTİ.;DEMİRTAŞ DUMLUPINAROSB MAH. 2.SARDUNYA SK. NO:13 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-2288;http://www.artinteriors.com.tr;artinteriors.com.tr
M.FAIK YILMAZIPEK TEKS.PAZ.TIC .A.S.;ORGANIZE SANAYI BÖLGESI KAHVERENGI CAD.NO:1 YUMURTALIK BURSA;+90 (224) 243-8844;http://www.yilmazipek.com.tr;yilmazipek.com.tr
M.ŞAHIN TEKSTIL İNŞAAT SAN.VE TİC.LTD ŞTI.;ORGANIZE SAN.BÖL.MAVI CADDE 2.SOK.NO.7 YUMURTALIK BURSA;+90 (224) 243-2525;http://rivalli.com;rivalli.com
MABELLİ TEKSTİL SAN.VE TİC.LTD.ŞTİ;ALTINOVA MAH.FUAR CAD.BUTTİM İŞ MERKZ.A BLOK K:4 NO:4052 OSMANGAZİ BURSA;+90 (224) 211-2241;http://www.mabelli.com.tr;mabelli.com.tr
MADAME POLO TEKSTİL EĞİTİM SAĞLIK İNŞAAT SAN. VE TİC. A.Ş.;KALE MAH. BALIKÇI ALİ CAD. NO:3 KESTEL BURSA;+90 (224) 372-5868;http://www.madamepolo.com.tr;madamepolo.com.tr
MADEL TEKSTİL MOBİLYA İNŞAAT SANAYİ VE TİCARET LTD.ŞTİ.;VATAN MAH. KARINCA SOKAK NO.23/A Z1 YILDIRIM BURSA;+90 (224) 240-2903;http://www.madelteks.com;madelteks.com
MAKROMECİTY TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KÜÇÜK KAYAŞ MAH. 2401 CAD. MS KONUTLARI NO: 16/A BOĞAZİÇİ MAMAK ANKARA;+90 (312) 000-0000;http://www.makromecity.com;makromecity.com
MALCILAR SAN.VE TIC.A.S.;9.ÇİĞDEM SOKAK NO 32 GAZİAKDEMİR 16190 OSMANGAZİ BURSA;+90 (224) 211-7320;http://www.malcilar.com;malcilar.com
MAMİMOP TOPTAN VE PERAKENDE SATIŞ AMBALAJ TEMİZLİK TEKSTİL GIDA İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;MACUN MH. GİMAT TOPTANCILAR SİTESİ 17. BLOK NO:516 KÖYLER YENİMAHALLE ANKARA;+90 (312) 397-2104;http://www.mamimop.com;mamimop.com
MAPSTEKS DIŞ TİCARET AŞ;FETHİYEOSB MAH.KIRMIZI CAD. NO:118 YUMURTALIK BURSA;+90 (224) 242-9797;http://www.nilba.com;nilba.com
MAR-EKS MARMARA TEKSTİL İHR. İTH. PAZ. A.Ş.;23 NİSAN MAH.MİTHATPAŞA CAD. OFİS ÇÖKÇADIR NO:22 D:20 YUMURTALIK BURSA;+90 (224) 714-8630;http://www.marteks.com.tr;marteks.com.tr
MARKA DOKUMA TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;DEMİRTAŞ DUMLUPINAR MAH. 1. ÇÖZÜM SK. NO:14/2 OSMANGAZİ BURSA;+90 (224) 000-0000;http://www.markakumascilik.com;markakumascilik.com
MARKAEV HALI SANAYİ VE TİC. LTD. ŞTİ.;DEMİRCİ MAH. DEMİRCİ YOLU CAD. NO:56/C YUMURTALIK BURSA;+90 (224) 502-2575;http://www.markaev.com;markaev.com
MARMARA SUNGER SANAYI VE TIC. A.S.;PANAYIR MAH.NILÜFER CAD.N.32 OSMANGAZİ BURSA;+90 (224) 257-1000;http://www.marmarayatak.com;marmarayatak.com
MARSALA DOKUMA BOYA SAN.VE TİC.A.Ş.;IŞIKTEPE OSB MAH. TURUNCU CADDE 2.SOKAK NO.3 YUMURTALIK BURSA;+90 (224) 502-0019;http://www.marsalatextile.com;marsalatextile.com
MARSALA HOME TEKSTİL SAN. VE TİC. A.Ş.;ORG.SAN.BÖL.TURUNCU CAD.2.SOK.NO:3 YUMURTALIK BURSA;+90 (224) 502-0019;http://www.marsalahome.com.tr;marsalahome.com.tr
MARSALA TEKSTİL DIŞ TİCARET LİMİTED ŞİRKETİ;IŞIKTEPE OSB MAH. TURKUAZ CAD. NO:49 YUMURTALIK BURSA;+90 (224) 502-0019;http://www.marsalatextile.com;marsalatextile.com
MARSTEKS DÖŞEMELİK KUMAŞ DOKUMA TEKSTİL KONFEKSİYON SANAYİ TİCARET LTD.ŞTİ.;DEMİRTAŞ ORGANİZE SANAYİ BÖLGESİ ALİ OSMAN SÖNMEZ CAD. NO.32 OSMANGAZİ BURSA;+90 (224) 261-5868;http://www.marsteks.com;marsteks.com
MARTEKS MARMARA TEKS. SAN. VE TİC. AŞ;ALTINŞEHİR MAH. AHMET TANER KIŞLALI BULVARI 163.(280) SK. ELİTE OFFICES B BLOK NO:11B İÇ KAPI NO:99 YUMURTALIK BURSA;+90 (224) 714-8630;http://www.marteks.com.tr;marteks.com.tr
MARZ DIŞ TİCARET VE NAKLİYAT LTD. ŞTİ.;ALAADDİNBEY MAH. ÇİFTLİK CAD. ORCA İŞ MERK. NO:8/C YUMURTALIK BURSA;+90 (224) 249-9964;http://www.7marz.com;7marz.com
MASGTEKS TEKS.SAN.VE TIC.LTD. ŞTI.;DOSAB FESLEĞEN SOK.NO.4 OSMANGAZİ BURSA;+90 (224) 261-5284;http://www.masgtekstil.com;masgtekstil.com
MASLİNA TEKSTİL SAN. VE TİC. LTD. ŞTİ.;YENİDOĞANOSB MAH. GÜRPINAR CAD. NO:9 GÜRSU BURSA;+90 (224) 371-6055;http://www.maslinatekstil.com;maslinatekstil.com
MATEKS FABRIC TEKSTİL SANAYİ TİCARET LİMİTED ŞİRKETİ;DEMİRTAŞ DUMLUPINAR MAH. 51. SK. NO:14/1 OSMANGAZİ BURSA;+90 (224) 211-2291;http://www.mateksfabric.com;mateksfabric.com
MAYFİL TEKSTİL SANAYİ VE TİCARET PAZARLAMA A.Ş.;IŞIKTEPE OSB. MAH. TURUNCU CD. NO:7 YUMURTALIK BURSA;+90 (224) 261-3510;http://www.mayfil.com;mayfil.com
MAYSA DOKUMA A.Ş.;DEMİRTAŞ DUMLUPINAR OSB MAH. MUSTAFA KARAER CAD. NO:13 OSMANGAZİ BURSA;+90 (224) 334-1747;http://www.maysadokuma.com.tr;maysadokuma.com.tr
MAYYS TEKSTİL MOBİLYA OYUNCAK SAN. DIŞ TİC. VE LTD. ŞTİ.;GAZİOSMANPAŞA MAH. 377. SOK 14/B GÖLBAŞI ANKARA;+90 (312) 000-0000;http://mayysbaby.com;mayysbaby.com
MBS TEXTİLE TEKSTİL SAN. VE TİC. LTD. ŞTİ.;IŞIKTEPE MAH. FOÇA SOK. NO:19/1 YUMURTALIK BURSA;+90 (224) 242-9262;http://www.mbstextile.com.tr;mbstextile.com.tr
MEDİMED MEDİKAL TEKSTİL SAĞLIK MALZEMELERİ SANAYİ TİCARET LTD.ŞTİ.;KAZIM KARABEKİR MAH. 4.DAĞ SK. NO:4/1 YILDIRIM BURSA;+90 (224) 443-1322;http://www.medimed.com.tr;medimed.com.tr
MEDOKS TEKS.TASARIM MAKINA SAN .VE TIC.LTD.ŞTI.;ALTINOVA MAH.2.KEMAN SK.NO.14 OSMANGAZİ BURSA;+90 (224) 261-1170;http://www.medokstekstil.com;medokstekstil.com
MEDPACK MEDİKAL TEKSTİL SAĞLIK MALZEMELERİ İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;DİKKALDIRIM MH.STADYUM CD. NO:3/4 OSMANGAZİ BURSA;+90 (224) 000-0000;http://www.medpack.com.tr;medpack.com.tr
MEDTEKS TEKNİK TEKSTİL SANAYİ VE TİC. A.Ş.;ÇAMLICA MAH. GİZEM (190) SOK. SEYİR KENT SİTESİ NO:5 C/H YUMURTALIK BURSA;+90 (224) 233-0288;http://www.medteksmedikal.com.tr;medteksmedikal.com.tr
MEF AKARYAKIT LOJİSTİK ANONİM ŞİRKETİ;ALTINOVA MAH.İSTANBUL CAD. BUTTİM İŞM. 424/5 D3-3266 OSMANGAZİ BURSA;+90 (224) 211-6945;http://www.mefakaryakit.com;mefakaryakit.com
MEHMET EMİN BİNGÖL-EMSA TEKSTİL;YUNUSEMRE MAH.KADİFE SOK.NO:13/21 YILDIRIM BURSA;+90 (224) 363-2067;http://emsatekstil.net;emsatekstil.net
